Año 2021. Porcentaje sobre el total de empresas en la industria que proporcionaron formación a sus trabajadores.,,,,,
,TOTAL,NADA,POCO,BASTANTE,MUCHO
El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,8.83,26.014,52.719,12.437
"La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,25.327,31.59,35.25,7.833
Dificultad para evaluar la necesidades de formación de la empresa,100,28.3,56.015,13.408,2.276
La falta de cursos de formación adecuados en el mercado,100,23.067,45.604,25.235,6.095
El alto coste de los cursos de formación,100,16.519,42.671,29.831,10.979
El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,27.274,43.338,25.979,3.409
La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,10.41,30.266,43.084,16.239
Dificultad para acceder a ayudas o subvenciones públicas,100,19.8,42.099,28.087,10.014
"EAL-24e. EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN  QUE SUPUSIERON CIERTOS MOTIVOS ",,,,,
Año 2021. Porcentaje sobre el total de empresas en la construcción que proporcionaron formación a sus trabajadores.,,,,,
,TOTAL,NADA,POCO,BASTANTE,MUCHO
El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,6.694,20.975,55.821,16.51
"La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,19.77,25.474,43.545,11.21
Dificultad para evaluar la necesidades de formación de la empresa,100,27.179,59.825,11.108,1.888
La falta de cursos de formación adecuados en el mercado,100,25.861,49.365,19.16,5.615
El alto coste de los cursos de formación,100,18.792,39.181,30.686,11.341
El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,30.187,35.948,29.887,3.978
La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,14.544,30.289,41.228,13.939
Dificultad para acceder a ayudas o subvenciones públicas,100,21.801,37.293,28.261,12.645
"EAL-24f. EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN  QUE SUPUSIERON CIERTOS MOTIVOS",,,,,
Año 2021. Porcentaje sobre el total de empresas en el sector servicios que proporcionaron formación a sus trabajadores.,,,,,
,TOTAL,NADA,POCO,BASTANTE,MUCHO
El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,8.612,21.465,52.856,17.067
"La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,22.605,28.778,36.853,11.764
Dificultad para evaluar la necesidades de formación de la empresa,100,31.225,50.796,16.154,1.825
La falta de cursos de formación adecuados en el mercado,100,30.153,42.341,21.571,5.935
El alto coste de los cursos de formación,100,22.367,37.502,29.94,10.191
El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,32.675,41.653,22.613,3.058
La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,15.853,31.207,39.375,13.566
Dificultad para acceder a ayudas o subvenciones públicas,100,23.134,37.848,28.331,10.687
