anio,tabla,pregunta,ambito,categoria,TOTAL,INDUSTRIA,CONSTRUCCIÓN,SERVICIOS
2021,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,TOTAL,67.29929670495578,72.05163923168985,70.62850339798601,65.63833307595579
2021,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 5 a 9 trabajadores,58.897924490767814,62.0461882294512,62.64855687606112,57.727151719520165
2021,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 10 a 49 trabajadores,73.61891059853653,74.20992303913542,78.36501221474111,72.54942035403255
2021,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 50 a 249 trabajadores,91.84412042379104,94.58955223880596,95.76687116564418,90.09605829744947
2021,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 250 a 499 trabajadores,95.96891694997572,99.40029985007496,96.49122807017544,94.23220973782772
2021,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,Más de 499 trabajadores,97.55799755799757,97.8891820580475,98.1818181818182,97.50830564784052
