anio,tabla,pregunta,ambito,categoria,TOTAL,INDUSTRIA,CONSTRUCCIÓN,SERVICIOS
2022,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,TOTAL,70.97157778687374,72.99194277253235,75.76418701761794,69.68297142952352
2022,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 5 a 9 trabajadores,62.790711202634,58.1109636837191,68.25929639478618,62.55578534886252
2022,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 10 a 49 trabajadores,76.90994575045208,78.7844862055178,83.53778076513751,75.1779592606959
2022,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 50 a 249 trabajadores,94.30213304762832,96.30095169689352,93.65171811298777,93.5461956521739
2022,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,De 250 a 499 trabajadores,96.4301852688658,99.10044977511244,98.36065573770492,95.15151515151516
2022,EAL-19,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN SECTOR DE ACTIVIDAD, POR TAMAÑO DE LA EMPRESA",total_empresas,Más de 499 trabajadores,98.72222222222224,99.26470588235294,98.24561403508773,98.57677902621722
