anio,tema,tipo_corte,corte,competencia_id,competencia,indicador,porcentaje,unidad,universo,archivo_origen,hoja_origen
2022,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,bastante,45.124,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,mucho,49.83,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,nada,0.893,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,50 a 499 trabajadores,trabajo_equipo,Trabajo en equipo,poco,4.153,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,bastante,52.651,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,mucho,22.261,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,nada,1.828,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,administrativas_oficina,Administrativas de oficina,poco,23.259,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,bastante,43.319,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,mucho,40.606,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,nada,2.505,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,atencion_clientes,Atención al público / trato a clientes,poco,13.57,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,49.702,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,16.452,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,4.834,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,29.013,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,bastante,46.978,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,mucho,42.535,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,nada,1.714,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,direccion,Dirección,poco,8.773,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,bastante,38.298,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,mucho,23.275,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,nada,8.469,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,lenguas_extranjeras,Lenguas extranjeras,poco,29.958,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,bastante,48.775,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,mucho,39.955,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,nada,1.236,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,resolucion_problemas,Resolución de problemas,poco,10.034,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,bastante,41.027,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,mucho,33.63,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,nada,6.771,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tecnicas_puesto,Competencias técnicas del puesto de trabajo,poco,18.571,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,bastante,50.314,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,mucho,34.257,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,nada,1.674,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_generales,Generales de tecnologías de la información,poco,13.755,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,bastante,42.536,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,mucho,27.731,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,nada,5.784,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,tic_profesionales,Profesionales de tecnologías de la información,poco,23.95,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,bastante,42.374,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,mucho,53.924,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,nada,0.504,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,tamano_empresa,Más de 499 trabajadores,trabajo_equipo,Trabajo en equipo,poco,3.198,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,bastante,43.707,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,mucho,23.883,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,nada,7.903,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,administrativas_oficina,Administrativas de oficina,poco,24.507,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,bastante,39.998,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,mucho,41.099,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,nada,4.344,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,atencion_clientes,Atención al público / trato a clientes,poco,14.56,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,33.558,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,10.258,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,17.603,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,38.581,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,direccion,Dirección,bastante,42.71,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,direccion,Dirección,mucho,28.53,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,direccion,Dirección,nada,8.849,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,direccion,Dirección,poco,19.912,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,bastante,26.824,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,mucho,13.832,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,nada,18.558,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,lenguas_extranjeras,Lenguas extranjeras,poco,40.786,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,resolucion_problemas,Resolución de problemas,bastante,48.469,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,resolucion_problemas,Resolución de problemas,mucho,32.573,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,resolucion_problemas,Resolución de problemas,nada,4.426,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,resolucion_problemas,Resolución de problemas,poco,14.532,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tecnicas_puesto,Competencias técnicas del puesto de trabajo,bastante,36.815,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tecnicas_puesto,Competencias técnicas del puesto de trabajo,mucho,21.749,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tecnicas_puesto,Competencias técnicas del puesto de trabajo,nada,15.553,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tecnicas_puesto,Competencias técnicas del puesto de trabajo,poco,25.882,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_generales,Generales de tecnologías de la información,bastante,44.416,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_generales,Generales de tecnologías de la información,mucho,16.571,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_generales,Generales de tecnologías de la información,nada,10.301,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_generales,Generales de tecnologías de la información,poco,28.712,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_profesionales,Profesionales de tecnologías de la información,bastante,26.527,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_profesionales,Profesionales de tecnologías de la información,mucho,10.294,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_profesionales,Profesionales de tecnologías de la información,nada,21.65,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,tic_profesionales,Profesionales de tecnologías de la información,poco,41.529,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,trabajo_equipo,Trabajo en equipo,bastante,48.921,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,trabajo_equipo,Trabajo en equipo,mucho,42.412,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,trabajo_equipo,Trabajo en equipo,nada,2.354,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2022,importancia_futura,total,Total,trabajo_equipo,Trabajo en equipo,poco,6.313,porcentaje,Total de empresas de la categoría,Tablas_EAL_2022.xlsx,EAL-16
2023,formacion_ofrecida,sector,Construcción,administrativas_oficina,Administrativas de oficina,formacion_ofrecida,11.117386270578601,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,atencion_clientes,Atención al público / trato a clientes,formacion_ofrecida,5.017931268178352,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,formacion_ofrecida,1.0504616948578205,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,direccion,Dirección,formacion_ofrecida,13.238076412616836,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,lenguas_extranjeras,Lenguas extranjeras,formacion_ofrecida,2.535791940812696,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,otras,Otras,formacion_ofrecida,21.480812131138283,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,resolucion_problemas,Resolución de problemas,formacion_ofrecida,5.224070256685398,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,tecnicas_puesto,Competencias técnicas del puesto de trabajo,formacion_ofrecida,60.44955242425098,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,tic_generales,Generales de tecnologías de la información,formacion_ofrecida,10.657103323638212,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,tic_profesionales,Profesionales de tecnologías de la información,formacion_ofrecida,2.134809250840087,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Construcción,trabajo_equipo,Trabajo en equipo,formacion_ofrecida,21.187134668059752,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,administrativas_oficina,Administrativas de oficina,formacion_ofrecida,14.693308996589654,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,atencion_clientes,Atención al público / trato a clientes,formacion_ofrecida,9.733896921081705,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,formacion_ofrecida,1.191219559056631,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,direccion,Dirección,formacion_ofrecida,10.913108218454296,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,lenguas_extranjeras,Lenguas extranjeras,formacion_ofrecida,9.109467313511695,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,otras,Otras,formacion_ofrecida,19.981747442240263,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,resolucion_problemas,Resolución de problemas,formacion_ofrecida,10.387146356693405,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,tecnicas_puesto,Competencias técnicas del puesto de trabajo,formacion_ofrecida,56.88793890196455,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,tic_generales,Generales de tecnologías de la información,formacion_ofrecida,11.383832076468611,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,tic_profesionales,Profesionales de tecnologías de la información,formacion_ofrecida,4.063595753878668,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Industria,trabajo_equipo,Trabajo en equipo,formacion_ofrecida,19.03309476920121,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,administrativas_oficina,Administrativas de oficina,formacion_ofrecida,16.43423353851046,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,atencion_clientes,Atención al público / trato a clientes,formacion_ofrecida,27.663706362005133,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,formacion_ofrecida,2.2582733322733777,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,direccion,Dirección,formacion_ofrecida,11.605946351102732,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,lenguas_extranjeras,Lenguas extranjeras,formacion_ofrecida,9.121675335589524,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,otras,Otras,formacion_ofrecida,18.12183432893452,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,resolucion_problemas,Resolución de problemas,formacion_ofrecida,13.872169350625752,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,tecnicas_puesto,Competencias técnicas del puesto de trabajo,formacion_ofrecida,33.40109478274695,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,tic_generales,Generales de tecnologías de la información,formacion_ofrecida,12.771708269925274,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,tic_profesionales,Profesionales de tecnologías de la información,formacion_ofrecida,7.41533604379131,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,sector,Servicios,trabajo_equipo,Trabajo en equipo,formacion_ofrecida,27.32357417039544,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,administrativas_oficina,Administrativas de oficina,formacion_ofrecida,15.40415312116101,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,atencion_clientes,Atención al público / trato a clientes,formacion_ofrecida,21.546537946507925,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,formacion_ofrecida,1.9142120169537722,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,direccion,Dirección,formacion_ofrecida,11.720302260634622,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,lenguas_extranjeras,Lenguas extranjeras,formacion_ofrecida,8.198404954988762,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,otras,Otras,formacion_ofrecida,18.897609802535165,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,resolucion_problemas,Resolución de problemas,formacion_ofrecida,12.089240358825876,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,tecnicas_puesto,Competencias técnicas del puesto de trabajo,formacion_ofrecida,41.047325988805454,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,tic_generales,Generales de tecnologías de la información,formacion_ofrecida,12.247243827002002,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,tic_profesionales,Profesionales de tecnologías de la información,formacion_ofrecida,6.125399452517983,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,formacion_ofrecida,total,Total,trabajo_equipo,Trabajo en equipo,formacion_ofrecida,25.101615980470772,porcentaje,Empresas formadoras de la categoría,Tablas_EAL_2023.xlsx,EAL-21
2023,importancia_futura,sector,Construcción,administrativas_oficina,Administrativas de oficina,bastante,47.059,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,administrativas_oficina,Administrativas de oficina,mucho,28.155,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,administrativas_oficina,Administrativas de oficina,nada,6.321,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,administrativas_oficina,Administrativas de oficina,poco,18.465,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,atencion_clientes,Atención al público / trato a clientes,bastante,41.318,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,atencion_clientes,Atención al público / trato a clientes,mucho,25.162,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,atencion_clientes,Atención al público / trato a clientes,nada,7.952,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,atencion_clientes,Atención al público / trato a clientes,poco,25.569,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,bastante,33.626,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,mucho,8.831,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,nada,21.143,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,basicas_calculo_comunicacion,Básicas de cálculo y/o comunicación oral o escrita,poco,36.4,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,direccion,Dirección,bastante,42.947,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,direccion,Dirección,mucho,31.218,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,direccion,Dirección,nada,8.62,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,direccion,Dirección,poco,17.215,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,lenguas_extranjeras,Lenguas extranjeras,bastante,16.907,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,lenguas_extranjeras,Lenguas extranjeras,mucho,4.924,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
2023,importancia_futura,sector,Construcción,lenguas_extranjeras,Lenguas extranjeras,nada,31.214,porcentaje,Total de empresas de la categoría,Tablas_EAL_2023.xlsx,EAL-16
