Provincias;País de residencia;Meses;Total
05 Ávila;Alemania;Enero;..
05 Ávila;Alemania;Febrero;..
05 Ávila;Alemania;Marzo;28
05 Ávila;Alemania;Abril;16
05 Ávila;Alemania;Mayo;64
05 Ávila;Alemania;Junio;79
05 Ávila;Alemania;Julio;73
05 Ávila;Alemania;Agosto;118
05 Ávila;Alemania;Septiembre;155
05 Ávila;Alemania;Octubre;332
05 Ávila;Alemania;Noviembre;85
05 Ávila;Alemania;Diciembre;50
05 Ávila;Austria;Total;105
05 Ávila;Austria;Enero;..
05 Ávila;Austria;Febrero;..
05 Ávila;Austria;Marzo;..
05 Ávila;Austria;Abril;..
05 Ávila;Austria;Mayo;..
05 Ávila;Austria;Junio;15
05 Ávila;Austria;Julio;..
05 Ávila;Austria;Agosto;..
05 Ávila;Austria;Septiembre;21
05 Ávila;Austria;Octubre;19
05 Ávila;Austria;Noviembre;..
05 Ávila;Austria;Diciembre;..
05 Ávila;Bélgica;Total;858
05 Ávila;Bélgica;Enero;..
05 Ávila;Bélgica;Febrero;..
05 Ávila;Bélgica;Marzo;..
05 Ávila;Bélgica;Abril;..
05 Ávila;Bélgica;Mayo;..
05 Ávila;Bélgica;Junio;18
05 Ávila;Bélgica;Julio;56
05 Ávila;Bélgica;Agosto;137
05 Ávila;Bélgica;Septiembre;290
05 Ávila;Bélgica;Octubre;249
05 Ávila;Bélgica;Noviembre;36
05 Ávila;Bélgica;Diciembre;40
05 Ávila;Dinamarca;Total;183
05 Ávila;Dinamarca;Enero;..
05 Ávila;Dinamarca;Febrero;..
05 Ávila;Dinamarca;Marzo;..
05 Ávila;Dinamarca;Abril;..
05 Ávila;Dinamarca;Mayo;..
05 Ávila;Dinamarca;Junio;..
05 Ávila;Dinamarca;Julio;28
05 Ávila;Dinamarca;Agosto;..
05 Ávila;Dinamarca;Septiembre;44
05 Ávila;Dinamarca;Octubre;76
05 Ávila;Dinamarca;Noviembre;16
05 Ávila;Dinamarca;Diciembre;..
05 Ávila;Finlandia;Total;36
05 Ávila;Finlandia;Enero;..
05 Ávila;Finlandia;Febrero;..
05 Ávila;Finlandia;Marzo;..
05 Ávila;Finlandia;Abril;..
05 Ávila;Finlandia;Mayo;..
05 Ávila;Finlandia;Junio;..
05 Ávila;Finlandia;Julio;..
05 Ávila;Finlandia;Agosto;..
05 Ávila;Finlandia;Septiembre;..
05 Ávila;Finlandia;Octubre;..
05 Ávila;Finlandia;Noviembre;..
05 Ávila;Finlandia;Diciembre;..
05 Ávila;Francia;Total;1.886
05 Ávila;Francia;Enero;23
05 Ávila;Francia;Febrero;27
05 Ávila;Francia;Marzo;35
05 Ávila;Francia;Abril;19
05 Ávila;Francia;Mayo;80
05 Ávila;Francia;Junio;179
05 Ávila;Francia;Julio;273
05 Ávila;Francia;Agosto;345
05 Ávila;Francia;Septiembre;244
05 Ávila;Francia;Octubre;285
05 Ávila;Francia;Noviembre;302
05 Ávila;Francia;Diciembre;74
05 Ávila;Grecia;Total;147
05 Ávila;Grecia;Enero;..
05 Ávila;Grecia;Febrero;..
05 Ávila;Grecia;Marzo;..
05 Ávila;Grecia;Abril;..
05 Ávila;Grecia;Mayo;..
05 Ávila;Grecia;Junio;13
05 Ávila;Grecia;Julio;28
05 Ávila;Grecia;Agosto;22
05 Ávila;Grecia;Septiembre;26
05 Ávila;Grecia;Octubre;19
05 Ávila;Grecia;Noviembre;20
05 Ávila;Grecia;Diciembre;..
05 Ávila;Irlanda;Total;207
05 Ávila;Irlanda;Enero;..
05 Ávila;Irlanda;Febrero;..
05 Ávila;Irlanda;Marzo;..
05 Ávila;Irlanda;Abril;..
05 Ávila;Irlanda;Mayo;..
05 Ávila;Irlanda;Junio;36
05 Ávila;Irlanda;Julio;15
05 Ávila;Irlanda;Agosto;22
05 Ávila;Irlanda;Septiembre;73
05 Ávila;Irlanda;Octubre;32
05 Ávila;Irlanda;Noviembre;..
05 Ávila;Irlanda;Diciembre;..
05 Ávila;Italia;Total;1.067
05 Ávila;Italia;Enero;..
05 Ávila;Italia;Febrero;..
05 Ávila;Italia;Marzo;22
05 Ávila;Italia;Abril;23
05 Ávila;Italia;Mayo;70
05 Ávila;Italia;Junio;114
05 Ávila;Italia;Julio;76
05 Ávila;Italia;Agosto;194
05 Ávila;Italia;Septiembre;90
05 Ávila;Italia;Octubre;153
05 Ávila;Italia;Noviembre;113
05 Ávila;Italia;Diciembre;181
05 Ávila;Luxemburgo;Total;65
05 Ávila;Luxemburgo;Enero;..
05 Ávila;Luxemburgo;Febrero;..
05 Ávila;Luxemburgo;Marzo;..
05 Ávila;Luxemburgo;Abril;..
05 Ávila;Luxemburgo;Mayo;..
05 Ávila;Luxemburgo;Junio;..
05 Ávila;Luxemburgo;Julio;..
05 Ávila;Luxemburgo;Agosto;..
05 Ávila;Luxemburgo;Septiembre;..
05 Ávila;Luxemburgo;Octubre;37
05 Ávila;Luxemburgo;Noviembre;..
05 Ávila;Luxemburgo;Diciembre;..
05 Ávila;Países Bajos;Total;600
05 Ávila;Países Bajos;Enero;..
05 Ávila;Países Bajos;Febrero;..
05 Ávila;Países Bajos;Marzo;..
05 Ávila;Países Bajos;Abril;..
05 Ávila;Países Bajos;Mayo;..
05 Ávila;Países Bajos;Junio;53
05 Ávila;Países Bajos;Julio;50
05 Ávila;Países Bajos;Agosto;82
05 Ávila;Países Bajos;Septiembre;135
05 Ávila;Países Bajos;Octubre;181
05 Ávila;Países Bajos;Noviembre;60
05 Ávila;Países Bajos;Diciembre;17
05 Ávila;Polonia;Total;188
05 Ávila;Polonia;Enero;..
05 Ávila;Polonia;Febrero;..
05 Ávila;Polonia;Marzo;..
05 Ávila;Polonia;Abril;..
05 Ávila;Polonia;Mayo;26
05 Ávila;Polonia;Junio;15
05 Ávila;Polonia;Julio;32
05 Ávila;Polonia;Agosto;..
05 Ávila;Polonia;Septiembre;19
05 Ávila;Polonia;Octubre;51
05 Ávila;Polonia;Noviembre;19
05 Ávila;Polonia;Diciembre;15
05 Ávila;Portugal;Total;2.619
05 Ávila;Portugal;Enero;..
05 Ávila;Portugal;Febrero;..
05 Ávila;Portugal;Marzo;36
05 Ávila;Portugal;Abril;52
05 Ávila;Portugal;Mayo;79
05 Ávila;Portugal;Junio;242
05 Ávila;Portugal;Julio;204
05 Ávila;Portugal;Agosto;548
05 Ávila;Portugal;Septiembre;595
05 Ávila;Portugal;Octubre;310
05 Ávila;Portugal;Noviembre;177
05 Ávila;Portugal;Diciembre;313
05 Ávila;República Checa;Total;56
05 Ávila;República Checa;Enero;..
05 Ávila;República Checa;Febrero;..
05 Ávila;República Checa;Marzo;..
05 Ávila;República Checa;Abril;..
05 Ávila;República Checa;Mayo;..
05 Ávila;República Checa;Junio;..
05 Ávila;República Checa;Julio;..
05 Ávila;República Checa;Agosto;..
05 Ávila;República Checa;Septiembre;..
05 Ávila;República Checa;Octubre;21
05 Ávila;República Checa;Noviembre;..
05 Ávila;República Checa;Diciembre;..
05 Ávila;Suecia;Total;53
05 Ávila;Suecia;Enero;..
05 Ávila;Suecia;Febrero;..
05 Ávila;Suecia;Marzo;..
05 Ávila;Suecia;Abril;..
05 Ávila;Suecia;Mayo;..
05 Ávila;Suecia;Junio;..
05 Ávila;Suecia;Julio;..
05 Ávila;Suecia;Agosto;..
05 Ávila;Suecia;Septiembre;..
05 Ávila;Suecia;Octubre;..
05 Ávila;Suecia;Noviembre;..
05 Ávila;Suecia;Diciembre;..
05 Ávila;Noruega;Total;95
05 Ávila;Noruega;Enero;..
05 Ávila;Noruega;Febrero;..
05 Ávila;Noruega;Marzo;..
05 Ávila;Noruega;Abril;..
05 Ávila;Noruega;Mayo;..
05 Ávila;Noruega;Junio;..
05 Ávila;Noruega;Julio;..
05 Ávila;Noruega;Agosto;..
05 Ávila;Noruega;Septiembre;..
05 Ávila;Noruega;Octubre;..
05 Ávila;Noruega;Noviembre;30
05 Ávila;Noruega;Diciembre;26
05 Ávila;Reino Unido;Total;937
05 Ávila;Reino Unido;Enero;..
05 Ávila;Reino Unido;Febrero;..
05 Ávila;Reino Unido;Marzo;..
05 Ávila;Reino Unido;Abril;11
05 Ávila;Reino Unido;Mayo;33
05 Ávila;Reino Unido;Junio;51
05 Ávila;Reino Unido;Julio;107
05 Ávila;Reino Unido;Agosto;90
05 Ávila;Reino Unido;Septiembre;269
05 Ávila;Reino Unido;Octubre;237
05 Ávila;Reino Unido;Noviembre;69
05 Ávila;Reino Unido;Diciembre;56
05 Ávila;Rusia;Total;320
05 Ávila;Rusia;Enero;..
05 Ávila;Rusia;Febrero;..
05 Ávila;Rusia;Marzo;..
05 Ávila;Rusia;Abril;..
05 Ávila;Rusia;Mayo;..
05 Ávila;Rusia;Junio;..
05 Ávila;Rusia;Julio;..
05 Ávila;Rusia;Agosto;..
05 Ávila;Rusia;Septiembre;25
05 Ávila;Rusia;Octubre;35
05 Ávila;Rusia;Noviembre;47
05 Ávila;Rusia;Diciembre;176
05 Ávila;Suiza;Total;355
05 Ávila;Suiza;Enero;..
05 Ávila;Suiza;Febrero;..
05 Ávila;Suiza;Marzo;..
05 Ávila;Suiza;Abril;..
05 Ávila;Suiza;Mayo;..
05 Ávila;Suiza;Junio;38
05 Ávila;Suiza;Julio;63
05 Ávila;Suiza;Agosto;62
05 Ávila;Suiza;Septiembre;62
05 Ávila;Suiza;Octubre;36
05 Ávila;Suiza;Noviembre;30
05 Ávila;Suiza;Diciembre;26
05 Ávila;Resto de Europa sin U.E.;Total;325
05 Ávila;Resto de Europa sin U.E.;Enero;..
05 Ávila;Resto de Europa sin U.E.;Febrero;..
05 Ávila;Resto de Europa sin U.E.;Marzo;..
05 Ávila;Resto de Europa sin U.E.;Abril;..
05 Ávila;Resto de Europa sin U.E.;Mayo;21
05 Ávila;Resto de Europa sin U.E.;Junio;27
05 Ávila;Resto de Europa sin U.E.;Julio;18
05 Ávila;Resto de Europa sin U.E.;Agosto;64
05 Ávila;Resto de Europa sin U.E.;Septiembre;60
05 Ávila;Resto de Europa sin U.E.;Octubre;39
05 Ávila;Resto de Europa sin U.E.;Noviembre;31
05 Ávila;Resto de Europa sin U.E.;Diciembre;43
05 Ávila;Japón;Total;25
05 Ávila;Japón;Enero;..
05 Ávila;Japón;Febrero;..
05 Ávila;Japón;Marzo;..
05 Ávila;Japón;Abril;..
05 Ávila;Japón;Mayo;..
05 Ávila;Japón;Junio;..
05 Ávila;Japón;Julio;..
05 Ávila;Japón;Agosto;..
05 Ávila;Japón;Septiembre;..
05 Ávila;Japón;Octubre;15
05 Ávila;Japón;Noviembre;..
05 Ávila;Japón;Diciembre;..
05 Ávila;República China;Total;70
05 Ávila;República China;Enero;..
05 Ávila;República China;Febrero;..
05 Ávila;República China;Marzo;..
05 Ávila;República China;Abril;..
05 Ávila;República China;Mayo;..
05 Ávila;República China;Junio;..
05 Ávila;República China;Julio;..
05 Ávila;República China;Agosto;..
05 Ávila;República China;Septiembre;..
05 Ávila;República China;Octubre;..
05 Ávila;República China;Noviembre;..
05 Ávila;República China;Diciembre;..
05 Ávila;Estados Unidos;Total;1.079
05 Ávila;Estados Unidos;Enero;..
05 Ávila;Estados Unidos;Febrero;..
05 Ávila;Estados Unidos;Marzo;..
05 Ávila;Estados Unidos;Abril;..
05 Ávila;Estados Unidos;Mayo;27
05 Ávila;Estados Unidos;Junio;39
05 Ávila;Estados Unidos;Julio;87
05 Ávila;Estados Unidos;Agosto;97
05 Ávila;Estados Unidos;Septiembre;168
05 Ávila;Estados Unidos;Octubre;361
05 Ávila;Estados Unidos;Noviembre;166
05 Ávila;Estados Unidos;Diciembre;127
05 Ávila;Resto de América;Total;3.093
05 Ávila;Resto de América;Enero;54
05 Ávila;Resto de América;Febrero;26
05 Ávila;Resto de América;Marzo;70
05 Ávila;Resto de América;Abril;35
05 Ávila;Resto de América;Mayo;127
05 Ávila;Resto de América;Junio;224
05 Ávila;Resto de América;Julio;334
05 Ávila;Resto de América;Agosto;393
05 Ávila;Resto de América;Septiembre;439
05 Ávila;Resto de América;Octubre;595
05 Ávila;Resto de América;Noviembre;388
05 Ávila;Resto de América;Diciembre;408
05 Ávila;Países africanos;Total;193
05 Ávila;Países africanos;Enero;..
05 Ávila;Países africanos;Febrero;..
05 Ávila;Países africanos;Marzo;14
05 Ávila;Países africanos;Abril;..
05 Ávila;Países africanos;Mayo;20
05 Ávila;Países africanos;Junio;..
05 Ávila;Países africanos;Julio;..
05 Ávila;Países africanos;Agosto;..
05 Ávila;Países africanos;Septiembre;56
05 Ávila;Países africanos;Octubre;18
05 Ávila;Países africanos;Noviembre;58
05 Ávila;Países africanos;Diciembre;16
06 Badajoz;Total;Total;505.686
06 Badajoz;Total;Enero;11.829
06 Badajoz;Total;Febrero;13.282
06 Badajoz;Total;Marzo;20.297
06 Badajoz;Total;Abril;20.711
06 Badajoz;Total;Mayo;38.311
06 Badajoz;Total;Junio;47.251
06 Badajoz;Total;Julio;60.756
06 Badajoz;Total;Agosto;74.110
06 Badajoz;Total;Septiembre;62.410
06 Badajoz;Total;Octubre;63.706
06 Badajoz;Total;Noviembre;52.328
06 Badajoz;Total;Diciembre;40.696
06 Badajoz;Residentes en España;Total;449.528
06 Badajoz;Residentes en España;Enero;10.650
06 Badajoz;Residentes en España;Febrero;12.525
06 Badajoz;Residentes en España;Marzo;18.992
06 Badajoz;Residentes en España;Abril;19.319
06 Badajoz;Residentes en España;Mayo;34.878
06 Badajoz;Residentes en España;Junio;41.639
06 Badajoz;Residentes en España;Julio;54.103
06 Badajoz;Residentes en España;Agosto;64.227
06 Badajoz;Residentes en España;Septiembre;55.209
06 Badajoz;Residentes en España;Octubre;54.585
06 Badajoz;Residentes en España;Noviembre;46.185
06 Badajoz;Residentes en España;Diciembre;37.215
06 Badajoz;No residentes en España;Total;56.159
06 Badajoz;No residentes en España;Enero;1.179
06 Badajoz;No residentes en España;Febrero;757
06 Badajoz;No residentes en España;Marzo;1.305
06 Badajoz;No residentes en España;Abril;1.391
06 Badajoz;No residentes en España;Mayo;3.432
06 Badajoz;No residentes en España;Junio;5.612
06 Badajoz;No residentes en España;Julio;6.653
06 Badajoz;No residentes en España;Agosto;9.883
06 Badajoz;No residentes en España;Septiembre;7.201
06 Badajoz;No residentes en España;Octubre;9.120
06 Badajoz;No residentes en España;Noviembre;6.143
06 Badajoz;No residentes en España;Diciembre;3.481
06 Badajoz;Unión Europea 27 (sin España);Total;41.132
06 Badajoz;Unión Europea 27 (sin España);Enero;846
06 Badajoz;Unión Europea 27 (sin España);Febrero;497
06 Badajoz;Unión Europea 27 (sin España);Marzo;797
06 Badajoz;Unión Europea 27 (sin España);Abril;877
06 Badajoz;Unión Europea 27 (sin España);Mayo;2.531
06 Badajoz;Unión Europea 27 (sin España);Junio;4.502
06 Badajoz;Unión Europea 27 (sin España);Julio;4.791
06 Badajoz;Unión Europea 27 (sin España);Agosto;8.000
06 Badajoz;Unión Europea 27 (sin España);Septiembre;5.198
06 Badajoz;Unión Europea 27 (sin España);Octubre;6.864
06 Badajoz;Unión Europea 27 (sin España);Noviembre;3.992
06 Badajoz;Unión Europea 27 (sin España);Diciembre;2.237
06 Badajoz;Alemania;Total;2.776
06 Badajoz;Alemania;Enero;24
06 Badajoz;Alemania;Febrero;52
06 Badajoz;Alemania;Marzo;77
06 Badajoz;Alemania;Abril;128
06 Badajoz;Alemania;Mayo;133
06 Badajoz;Alemania;Junio;324
06 Badajoz;Alemania;Julio;296
06 Badajoz;Alemania;Agosto;213
06 Badajoz;Alemania;Septiembre;454
06 Badajoz;Alemania;Octubre;506
06 Badajoz;Alemania;Noviembre;390
06 Badajoz;Alemania;Diciembre;179
06 Badajoz;Austria;Total;216
06 Badajoz;Austria;Enero;..
06 Badajoz;Austria;Febrero;..
06 Badajoz;Austria;Marzo;..
06 Badajoz;Austria;Abril;..
06 Badajoz;Austria;Mayo;27
06 Badajoz;Austria;Junio;..
06 Badajoz;Austria;Julio;18
06 Badajoz;Austria;Agosto;23
06 Badajoz;Austria;Septiembre;33
06 Badajoz;Austria;Octubre;..
06 Badajoz;Austria;Noviembre;49
06 Badajoz;Austria;Diciembre;..
06 Badajoz;Bélgica;Total;1.398
06 Badajoz;Bélgica;Enero;..
06 Badajoz;Bélgica;Febrero;32
06 Badajoz;Bélgica;Marzo;..
06 Badajoz;Bélgica;Abril;31
06 Badajoz;Bélgica;Mayo;71
06 Badajoz;Bélgica;Junio;57
06 Badajoz;Bélgica;Julio;145
06 Badajoz;Bélgica;Agosto;170
06 Badajoz;Bélgica;Septiembre;240
06 Badajoz;Bélgica;Octubre;470
06 Badajoz;Bélgica;Noviembre;106
06 Badajoz;Bélgica;Diciembre;54
06 Badajoz;Dinamarca;Total;577
06 Badajoz;Dinamarca;Enero;..
06 Badajoz;Dinamarca;Febrero;..
06 Badajoz;Dinamarca;Marzo;..
06 Badajoz;Dinamarca;Abril;..
06 Badajoz;Dinamarca;Mayo;..
06 Badajoz;Dinamarca;Junio;386
06 Badajoz;Dinamarca;Julio;31
06 Badajoz;Dinamarca;Agosto;26
06 Badajoz;Dinamarca;Septiembre;44
06 Badajoz;Dinamarca;Octubre;37
06 Badajoz;Dinamarca;Noviembre;21
06 Badajoz;Dinamarca;Diciembre;21
06 Badajoz;Finlandia;Total;188
06 Badajoz;Finlandia;Enero;..
06 Badajoz;Finlandia;Febrero;..
06 Badajoz;Finlandia;Marzo;..
06 Badajoz;Finlandia;Abril;..
06 Badajoz;Finlandia;Mayo;..
06 Badajoz;Finlandia;Junio;..
06 Badajoz;Finlandia;Julio;..
06 Badajoz;Finlandia;Agosto;..
06 Badajoz;Finlandia;Septiembre;17
06 Badajoz;Finlandia;Octubre;..
06 Badajoz;Finlandia;Noviembre;13
06 Badajoz;Finlandia;Diciembre;..
06 Badajoz;Francia;Total;4.889
06 Badajoz;Francia;Enero;59
06 Badajoz;Francia;Febrero;27
06 Badajoz;Francia;Marzo;101
06 Badajoz;Francia;Abril;74
06 Badajoz;Francia;Mayo;298
06 Badajoz;Francia;Junio;321
06 Badajoz;Francia;Julio;655
06 Badajoz;Francia;Agosto;954
06 Badajoz;Francia;Septiembre;610
06 Badajoz;Francia;Octubre;1.073
06 Badajoz;Francia;Noviembre;505
06 Badajoz;Francia;Diciembre;211
06 Badajoz;Grecia;Total;151
06 Badajoz;Grecia;Enero;..
06 Badajoz;Grecia;Febrero;..
06 Badajoz;Grecia;Marzo;..
06 Badajoz;Grecia;Abril;..
06 Badajoz;Grecia;Mayo;77
06 Badajoz;Grecia;Junio;..
06 Badajoz;Grecia;Julio;..
06 Badajoz;Grecia;Agosto;..
06 Badajoz;Grecia;Septiembre;..
06 Badajoz;Grecia;Octubre;..
06 Badajoz;Grecia;Noviembre;32
06 Badajoz;Grecia;Diciembre;..
06 Badajoz;Irlanda;Total;486
06 Badajoz;Irlanda;Enero;..
06 Badajoz;Irlanda;Febrero;..
06 Badajoz;Irlanda;Marzo;..
06 Badajoz;Irlanda;Abril;17
06 Badajoz;Irlanda;Mayo;..
06 Badajoz;Irlanda;Junio;..
06 Badajoz;Irlanda;Julio;69
06 Badajoz;Irlanda;Agosto;..
06 Badajoz;Irlanda;Septiembre;133
06 Badajoz;Irlanda;Octubre;151
06 Badajoz;Irlanda;Noviembre;16
06 Badajoz;Irlanda;Diciembre;41
06 Badajoz;Italia;Total;2.822
06 Badajoz;Italia;Enero;71
06 Badajoz;Italia;Febrero;77
06 Badajoz;Italia;Marzo;87
06 Badajoz;Italia;Abril;114
06 Badajoz;Italia;Mayo;208
06 Badajoz;Italia;Junio;190
06 Badajoz;Italia;Julio;222
06 Badajoz;Italia;Agosto;555
06 Badajoz;Italia;Septiembre;326
06 Badajoz;Italia;Octubre;322
06 Badajoz;Italia;Noviembre;400
06 Badajoz;Italia;Diciembre;249
06 Badajoz;Luxemburgo;Total;60
06 Badajoz;Luxemburgo;Enero;..
06 Badajoz;Luxemburgo;Febrero;..
06 Badajoz;Luxemburgo;Marzo;..
06 Badajoz;Luxemburgo;Abril;..
06 Badajoz;Luxemburgo;Mayo;..
06 Badajoz;Luxemburgo;Junio;..
06 Badajoz;Luxemburgo;Julio;..
06 Badajoz;Luxemburgo;Agosto;32
06 Badajoz;Luxemburgo;Septiembre;..
06 Badajoz;Luxemburgo;Octubre;..
06 Badajoz;Luxemburgo;Noviembre;..
06 Badajoz;Luxemburgo;Diciembre;..
06 Badajoz;Países Bajos;Total;2.397
06 Badajoz;Países Bajos;Enero;..
06 Badajoz;Países Bajos;Febrero;..
06 Badajoz;Países Bajos;Marzo;39
06 Badajoz;Países Bajos;Abril;112
06 Badajoz;Países Bajos;Mayo;128
06 Badajoz;Países Bajos;Junio;157
06 Badajoz;Países Bajos;Julio;167
06 Badajoz;Países Bajos;Agosto;268
06 Badajoz;Países Bajos;Septiembre;386
06 Badajoz;Países Bajos;Octubre;685
06 Badajoz;Países Bajos;Noviembre;228
06 Badajoz;Países Bajos;Diciembre;140
06 Badajoz;Polonia;Total;364
06 Badajoz;Polonia;Enero;11
06 Badajoz;Polonia;Febrero;26
06 Badajoz;Polonia;Marzo;..
06 Badajoz;Polonia;Abril;..
06 Badajoz;Polonia;Mayo;100
06 Badajoz;Polonia;Junio;16
06 Badajoz;Polonia;Julio;47
06 Badajoz;Polonia;Agosto;48
06 Badajoz;Polonia;Septiembre;27
06 Badajoz;Polonia;Octubre;..
06 Badajoz;Polonia;Noviembre;50
06 Badajoz;Polonia;Diciembre;26
06 Badajoz;Portugal;Total;22.060
06 Badajoz;Portugal;Enero;496
06 Badajoz;Portugal;Febrero;143
06 Badajoz;Portugal;Marzo;335
06 Badajoz;Portugal;Abril;343
06 Badajoz;Portugal;Mayo;1.332
06 Badajoz;Portugal;Junio;2.481
06 Badajoz;Portugal;Julio;2.829
06 Badajoz;Portugal;Agosto;5.406
06 Badajoz;Portugal;Septiembre;2.663
06 Badajoz;Portugal;Octubre;2.981
06 Badajoz;Portugal;Noviembre;1.961
06 Badajoz;Portugal;Diciembre;1.090
06 Badajoz;República Checa;Total;240
06 Badajoz;República Checa;Enero;..
06 Badajoz;República Checa;Febrero;..
06 Badajoz;República Checa;Marzo;85
06 Badajoz;República Checa;Abril;..
06 Badajoz;República Checa;Mayo;..
06 Badajoz;República Checa;Junio;..
06 Badajoz;República Checa;Julio;20
06 Badajoz;República Checa;Agosto;..
06 Badajoz;República Checa;Septiembre;..
06 Badajoz;República Checa;Octubre;..
06 Badajoz;República Checa;Noviembre;43
06 Badajoz;República Checa;Diciembre;34
06 Badajoz;Suecia;Total;514
06 Badajoz;Suecia;Enero;35
06 Badajoz;Suecia;Febrero;16
06 Badajoz;Suecia;Marzo;..
06 Badajoz;Suecia;Abril;..
06 Badajoz;Suecia;Mayo;..
06 Badajoz;Suecia;Junio;29
06 Badajoz;Suecia;Julio;22
06 Badajoz;Suecia;Agosto;41
06 Badajoz;Suecia;Septiembre;64
06 Badajoz;Suecia;Octubre;201
06 Badajoz;Suecia;Noviembre;50
06 Badajoz;Suecia;Diciembre;36
06 Badajoz;Noruega;Total;75
06 Badajoz;Noruega;Enero;..
06 Badajoz;Noruega;Febrero;..
06 Badajoz;Noruega;Marzo;..
06 Badajoz;Noruega;Abril;..
06 Badajoz;Noruega;Mayo;..
06 Badajoz;Noruega;Junio;..
06 Badajoz;Noruega;Julio;..
06 Badajoz;Noruega;Agosto;..
06 Badajoz;Noruega;Septiembre;..
06 Badajoz;Noruega;Octubre;18
06 Badajoz;Noruega;Noviembre;..
06 Badajoz;Noruega;Diciembre;16
06 Badajoz;Reino Unido;Total;3.154
06 Badajoz;Reino Unido;Enero;..
06 Badajoz;Reino Unido;Febrero;24
06 Badajoz;Reino Unido;Marzo;49
06 Badajoz;Reino Unido;Abril;..
06 Badajoz;Reino Unido;Mayo;178
06 Badajoz;Reino Unido;Junio;159
06 Badajoz;Reino Unido;Julio;365
06 Badajoz;Reino Unido;Agosto;368
06 Badajoz;Reino Unido;Septiembre;620
06 Badajoz;Reino Unido;Octubre;584
06 Badajoz;Reino Unido;Noviembre;527
06 Badajoz;Reino Unido;Diciembre;195
06 Badajoz;Rusia;Total;188
06 Badajoz;Rusia;Enero;..
06 Badajoz;Rusia;Febrero;..
06 Badajoz;Rusia;Marzo;..
06 Badajoz;Rusia;Abril;13
06 Badajoz;Rusia;Mayo;..
06 Badajoz;Rusia;Junio;..
06 Badajoz;Rusia;Julio;31
06 Badajoz;Rusia;Agosto;..
06 Badajoz;Rusia;Septiembre;13
06 Badajoz;Rusia;Octubre;17
06 Badajoz;Rusia;Noviembre;..
06 Badajoz;Rusia;Diciembre;48
06 Badajoz;Suiza;Total;583
06 Badajoz;Suiza;Enero;..
06 Badajoz;Suiza;Febrero;..
06 Badajoz;Suiza;Marzo;..
06 Badajoz;Suiza;Abril;..
06 Badajoz;Suiza;Mayo;30
06 Badajoz;Suiza;Junio;12
06 Badajoz;Suiza;Julio;125
06 Badajoz;Suiza;Agosto;96
06 Badajoz;Suiza;Septiembre;159
06 Badajoz;Suiza;Octubre;83
06 Badajoz;Suiza;Noviembre;43
06 Badajoz;Suiza;Diciembre;15
06 Badajoz;Resto de Europa sin U.E.;Total;1.484
06 Badajoz;Resto de Europa sin U.E.;Enero;..
06 Badajoz;Resto de Europa sin U.E.;Febrero;..
06 Badajoz;Resto de Europa sin U.E.;Marzo;59
06 Badajoz;Resto de Europa sin U.E.;Abril;58
06 Badajoz;Resto de Europa sin U.E.;Mayo;117
06 Badajoz;Resto de Europa sin U.E.;Junio;115
06 Badajoz;Resto de Europa sin U.E.;Julio;160
06 Badajoz;Resto de Europa sin U.E.;Agosto;448
06 Badajoz;Resto de Europa sin U.E.;Septiembre;119
06 Badajoz;Resto de Europa sin U.E.;Octubre;181
06 Badajoz;Resto de Europa sin U.E.;Noviembre;95
06 Badajoz;Resto de Europa sin U.E.;Diciembre;94
06 Badajoz;Japón;Total;87
06 Badajoz;Japón;Enero;..
06 Badajoz;Japón;Febrero;..
06 Badajoz;Japón;Marzo;..
06 Badajoz;Japón;Abril;..
06 Badajoz;Japón;Mayo;..
06 Badajoz;Japón;Junio;23
06 Badajoz;Japón;Julio;17
06 Badajoz;Japón;Agosto;..
06 Badajoz;Japón;Septiembre;..
06 Badajoz;Japón;Octubre;23
06 Badajoz;Japón;Noviembre;..
06 Badajoz;Japón;Diciembre;..
06 Badajoz;República China;Total;964
06 Badajoz;República China;Enero;..
06 Badajoz;República China;Febrero;29
06 Badajoz;República China;Marzo;..
06 Badajoz;República China;Abril;..
06 Badajoz;República China;Mayo;77
06 Badajoz;República China;Junio;95
06 Badajoz;República China;Julio;121
06 Badajoz;República China;Agosto;84
06 Badajoz;República China;Septiembre;66
06 Badajoz;República China;Octubre;73
06 Badajoz;República China;Noviembre;..
06 Badajoz;República China;Diciembre;81
06 Badajoz;Estados Unidos;Total;1.941
06 Badajoz;Estados Unidos;Enero;..
06 Badajoz;Estados Unidos;Febrero;..
06 Badajoz;Estados Unidos;Marzo;24
06 Badajoz;Estados Unidos;Abril;42
06 Badajoz;Estados Unidos;Mayo;94
06 Badajoz;Estados Unidos;Junio;104
06 Badajoz;Estados Unidos;Julio;300
06 Badajoz;Estados Unidos;Agosto;139
06 Badajoz;Estados Unidos;Septiembre;310
06 Badajoz;Estados Unidos;Octubre;275
06 Badajoz;Estados Unidos;Noviembre;499
06 Badajoz;Estados Unidos;Diciembre;141
06 Badajoz;Resto de América;Total;4.459
06 Badajoz;Resto de América;Enero;52
06 Badajoz;Resto de América;Febrero;94
06 Badajoz;Resto de América;Marzo;197
06 Badajoz;Resto de América;Abril;153
06 Badajoz;Resto de América;Mayo;279
06 Badajoz;Resto de América;Junio;444
06 Badajoz;Resto de América;Julio;495
