Provincias;País de residencia;Meses;Total
07 Balears, Illes;Dinamarca;Mayo;..
07 Balears, Illes;Dinamarca;Junio;..
07 Balears, Illes;Dinamarca;Julio;4.771
07 Balears, Illes;Dinamarca;Agosto;1.879
07 Balears, Illes;Dinamarca;Septiembre;188
07 Balears, Illes;Dinamarca;Octubre;164
07 Balears, Illes;Dinamarca;Noviembre;16
07 Balears, Illes;Dinamarca;Diciembre;51
07 Balears, Illes;Finlandia;Enero;54
07 Balears, Illes;Finlandia;Febrero;134
07 Balears, Illes;Finlandia;Marzo;179
07 Balears, Illes;Finlandia;Abril;0
07 Balears, Illes;Finlandia;Mayo;..
07 Balears, Illes;Finlandia;Junio;..
07 Balears, Illes;Finlandia;Julio;366
07 Balears, Illes;Finlandia;Agosto;109
07 Balears, Illes;Finlandia;Septiembre;181
07 Balears, Illes;Finlandia;Octubre;88
07 Balears, Illes;Finlandia;Noviembre;14
07 Balears, Illes;Finlandia;Diciembre;25
07 Balears, Illes;Francia;Enero;1.143
07 Balears, Illes;Francia;Febrero;2.918
07 Balears, Illes;Francia;Marzo;1.254
07 Balears, Illes;Francia;Abril;0
07 Balears, Illes;Francia;Mayo;..
07 Balears, Illes;Francia;Junio;..
07 Balears, Illes;Francia;Julio;19.282
07 Balears, Illes;Francia;Agosto;49.691
07 Balears, Illes;Francia;Septiembre;15.148
07 Balears, Illes;Francia;Octubre;8.720
07 Balears, Illes;Francia;Noviembre;396
07 Balears, Illes;Francia;Diciembre;663
07 Balears, Illes;Grecia;Enero;128
07 Balears, Illes;Grecia;Febrero;195
07 Balears, Illes;Grecia;Marzo;..
07 Balears, Illes;Grecia;Abril;0
07 Balears, Illes;Grecia;Mayo;..
07 Balears, Illes;Grecia;Junio;..
07 Balears, Illes;Grecia;Julio;205
07 Balears, Illes;Grecia;Agosto;405
07 Balears, Illes;Grecia;Septiembre;71
07 Balears, Illes;Grecia;Octubre;..
07 Balears, Illes;Grecia;Noviembre;..
07 Balears, Illes;Grecia;Diciembre;..
07 Balears, Illes;Irlanda;Enero;131
07 Balears, Illes;Irlanda;Febrero;444
07 Balears, Illes;Irlanda;Marzo;185
07 Balears, Illes;Irlanda;Abril;0
07 Balears, Illes;Irlanda;Mayo;..
07 Balears, Illes;Irlanda;Junio;..
07 Balears, Illes;Irlanda;Julio;1.534
07 Balears, Illes;Irlanda;Agosto;1.809
07 Balears, Illes;Irlanda;Septiembre;564
07 Balears, Illes;Irlanda;Octubre;296
07 Balears, Illes;Irlanda;Noviembre;97
07 Balears, Illes;Irlanda;Diciembre;64
07 Balears, Illes;Italia;Enero;2.066
07 Balears, Illes;Italia;Febrero;2.385
07 Balears, Illes;Italia;Marzo;883
07 Balears, Illes;Italia;Abril;0
07 Balears, Illes;Italia;Mayo;..
07 Balears, Illes;Italia;Junio;..
07 Balears, Illes;Italia;Julio;14.122
07 Balears, Illes;Italia;Agosto;23.754
07 Balears, Illes;Italia;Septiembre;5.548
07 Balears, Illes;Italia;Octubre;1.211
07 Balears, Illes;Italia;Noviembre;367
07 Balears, Illes;Italia;Diciembre;399
07 Balears, Illes;Luxemburgo;Enero;84
07 Balears, Illes;Luxemburgo;Febrero;217
07 Balears, Illes;Luxemburgo;Marzo;82
07 Balears, Illes;Luxemburgo;Abril;0
07 Balears, Illes;Luxemburgo;Mayo;..
07 Balears, Illes;Luxemburgo;Junio;..
07 Balears, Illes;Luxemburgo;Julio;1.498
07 Balears, Illes;Luxemburgo;Agosto;2.356
07 Balears, Illes;Luxemburgo;Septiembre;1.052
07 Balears, Illes;Luxemburgo;Octubre;268
07 Balears, Illes;Luxemburgo;Noviembre;113
07 Balears, Illes;Luxemburgo;Diciembre;40
07 Balears, Illes;Países Bajos;Enero;942
07 Balears, Illes;Países Bajos;Febrero;1.785
07 Balears, Illes;Países Bajos;Marzo;1.004
07 Balears, Illes;Países Bajos;Abril;0
07 Balears, Illes;Países Bajos;Mayo;..
07 Balears, Illes;Países Bajos;Junio;..
07 Balears, Illes;Países Bajos;Julio;16.923
07 Balears, Illes;Países Bajos;Agosto;12.110
07 Balears, Illes;Países Bajos;Septiembre;1.791
07 Balears, Illes;Países Bajos;Octubre;396
07 Balears, Illes;Países Bajos;Noviembre;248
07 Balears, Illes;Países Bajos;Diciembre;241
07 Balears, Illes;Polonia;Enero;1.347
07 Balears, Illes;Polonia;Febrero;1.387
07 Balears, Illes;Polonia;Marzo;391
07 Balears, Illes;Polonia;Abril;0
07 Balears, Illes;Polonia;Mayo;..
07 Balears, Illes;Polonia;Junio;..
07 Balears, Illes;Polonia;Julio;12.466
07 Balears, Illes;Polonia;Agosto;16.382
07 Balears, Illes;Polonia;Septiembre;903
07 Balears, Illes;Polonia;Octubre;1.418
07 Balears, Illes;Polonia;Noviembre;82
07 Balears, Illes;Polonia;Diciembre;69
07 Balears, Illes;Portugal;Enero;217
07 Balears, Illes;Portugal;Febrero;431
07 Balears, Illes;Portugal;Marzo;178
07 Balears, Illes;Portugal;Abril;0
07 Balears, Illes;Portugal;Mayo;..
07 Balears, Illes;Portugal;Junio;..
07 Balears, Illes;Portugal;Julio;1.610
07 Balears, Illes;Portugal;Agosto;3.828
07 Balears, Illes;Portugal;Septiembre;2.406
07 Balears, Illes;Portugal;Octubre;227
07 Balears, Illes;Portugal;Noviembre;80
07 Balears, Illes;Portugal;Diciembre;29
07 Balears, Illes;República Checa;Enero;245
07 Balears, Illes;República Checa;Febrero;368
07 Balears, Illes;República Checa;Marzo;102
07 Balears, Illes;República Checa;Abril;0
07 Balears, Illes;República Checa;Mayo;..
07 Balears, Illes;República Checa;Junio;..
07 Balears, Illes;República Checa;Julio;3.016
07 Balears, Illes;República Checa;Agosto;2.853
07 Balears, Illes;República Checa;Septiembre;1.180
07 Balears, Illes;República Checa;Octubre;680
07 Balears, Illes;República Checa;Noviembre;337
07 Balears, Illes;República Checa;Diciembre;58
07 Balears, Illes;Suecia;Enero;670
07 Balears, Illes;Suecia;Febrero;1.184
07 Balears, Illes;Suecia;Marzo;948
07 Balears, Illes;Suecia;Abril;0
07 Balears, Illes;Suecia;Mayo;..
07 Balears, Illes;Suecia;Junio;..
07 Balears, Illes;Suecia;Julio;3.169
07 Balears, Illes;Suecia;Agosto;2.752
07 Balears, Illes;Suecia;Septiembre;2.605
07 Balears, Illes;Suecia;Octubre;1.701
07 Balears, Illes;Suecia;Noviembre;91
07 Balears, Illes;Suecia;Diciembre;103
07 Balears, Illes;Noruega;Enero;94
07 Balears, Illes;Noruega;Febrero;747
07 Balears, Illes;Noruega;Marzo;254
07 Balears, Illes;Noruega;Abril;0
07 Balears, Illes;Noruega;Mayo;..
07 Balears, Illes;Noruega;Junio;..
07 Balears, Illes;Noruega;Julio;605
07 Balears, Illes;Noruega;Agosto;245
07 Balears, Illes;Noruega;Septiembre;59
07 Balears, Illes;Noruega;Octubre;34
07 Balears, Illes;Noruega;Noviembre;11
07 Balears, Illes;Noruega;Diciembre;25
07 Balears, Illes;Reino Unido;Enero;3.039
07 Balears, Illes;Reino Unido;Febrero;8.168
07 Balears, Illes;Reino Unido;Marzo;6.200
07 Balears, Illes;Reino Unido;Abril;0
07 Balears, Illes;Reino Unido;Mayo;..
07 Balears, Illes;Reino Unido;Junio;..
07 Balears, Illes;Reino Unido;Julio;46.405
07 Balears, Illes;Reino Unido;Agosto;29.022
07 Balears, Illes;Reino Unido;Septiembre;11.556
07 Balears, Illes;Reino Unido;Octubre;3.058
07 Balears, Illes;Reino Unido;Noviembre;775
07 Balears, Illes;Reino Unido;Diciembre;593
07 Balears, Illes;Rusia;Enero;504
07 Balears, Illes;Rusia;Febrero;343
07 Balears, Illes;Rusia;Marzo;413
07 Balears, Illes;Rusia;Abril;0
07 Balears, Illes;Rusia;Mayo;..
07 Balears, Illes;Rusia;Junio;..
07 Balears, Illes;Rusia;Julio;1.167
07 Balears, Illes;Rusia;Agosto;1.479
07 Balears, Illes;Rusia;Septiembre;358
07 Balears, Illes;Rusia;Octubre;179
07 Balears, Illes;Rusia;Noviembre;41
07 Balears, Illes;Rusia;Diciembre;72
07 Balears, Illes;Suiza;Enero;1.055
07 Balears, Illes;Suiza;Febrero;2.795
07 Balears, Illes;Suiza;Marzo;2.133
07 Balears, Illes;Suiza;Abril;0
07 Balears, Illes;Suiza;Mayo;..
07 Balears, Illes;Suiza;Junio;..
07 Balears, Illes;Suiza;Julio;8.808
07 Balears, Illes;Suiza;Agosto;5.827
07 Balears, Illes;Suiza;Septiembre;416
07 Balears, Illes;Suiza;Octubre;236
07 Balears, Illes;Suiza;Noviembre;282
07 Balears, Illes;Suiza;Diciembre;269
07 Balears, Illes;Resto de Europa sin U.E.;Enero;704
07 Balears, Illes;Resto de Europa sin U.E.;Febrero;652
07 Balears, Illes;Resto de Europa sin U.E.;Marzo;678
07 Balears, Illes;Resto de Europa sin U.E.;Abril;0
07 Balears, Illes;Resto de Europa sin U.E.;Mayo;..
07 Balears, Illes;Resto de Europa sin U.E.;Junio;..
07 Balears, Illes;Resto de Europa sin U.E.;Julio;2.680
07 Balears, Illes;Resto de Europa sin U.E.;Agosto;5.542
07 Balears, Illes;Resto de Europa sin U.E.;Septiembre;2.110
07 Balears, Illes;Resto de Europa sin U.E.;Octubre;1.089
07 Balears, Illes;Resto de Europa sin U.E.;Noviembre;202
07 Balears, Illes;Resto de Europa sin U.E.;Diciembre;92
07 Balears, Illes;Japón;Enero;206
07 Balears, Illes;Japón;Febrero;196
07 Balears, Illes;Japón;Marzo;139
07 Balears, Illes;Japón;Abril;0
07 Balears, Illes;Japón;Mayo;..
07 Balears, Illes;Japón;Junio;..
07 Balears, Illes;Japón;Julio;188
07 Balears, Illes;Japón;Agosto;259
07 Balears, Illes;Japón;Septiembre;161
07 Balears, Illes;Japón;Octubre;17
07 Balears, Illes;Japón;Noviembre;..
07 Balears, Illes;Japón;Diciembre;36
07 Balears, Illes;Estados Unidos;Enero;739
07 Balears, Illes;Estados Unidos;Febrero;1.571
07 Balears, Illes;Estados Unidos;Marzo;782
07 Balears, Illes;Estados Unidos;Abril;0
07 Balears, Illes;Estados Unidos;Mayo;..
07 Balears, Illes;Estados Unidos;Junio;..
07 Balears, Illes;Estados Unidos;Julio;1.199
07 Balears, Illes;Estados Unidos;Agosto;1.741
07 Balears, Illes;Estados Unidos;Septiembre;381
07 Balears, Illes;Estados Unidos;Octubre;183
07 Balears, Illes;Estados Unidos;Noviembre;141
07 Balears, Illes;Estados Unidos;Diciembre;139
07 Balears, Illes;Resto de América;Enero;1.065
07 Balears, Illes;Resto de América;Febrero;1.760
07 Balears, Illes;Resto de América;Marzo;1.322
07 Balears, Illes;Resto de América;Abril;0
07 Balears, Illes;Resto de América;Mayo;..
07 Balears, Illes;Resto de América;Junio;..
07 Balears, Illes;Resto de América;Julio;2.049
07 Balears, Illes;Resto de América;Agosto;5.388
07 Balears, Illes;Resto de América;Septiembre;2.364
07 Balears, Illes;Resto de América;Octubre;1.164
07 Balears, Illes;Resto de América;Noviembre;605
07 Balears, Illes;Resto de América;Diciembre;443
07 Balears, Illes;Países africanos;Enero;330
07 Balears, Illes;Países africanos;Febrero;447
07 Balears, Illes;Países africanos;Marzo;167
07 Balears, Illes;Países africanos;Abril;0
07 Balears, Illes;Países africanos;Mayo;..
07 Balears, Illes;Países africanos;Junio;..
07 Balears, Illes;Países africanos;Julio;478
07 Balears, Illes;Países africanos;Agosto;1.348
07 Balears, Illes;Países africanos;Septiembre;404
07 Balears, Illes;Países africanos;Octubre;262
07 Balears, Illes;Países africanos;Noviembre;168
07 Balears, Illes;Países africanos;Diciembre;193
08 Barcelona;Residentes en España;Enero;220.231
08 Barcelona;Residentes en España;Febrero;244.403
08 Barcelona;Residentes en España;Marzo;107.587
08 Barcelona;Residentes en España;Abril;0
08 Barcelona;Residentes en España;Mayo;3.512
08 Barcelona;Residentes en España;Junio;38.071
08 Barcelona;Residentes en España;Julio;112.921
08 Barcelona;Residentes en España;Agosto;156.639
08 Barcelona;Residentes en España;Septiembre;126.463
08 Barcelona;Residentes en España;Octubre;97.484
08 Barcelona;Residentes en España;Noviembre;73.902
08 Barcelona;Residentes en España;Diciembre;102.504
08 Barcelona;Alemania;Enero;31.225
08 Barcelona;Alemania;Febrero;33.720
08 Barcelona;Alemania;Marzo;15.383
08 Barcelona;Alemania;Abril;0
08 Barcelona;Alemania;Mayo;..
08 Barcelona;Alemania;Junio;..
08 Barcelona;Alemania;Julio;9.755
08 Barcelona;Alemania;Agosto;5.880
08 Barcelona;Alemania;Septiembre;3.000
08 Barcelona;Alemania;Octubre;2.777
08 Barcelona;Alemania;Noviembre;1.311
08 Barcelona;Alemania;Diciembre;1.963
08 Barcelona;Austria;Enero;3.937
08 Barcelona;Austria;Febrero;6.013
08 Barcelona;Austria;Marzo;2.282
08 Barcelona;Austria;Abril;0
08 Barcelona;Austria;Mayo;..
08 Barcelona;Austria;Junio;..
08 Barcelona;Austria;Julio;822
08 Barcelona;Austria;Agosto;602
08 Barcelona;Austria;Septiembre;370
08 Barcelona;Austria;Octubre;272
08 Barcelona;Austria;Noviembre;205
08 Barcelona;Austria;Diciembre;227
08 Barcelona;Bélgica;Enero;8.233
08 Barcelona;Bélgica;Febrero;9.309
08 Barcelona;Bélgica;Marzo;5.444
08 Barcelona;Bélgica;Abril;0
08 Barcelona;Bélgica;Mayo;..
08 Barcelona;Bélgica;Junio;..
08 Barcelona;Bélgica;Julio;3.443
08 Barcelona;Bélgica;Agosto;1.740
08 Barcelona;Bélgica;Septiembre;787
08 Barcelona;Bélgica;Octubre;1.011
08 Barcelona;Bélgica;Noviembre;511
08 Barcelona;Bélgica;Diciembre;942
08 Barcelona;Dinamarca;Enero;2.898
08 Barcelona;Dinamarca;Febrero;3.559
08 Barcelona;Dinamarca;Marzo;2.352
08 Barcelona;Dinamarca;Abril;0
08 Barcelona;Dinamarca;Mayo;..
08 Barcelona;Dinamarca;Junio;..
08 Barcelona;Dinamarca;Julio;850
08 Barcelona;Dinamarca;Agosto;366
08 Barcelona;Dinamarca;Septiembre;229
08 Barcelona;Dinamarca;Octubre;312
08 Barcelona;Dinamarca;Noviembre;130
08 Barcelona;Dinamarca;Diciembre;273
08 Barcelona;Finlandia;Enero;2.798
08 Barcelona;Finlandia;Febrero;3.281
08 Barcelona;Finlandia;Marzo;1.659
08 Barcelona;Finlandia;Abril;0
08 Barcelona;Finlandia;Mayo;..
08 Barcelona;Finlandia;Junio;..
08 Barcelona;Finlandia;Julio;252
08 Barcelona;Finlandia;Agosto;330
08 Barcelona;Finlandia;Septiembre;190
08 Barcelona;Finlandia;Octubre;152
08 Barcelona;Finlandia;Noviembre;345
08 Barcelona;Finlandia;Diciembre;85
08 Barcelona;Francia;Enero;59.284
08 Barcelona;Francia;Febrero;69.299
08 Barcelona;Francia;Marzo;23.311
08 Barcelona;Francia;Abril;0
08 Barcelona;Francia;Mayo;..
08 Barcelona;Francia;Junio;..
08 Barcelona;Francia;Julio;30.421
08 Barcelona;Francia;Agosto;45.310
08 Barcelona;Francia;Septiembre;20.699
08 Barcelona;Francia;Octubre;16.998
08 Barcelona;Francia;Noviembre;5.244
08 Barcelona;Francia;Diciembre;10.101
08 Barcelona;Grecia;Enero;4.070
08 Barcelona;Grecia;Febrero;3.464
08 Barcelona;Grecia;Marzo;1.978
08 Barcelona;Grecia;Abril;0
08 Barcelona;Grecia;Mayo;..
08 Barcelona;Grecia;Junio;..
08 Barcelona;Grecia;Julio;296
08 Barcelona;Grecia;Agosto;311
08 Barcelona;Grecia;Septiembre;204
08 Barcelona;Grecia;Octubre;223
08 Barcelona;Grecia;Noviembre;91
08 Barcelona;Grecia;Diciembre;182
08 Barcelona;Irlanda;Enero;6.084
08 Barcelona;Irlanda;Febrero;7.442
08 Barcelona;Irlanda;Marzo;1.658
08 Barcelona;Irlanda;Abril;0
08 Barcelona;Irlanda;Mayo;..
08 Barcelona;Irlanda;Junio;..
08 Barcelona;Irlanda;Julio;700
08 Barcelona;Irlanda;Agosto;915
08 Barcelona;Irlanda;Septiembre;605
08 Barcelona;Irlanda;Octubre;447
08 Barcelona;Irlanda;Noviembre;235
08 Barcelona;Irlanda;Diciembre;334
08 Barcelona;Italia;Enero;49.066
08 Barcelona;Italia;Febrero;40.874
08 Barcelona;Italia;Marzo;9.564
08 Barcelona;Italia;Abril;0
08 Barcelona;Italia;Mayo;..
08 Barcelona;Italia;Junio;..
08 Barcelona;Italia;Julio;7.782
08 Barcelona;Italia;Agosto;6.181
08 Barcelona;Italia;Septiembre;5.313
08 Barcelona;Italia;Octubre;4.758
08 Barcelona;Italia;Noviembre;2.498
08 Barcelona;Italia;Diciembre;3.480
08 Barcelona;Luxemburgo;Enero;596
08 Barcelona;Luxemburgo;Febrero;709
08 Barcelona;Luxemburgo;Marzo;351
08 Barcelona;Luxemburgo;Abril;0
08 Barcelona;Luxemburgo;Mayo;..
08 Barcelona;Luxemburgo;Junio;..
08 Barcelona;Luxemburgo;Julio;147
08 Barcelona;Luxemburgo;Agosto;257
08 Barcelona;Luxemburgo;Septiembre;141
08 Barcelona;Luxemburgo;Octubre;202
08 Barcelona;Luxemburgo;Noviembre;62
08 Barcelona;Luxemburgo;Diciembre;78
08 Barcelona;Países Bajos;Enero;13.455
08 Barcelona;Países Bajos;Febrero;16.019
08 Barcelona;Países Bajos;Marzo;6.387
08 Barcelona;Países Bajos;Abril;0
08 Barcelona;Países Bajos;Mayo;..
08 Barcelona;Países Bajos;Junio;..
08 Barcelona;Países Bajos;Julio;6.151
08 Barcelona;Países Bajos;Agosto;2.879
08 Barcelona;Países Bajos;Septiembre;1.390
08 Barcelona;Países Bajos;Octubre;1.356
08 Barcelona;Países Bajos;Noviembre;949
08 Barcelona;Países Bajos;Diciembre;1.357
08 Barcelona;Polonia;Enero;7.510
08 Barcelona;Polonia;Febrero;7.355
08 Barcelona;Polonia;Marzo;4.369
08 Barcelona;Polonia;Abril;0
08 Barcelona;Polonia;Mayo;..
08 Barcelona;Polonia;Junio;..
08 Barcelona;Polonia;Julio;2.438
08 Barcelona;Polonia;Agosto;2.937
08 Barcelona;Polonia;Septiembre;939
08 Barcelona;Polonia;Octubre;910
08 Barcelona;Polonia;Noviembre;430
08 Barcelona;Polonia;Diciembre;461
08 Barcelona;Portugal;Enero;9.998
08 Barcelona;Portugal;Febrero;10.022
08 Barcelona;Portugal;Marzo;3.247
08 Barcelona;Portugal;Abril;0
08 Barcelona;Portugal;Mayo;..
08 Barcelona;Portugal;Junio;..
08 Barcelona;Portugal;Julio;1.499
08 Barcelona;Portugal;Agosto;1.594
08 Barcelona;Portugal;Septiembre;1.497
08 Barcelona;Portugal;Octubre;1.310
08 Barcelona;Portugal;Noviembre;599
08 Barcelona;Portugal;Diciembre;1.171
08 Barcelona;República Checa;Enero;2.428
08 Barcelona;República Checa;Febrero;2.260
08 Barcelona;República Checa;Marzo;716
08 Barcelona;República Checa;Abril;0
08 Barcelona;República Checa;Mayo;..
08 Barcelona;República Checa;Junio;..
08 Barcelona;República Checa;Julio;535
08 Barcelona;República Checa;Agosto;640
08 Barcelona;República Checa;Septiembre;422
08 Barcelona;República Checa;Octubre;166
08 Barcelona;República Checa;Noviembre;77
08 Barcelona;República Checa;Diciembre;302
08 Barcelona;Suecia;Enero;5.515
08 Barcelona;Suecia;Febrero;7.068
08 Barcelona;Suecia;Marzo;2.325
08 Barcelona;Suecia;Abril;0
08 Barcelona;Suecia;Mayo;..
08 Barcelona;Suecia;Junio;..
08 Barcelona;Suecia;Julio;1.150
08 Barcelona;Suecia;Agosto;1.368
08 Barcelona;Suecia;Septiembre;1.040
08 Barcelona;Suecia;Octubre;824
08 Barcelona;Suecia;Noviembre;235
08 Barcelona;Suecia;Diciembre;300
08 Barcelona;Noruega;Enero;3.070
08 Barcelona;Noruega;Febrero;2.955
08 Barcelona;Noruega;Marzo;1.623
08 Barcelona;Noruega;Abril;0
08 Barcelona;Noruega;Mayo;..
08 Barcelona;Noruega;Junio;..
08 Barcelona;Noruega;Julio;254
08 Barcelona;Noruega;Agosto;210
08 Barcelona;Noruega;Septiembre;137
08 Barcelona;Noruega;Octubre;212
08 Barcelona;Noruega;Noviembre;53
08 Barcelona;Noruega;Diciembre;140
08 Barcelona;Reino Unido;Enero;44.022
08 Barcelona;Reino Unido;Febrero;55.519
08 Barcelona;Reino Unido;Marzo;21.950
08 Barcelona;Reino Unido;Abril;0
08 Barcelona;Reino Unido;Mayo;..
08 Barcelona;Reino Unido;Junio;..
08 Barcelona;Reino Unido;Julio;9.624
08 Barcelona;Reino Unido;Agosto;8.125
08 Barcelona;Reino Unido;Septiembre;6.132
08 Barcelona;Reino Unido;Octubre;3.865
08 Barcelona;Reino Unido;Noviembre;1.809
08 Barcelona;Reino Unido;Diciembre;2.385
08 Barcelona;Rusia;Enero;18.057
08 Barcelona;Rusia;Febrero;13.149
08 Barcelona;Rusia;Marzo;6.199
08 Barcelona;Rusia;Abril;0
08 Barcelona;Rusia;Mayo;..
08 Barcelona;Rusia;Junio;..
08 Barcelona;Rusia;Julio;1.263
08 Barcelona;Rusia;Agosto;1.167
08 Barcelona;Rusia;Septiembre;1.109
08 Barcelona;Rusia;Octubre;707
08 Barcelona;Rusia;Noviembre;587
08 Barcelona;Rusia;Diciembre;808
08 Barcelona;Suiza;Enero;7.216
08 Barcelona;Suiza;Febrero;10.020
08 Barcelona;Suiza;Marzo;3.781
08 Barcelona;Suiza;Abril;0
08 Barcelona;Suiza;Mayo;..
08 Barcelona;Suiza;Junio;..
08 Barcelona;Suiza;Julio;3.327
08 Barcelona;Suiza;Agosto;1.313
08 Barcelona;Suiza;Septiembre;647
08 Barcelona;Suiza;Octubre;648
08 Barcelona;Suiza;Noviembre;380
08 Barcelona;Suiza;Diciembre;595
08 Barcelona;Resto de Europa sin U.E.;Enero;27.781
08 Barcelona;Resto de Europa sin U.E.;Febrero;28.436
08 Barcelona;Resto de Europa sin U.E.;Marzo;8.656
08 Barcelona;Resto de Europa sin U.E.;Abril;0
08 Barcelona;Resto de Europa sin U.E.;Mayo;..
08 Barcelona;Resto de Europa sin U.E.;Junio;..
08 Barcelona;Resto de Europa sin U.E.;Julio;3.868
08 Barcelona;Resto de Europa sin U.E.;Agosto;4.178
08 Barcelona;Resto de Europa sin U.E.;Septiembre;3.967
08 Barcelona;Resto de Europa sin U.E.;Octubre;2.642
08 Barcelona;Resto de Europa sin U.E.;Noviembre;1.445
08 Barcelona;Resto de Europa sin U.E.;Diciembre;1.652
08 Barcelona;Japón;Enero;17.481
08 Barcelona;Japón;Febrero;19.337
08 Barcelona;Japón;Marzo;9.541
08 Barcelona;Japón;Abril;0
08 Barcelona;Japón;Mayo;..
08 Barcelona;Japón;Junio;..
08 Barcelona;Japón;Julio;176
08 Barcelona;Japón;Agosto;343
08 Barcelona;Japón;Septiembre;204
08 Barcelona;Japón;Octubre;259
08 Barcelona;Japón;Noviembre;124
08 Barcelona;Japón;Diciembre;133
08 Barcelona;Estados Unidos;Enero;39.808
08 Barcelona;Estados Unidos;Febrero;45.884
08 Barcelona;Estados Unidos;Marzo;19.594
08 Barcelona;Estados Unidos;Abril;0
08 Barcelona;Estados Unidos;Mayo;..
08 Barcelona;Estados Unidos;Junio;..
08 Barcelona;Estados Unidos;Julio;2.192
08 Barcelona;Estados Unidos;Agosto;2.208
08 Barcelona;Estados Unidos;Septiembre;1.384
08 Barcelona;Estados Unidos;Octubre;1.252
08 Barcelona;Estados Unidos;Noviembre;565
08 Barcelona;Estados Unidos;Diciembre;917
08 Barcelona;Resto de América;Enero;54.623
08 Barcelona;Resto de América;Febrero;47.154
08 Barcelona;Resto de América;Marzo;22.239
08 Barcelona;Resto de América;Abril;0
08 Barcelona;Resto de América;Mayo;..
08 Barcelona;Resto de América;Junio;..
08 Barcelona;Resto de América;Julio;4.546
08 Barcelona;Resto de América;Agosto;6.616
08 Barcelona;Resto de América;Septiembre;5.202
08 Barcelona;Resto de América;Octubre;4.194
08 Barcelona;Resto de América;Noviembre;3.278
08 Barcelona;Resto de América;Diciembre;3.985
08 Barcelona;Países africanos;Enero;16.133
08 Barcelona;Países africanos;Febrero;13.607
08 Barcelona;Países africanos;Marzo;4.407
08 Barcelona;Países africanos;Abril;0
08 Barcelona;Países africanos;Mayo;..
08 Barcelona;Países africanos;Junio;..
08 Barcelona;Países africanos;Julio;2.363
08 Barcelona;Países africanos;Agosto;4.253
08 Barcelona;Países africanos;Septiembre;2.520
08 Barcelona;Países africanos;Octubre;2.024
08 Barcelona;Países africanos;Noviembre;1.733
08 Barcelona;Países africanos;Diciembre;2.323
17 Girona;Residentes en España;Enero;68.163
17 Girona;Residentes en España;Febrero;93.527
17 Girona;Residentes en España;Marzo;38.205
17 Girona;Residentes en España;Abril;0
17 Girona;Residentes en España;Mayo;1.002
17 Girona;Residentes en España;Junio;45.154
17 Girona;Residentes en España;Julio;197.564
17 Girona;Residentes en España;Agosto;324.492
17 Girona;Residentes en España;Septiembre;178.692
17 Girona;Residentes en España;Octubre;59.494
17 Girona;Residentes en España;Noviembre;14.092
17 Girona;Residentes en España;Diciembre;25.094
17 Girona;Alemania;Enero;2.849
17 Girona;Alemania;Febrero;3.166
17 Girona;Alemania;Marzo;1.859
17 Girona;Alemania;Abril;0
