Provincias;País de residencia;Meses;Total
29 Málaga;Japón;Enero;14
29 Málaga;Japón;Febrero;..
29 Málaga;Japón;Marzo;..
29 Málaga;Japón;Abril;37
29 Málaga;Japón;Mayo;36
29 Málaga;Japón;Junio;38
29 Málaga;Japón;Julio;112
29 Málaga;Japón;Agosto;157
29 Málaga;Japón;Septiembre;101
29 Málaga;Japón;Octubre;128
29 Málaga;Japón;Noviembre;267
29 Málaga;Japón;Diciembre;162
29 Málaga;República China;Enero;64
29 Málaga;República China;Febrero;65
29 Málaga;República China;Marzo;78
29 Málaga;República China;Abril;119
29 Málaga;República China;Mayo;160
29 Málaga;República China;Junio;256
29 Málaga;República China;Julio;436
29 Málaga;República China;Agosto;371
29 Málaga;República China;Septiembre;250
29 Málaga;República China;Octubre;364
29 Málaga;República China;Noviembre;351
29 Málaga;República China;Diciembre;626
29 Málaga;Estados Unidos;Enero;190
29 Málaga;Estados Unidos;Febrero;77
29 Málaga;Estados Unidos;Marzo;217
29 Málaga;Estados Unidos;Abril;304
29 Málaga;Estados Unidos;Mayo;1.104
29 Málaga;Estados Unidos;Junio;2.799
29 Málaga;Estados Unidos;Julio;5.861
29 Málaga;Estados Unidos;Agosto;5.326
29 Málaga;Estados Unidos;Septiembre;5.414
29 Málaga;Estados Unidos;Octubre;6.348
29 Málaga;Estados Unidos;Noviembre;4.305
29 Málaga;Estados Unidos;Diciembre;3.462
29 Málaga;Resto de América;Enero;828
29 Málaga;Resto de América;Febrero;811
29 Málaga;Resto de América;Marzo;1.390
29 Málaga;Resto de América;Abril;1.210
29 Málaga;Resto de América;Mayo;1.961
29 Málaga;Resto de América;Junio;3.116
29 Málaga;Resto de América;Julio;7.366
29 Málaga;Resto de América;Agosto;7.322
29 Málaga;Resto de América;Septiembre;6.443
29 Málaga;Resto de América;Octubre;7.795
29 Málaga;Resto de América;Noviembre;5.743
29 Málaga;Resto de América;Diciembre;5.364
29 Málaga;Países africanos;Enero;1.207
29 Málaga;Países africanos;Febrero;1.178
29 Málaga;Países africanos;Marzo;1.713
29 Málaga;Países africanos;Abril;792
29 Málaga;Países africanos;Mayo;1.640
29 Málaga;Países africanos;Junio;2.060
29 Málaga;Países africanos;Julio;3.759
29 Málaga;Países africanos;Agosto;4.492
29 Málaga;Países africanos;Septiembre;3.016
29 Málaga;Países africanos;Octubre;3.139
29 Málaga;Países africanos;Noviembre;2.812
29 Málaga;Países africanos;Diciembre;2.348
41 Sevilla;Residentes en España;Enero;42.298
41 Sevilla;Residentes en España;Febrero;46.715
41 Sevilla;Residentes en España;Marzo;60.181
41 Sevilla;Residentes en España;Abril;65.594
41 Sevilla;Residentes en España;Mayo;93.758
41 Sevilla;Residentes en España;Junio;113.507
41 Sevilla;Residentes en España;Julio;122.330
41 Sevilla;Residentes en España;Agosto;130.389
41 Sevilla;Residentes en España;Septiembre;133.622
41 Sevilla;Residentes en España;Octubre;152.279
41 Sevilla;Residentes en España;Noviembre;144.322
41 Sevilla;Residentes en España;Diciembre;133.089
41 Sevilla;Alemania;Enero;296
41 Sevilla;Alemania;Febrero;181
41 Sevilla;Alemania;Marzo;398
41 Sevilla;Alemania;Abril;514
41 Sevilla;Alemania;Mayo;1.143
41 Sevilla;Alemania;Junio;2.011
41 Sevilla;Alemania;Julio;2.846
41 Sevilla;Alemania;Agosto;2.413
41 Sevilla;Alemania;Septiembre;5.224
41 Sevilla;Alemania;Octubre;7.792
41 Sevilla;Alemania;Noviembre;5.939
41 Sevilla;Alemania;Diciembre;3.137
41 Sevilla;Austria;Enero;..
41 Sevilla;Austria;Febrero;..
41 Sevilla;Austria;Marzo;23
41 Sevilla;Austria;Abril;48
41 Sevilla;Austria;Mayo;183
41 Sevilla;Austria;Junio;221
41 Sevilla;Austria;Julio;379
41 Sevilla;Austria;Agosto;326
41 Sevilla;Austria;Septiembre;502
41 Sevilla;Austria;Octubre;1.180
41 Sevilla;Austria;Noviembre;408
41 Sevilla;Austria;Diciembre;296
41 Sevilla;Bélgica;Enero;184
41 Sevilla;Bélgica;Febrero;133
41 Sevilla;Bélgica;Marzo;162
41 Sevilla;Bélgica;Abril;260
41 Sevilla;Bélgica;Mayo;770
41 Sevilla;Bélgica;Junio;2.024
41 Sevilla;Bélgica;Julio;2.114
41 Sevilla;Bélgica;Agosto;1.924
41 Sevilla;Bélgica;Septiembre;2.402
41 Sevilla;Bélgica;Octubre;3.338
41 Sevilla;Bélgica;Noviembre;2.870
41 Sevilla;Bélgica;Diciembre;1.410
41 Sevilla;Dinamarca;Enero;17
41 Sevilla;Dinamarca;Febrero;18
41 Sevilla;Dinamarca;Marzo;26
41 Sevilla;Dinamarca;Abril;116
41 Sevilla;Dinamarca;Mayo;98
41 Sevilla;Dinamarca;Junio;330
41 Sevilla;Dinamarca;Julio;488
41 Sevilla;Dinamarca;Agosto;294
41 Sevilla;Dinamarca;Septiembre;529
41 Sevilla;Dinamarca;Octubre;1.145
41 Sevilla;Dinamarca;Noviembre;838
41 Sevilla;Dinamarca;Diciembre;351
41 Sevilla;Finlandia;Enero;..
41 Sevilla;Finlandia;Febrero;..
41 Sevilla;Finlandia;Marzo;11
41 Sevilla;Finlandia;Abril;55
41 Sevilla;Finlandia;Mayo;52
41 Sevilla;Finlandia;Junio;54
41 Sevilla;Finlandia;Julio;79
41 Sevilla;Finlandia;Agosto;143
41 Sevilla;Finlandia;Septiembre;262
41 Sevilla;Finlandia;Octubre;408
41 Sevilla;Finlandia;Noviembre;577
41 Sevilla;Finlandia;Diciembre;251
41 Sevilla;Francia;Enero;823
41 Sevilla;Francia;Febrero;589
41 Sevilla;Francia;Marzo;1.074
41 Sevilla;Francia;Abril;2.477
41 Sevilla;Francia;Mayo;8.248
41 Sevilla;Francia;Junio;7.503
41 Sevilla;Francia;Julio;10.991
41 Sevilla;Francia;Agosto;17.169
41 Sevilla;Francia;Septiembre;14.061
41 Sevilla;Francia;Octubre;19.193
41 Sevilla;Francia;Noviembre;13.707
41 Sevilla;Francia;Diciembre;12.753
41 Sevilla;Grecia;Enero;..
41 Sevilla;Grecia;Febrero;..
41 Sevilla;Grecia;Marzo;14
41 Sevilla;Grecia;Abril;49
41 Sevilla;Grecia;Mayo;52
41 Sevilla;Grecia;Junio;101
41 Sevilla;Grecia;Julio;180
41 Sevilla;Grecia;Agosto;377
41 Sevilla;Grecia;Septiembre;204
41 Sevilla;Grecia;Octubre;589
41 Sevilla;Grecia;Noviembre;407
41 Sevilla;Grecia;Diciembre;147
41 Sevilla;Irlanda;Enero;40
41 Sevilla;Irlanda;Febrero;20
41 Sevilla;Irlanda;Marzo;55
41 Sevilla;Irlanda;Abril;83
41 Sevilla;Irlanda;Mayo;184
41 Sevilla;Irlanda;Junio;304
41 Sevilla;Irlanda;Julio;534
41 Sevilla;Irlanda;Agosto;651
41 Sevilla;Irlanda;Septiembre;1.167
41 Sevilla;Irlanda;Octubre;1.492
41 Sevilla;Irlanda;Noviembre;894
41 Sevilla;Irlanda;Diciembre;747
41 Sevilla;Italia;Enero;463
41 Sevilla;Italia;Febrero;289
41 Sevilla;Italia;Marzo;473
41 Sevilla;Italia;Abril;758
41 Sevilla;Italia;Mayo;1.320
41 Sevilla;Italia;Junio;3.228
41 Sevilla;Italia;Julio;5.347
41 Sevilla;Italia;Agosto;7.203
41 Sevilla;Italia;Septiembre;6.274
41 Sevilla;Italia;Octubre;8.353
41 Sevilla;Italia;Noviembre;9.169
41 Sevilla;Italia;Diciembre;8.245
41 Sevilla;Luxemburgo;Enero;..
41 Sevilla;Luxemburgo;Febrero;..
41 Sevilla;Luxemburgo;Marzo;..
41 Sevilla;Luxemburgo;Abril;15
41 Sevilla;Luxemburgo;Mayo;46
41 Sevilla;Luxemburgo;Junio;20
41 Sevilla;Luxemburgo;Julio;56
41 Sevilla;Luxemburgo;Agosto;106
41 Sevilla;Luxemburgo;Septiembre;66
41 Sevilla;Luxemburgo;Octubre;135
41 Sevilla;Luxemburgo;Noviembre;105
41 Sevilla;Luxemburgo;Diciembre;44
41 Sevilla;Países Bajos;Enero;113
41 Sevilla;Países Bajos;Febrero;180
41 Sevilla;Países Bajos;Marzo;167
41 Sevilla;Países Bajos;Abril;304
41 Sevilla;Países Bajos;Mayo;936
41 Sevilla;Países Bajos;Junio;1.352
41 Sevilla;Países Bajos;Julio;2.628
41 Sevilla;Países Bajos;Agosto;3.390
41 Sevilla;Países Bajos;Septiembre;5.934
41 Sevilla;Países Bajos;Octubre;8.783
41 Sevilla;Países Bajos;Noviembre;5.879
41 Sevilla;Países Bajos;Diciembre;3.288
41 Sevilla;Polonia;Enero;118
41 Sevilla;Polonia;Febrero;38
41 Sevilla;Polonia;Marzo;66
41 Sevilla;Polonia;Abril;138
41 Sevilla;Polonia;Mayo;279
41 Sevilla;Polonia;Junio;3.127
41 Sevilla;Polonia;Julio;1.419
41 Sevilla;Polonia;Agosto;1.033
41 Sevilla;Polonia;Septiembre;1.243
41 Sevilla;Polonia;Octubre;1.097
41 Sevilla;Polonia;Noviembre;1.093
41 Sevilla;Polonia;Diciembre;677
41 Sevilla;Portugal;Enero;632
41 Sevilla;Portugal;Febrero;346
41 Sevilla;Portugal;Marzo;501
41 Sevilla;Portugal;Abril;799
41 Sevilla;Portugal;Mayo;2.324
41 Sevilla;Portugal;Junio;5.870
41 Sevilla;Portugal;Julio;7.066
41 Sevilla;Portugal;Agosto;15.943
41 Sevilla;Portugal;Septiembre;9.619
41 Sevilla;Portugal;Octubre;7.175
41 Sevilla;Portugal;Noviembre;4.580
41 Sevilla;Portugal;Diciembre;3.576
41 Sevilla;República Checa;Enero;..
41 Sevilla;República Checa;Febrero;..
41 Sevilla;República Checa;Marzo;25
41 Sevilla;República Checa;Abril;66
41 Sevilla;República Checa;Mayo;195
41 Sevilla;República Checa;Junio;137
41 Sevilla;República Checa;Julio;233
41 Sevilla;República Checa;Agosto;147
41 Sevilla;República Checa;Septiembre;470
41 Sevilla;República Checa;Octubre;540
41 Sevilla;República Checa;Noviembre;523
41 Sevilla;República Checa;Diciembre;111
41 Sevilla;Suecia;Enero;45
41 Sevilla;Suecia;Febrero;41
41 Sevilla;Suecia;Marzo;43
41 Sevilla;Suecia;Abril;64
41 Sevilla;Suecia;Mayo;143
41 Sevilla;Suecia;Junio;1.198
41 Sevilla;Suecia;Julio;584
41 Sevilla;Suecia;Agosto;316
41 Sevilla;Suecia;Septiembre;388
41 Sevilla;Suecia;Octubre;887
41 Sevilla;Suecia;Noviembre;2.469
41 Sevilla;Suecia;Diciembre;418
41 Sevilla;Noruega;Enero;20
41 Sevilla;Noruega;Febrero;..
41 Sevilla;Noruega;Marzo;..
41 Sevilla;Noruega;Abril;56
41 Sevilla;Noruega;Mayo;47
41 Sevilla;Noruega;Junio;59
41 Sevilla;Noruega;Julio;98
41 Sevilla;Noruega;Agosto;107
41 Sevilla;Noruega;Septiembre;209
41 Sevilla;Noruega;Octubre;422
41 Sevilla;Noruega;Noviembre;484
41 Sevilla;Noruega;Diciembre;290
41 Sevilla;Reino Unido;Enero;149
41 Sevilla;Reino Unido;Febrero;129
41 Sevilla;Reino Unido;Marzo;218
41 Sevilla;Reino Unido;Abril;422
41 Sevilla;Reino Unido;Mayo;839
41 Sevilla;Reino Unido;Junio;1.833
41 Sevilla;Reino Unido;Julio;2.823
41 Sevilla;Reino Unido;Agosto;4.109
41 Sevilla;Reino Unido;Septiembre;6.598
41 Sevilla;Reino Unido;Octubre;10.739
41 Sevilla;Reino Unido;Noviembre;7.294
41 Sevilla;Reino Unido;Diciembre;3.753
41 Sevilla;Rusia;Enero;28
41 Sevilla;Rusia;Febrero;67
41 Sevilla;Rusia;Marzo;48
41 Sevilla;Rusia;Abril;77
41 Sevilla;Rusia;Mayo;188
41 Sevilla;Rusia;Junio;260
41 Sevilla;Rusia;Julio;202
41 Sevilla;Rusia;Agosto;233
41 Sevilla;Rusia;Septiembre;384
41 Sevilla;Rusia;Octubre;478
41 Sevilla;Rusia;Noviembre;527
41 Sevilla;Rusia;Diciembre;483
41 Sevilla;Suiza;Enero;41
41 Sevilla;Suiza;Febrero;23
41 Sevilla;Suiza;Marzo;109
41 Sevilla;Suiza;Abril;591
41 Sevilla;Suiza;Mayo;624
41 Sevilla;Suiza;Junio;1.079
41 Sevilla;Suiza;Julio;1.127
41 Sevilla;Suiza;Agosto;938
41 Sevilla;Suiza;Septiembre;1.699
41 Sevilla;Suiza;Octubre;3.076
41 Sevilla;Suiza;Noviembre;1.350
41 Sevilla;Suiza;Diciembre;736
41 Sevilla;Resto de Europa sin U.E.;Enero;244
41 Sevilla;Resto de Europa sin U.E.;Febrero;212
41 Sevilla;Resto de Europa sin U.E.;Marzo;315
41 Sevilla;Resto de Europa sin U.E.;Abril;739
41 Sevilla;Resto de Europa sin U.E.;Mayo;700
41 Sevilla;Resto de Europa sin U.E.;Junio;1.583
41 Sevilla;Resto de Europa sin U.E.;Julio;1.344
41 Sevilla;Resto de Europa sin U.E.;Agosto;1.313
41 Sevilla;Resto de Europa sin U.E.;Septiembre;1.873
41 Sevilla;Resto de Europa sin U.E.;Octubre;2.344
41 Sevilla;Resto de Europa sin U.E.;Noviembre;2.811
41 Sevilla;Resto de Europa sin U.E.;Diciembre;1.953
41 Sevilla;Japón;Enero;12
41 Sevilla;Japón;Febrero;..
41 Sevilla;Japón;Marzo;..
41 Sevilla;Japón;Abril;54
41 Sevilla;Japón;Mayo;55
41 Sevilla;Japón;Junio;80
41 Sevilla;Japón;Julio;86
41 Sevilla;Japón;Agosto;126
41 Sevilla;Japón;Septiembre;64
41 Sevilla;Japón;Octubre;80
41 Sevilla;Japón;Noviembre;128
41 Sevilla;Japón;Diciembre;118
41 Sevilla;República China;Enero;85
41 Sevilla;República China;Febrero;39
41 Sevilla;República China;Marzo;104
41 Sevilla;República China;Abril;135
41 Sevilla;República China;Mayo;109
41 Sevilla;República China;Junio;580
41 Sevilla;República China;Julio;282
41 Sevilla;República China;Agosto;321
41 Sevilla;República China;Septiembre;387
41 Sevilla;República China;Octubre;253
41 Sevilla;República China;Noviembre;537
41 Sevilla;República China;Diciembre;1.582
41 Sevilla;Estados Unidos;Enero;215
41 Sevilla;Estados Unidos;Febrero;73
41 Sevilla;Estados Unidos;Marzo;278
41 Sevilla;Estados Unidos;Abril;424
41 Sevilla;Estados Unidos;Mayo;1.100
41 Sevilla;Estados Unidos;Junio;2.252
41 Sevilla;Estados Unidos;Julio;5.349
41 Sevilla;Estados Unidos;Agosto;4.430
41 Sevilla;Estados Unidos;Septiembre;7.620
41 Sevilla;Estados Unidos;Octubre;9.313
41 Sevilla;Estados Unidos;Noviembre;8.474
41 Sevilla;Estados Unidos;Diciembre;8.335
41 Sevilla;Resto de América;Enero;536
41 Sevilla;Resto de América;Febrero;389
41 Sevilla;Resto de América;Marzo;786
41 Sevilla;Resto de América;Abril;846
41 Sevilla;Resto de América;Mayo;1.744
41 Sevilla;Resto de América;Junio;2.760
41 Sevilla;Resto de América;Julio;4.665
41 Sevilla;Resto de América;Agosto;4.946
41 Sevilla;Resto de América;Septiembre;8.351
41 Sevilla;Resto de América;Octubre;9.240
41 Sevilla;Resto de América;Noviembre;8.499
41 Sevilla;Resto de América;Diciembre;8.435
41 Sevilla;Países africanos;Enero;593
41 Sevilla;Países africanos;Febrero;402
41 Sevilla;Países africanos;Marzo;331
41 Sevilla;Países africanos;Abril;198
41 Sevilla;Países africanos;Mayo;383
41 Sevilla;Países africanos;Junio;707
41 Sevilla;Países africanos;Julio;718
41 Sevilla;Países africanos;Agosto;856
41 Sevilla;Países africanos;Septiembre;869
41 Sevilla;Países africanos;Octubre;962
41 Sevilla;Países africanos;Noviembre;999
41 Sevilla;Países africanos;Diciembre;783
46 Valencia/València;Residentes en España;Enero;38.843
46 Valencia/València;Residentes en España;Febrero;42.170
46 Valencia/València;Residentes en España;Marzo;64.460
46 Valencia/València;Residentes en España;Abril;74.992
46 Valencia/València;Residentes en España;Mayo;119.752
46 Valencia/València;Residentes en España;Junio;164.909
46 Valencia/València;Residentes en España;Julio;199.856
46 Valencia/València;Residentes en España;Agosto;218.372
46 Valencia/València;Residentes en España;Septiembre;171.396
46 Valencia/València;Residentes en España;Octubre;159.452
46 Valencia/València;Residentes en España;Noviembre;124.807
46 Valencia/València;Residentes en España;Diciembre;116.542
46 Valencia/València;Alemania;Enero;526
46 Valencia/València;Alemania;Febrero;528
46 Valencia/València;Alemania;Marzo;817
46 Valencia/València;Alemania;Abril;1.270
46 Valencia/València;Alemania;Mayo;2.446
46 Valencia/València;Alemania;Junio;4.184
46 Valencia/València;Alemania;Julio;6.494
46 Valencia/València;Alemania;Agosto;5.618
46 Valencia/València;Alemania;Septiembre;7.321
46 Valencia/València;Alemania;Octubre;8.675
46 Valencia/València;Alemania;Noviembre;6.565
46 Valencia/València;Alemania;Diciembre;4.876
46 Valencia/València;Austria;Enero;98
46 Valencia/València;Austria;Febrero;93
46 Valencia/València;Austria;Marzo;85
46 Valencia/València;Austria;Abril;168
46 Valencia/València;Austria;Mayo;178
46 Valencia/València;Austria;Junio;512
46 Valencia/València;Austria;Julio;1.202
46 Valencia/València;Austria;Agosto;830
46 Valencia/València;Austria;Septiembre;945
46 Valencia/València;Austria;Octubre;968
46 Valencia/València;Austria;Noviembre;679
46 Valencia/València;Austria;Diciembre;558
46 Valencia/València;Bélgica;Enero;261
46 Valencia/València;Bélgica;Febrero;294
46 Valencia/València;Bélgica;Marzo;355
46 Valencia/València;Bélgica;Abril;573
46 Valencia/València;Bélgica;Mayo;1.674
46 Valencia/València;Bélgica;Junio;2.391
46 Valencia/València;Bélgica;Julio;5.294
46 Valencia/València;Bélgica;Agosto;5.604
46 Valencia/València;Bélgica;Septiembre;5.356
46 Valencia/València;Bélgica;Octubre;5.455
46 Valencia/València;Bélgica;Noviembre;3.834
46 Valencia/València;Bélgica;Diciembre;2.090
46 Valencia/València;Dinamarca;Enero;42
46 Valencia/València;Dinamarca;Febrero;46
46 Valencia/València;Dinamarca;Marzo;91
46 Valencia/València;Dinamarca;Abril;53
46 Valencia/València;Dinamarca;Mayo;123
46 Valencia/València;Dinamarca;Junio;182
46 Valencia/València;Dinamarca;Julio;1.411
46 Valencia/València;Dinamarca;Agosto;367
46 Valencia/València;Dinamarca;Septiembre;686
46 Valencia/València;Dinamarca;Octubre;701
46 Valencia/València;Dinamarca;Noviembre;401
46 Valencia/València;Dinamarca;Diciembre;156
46 Valencia/València;Finlandia;Enero;15
46 Valencia/València;Finlandia;Febrero;11
46 Valencia/València;Finlandia;Marzo;121
46 Valencia/València;Finlandia;Abril;127
46 Valencia/València;Finlandia;Mayo;219
46 Valencia/València;Finlandia;Junio;83
46 Valencia/València;Finlandia;Julio;121
46 Valencia/València;Finlandia;Agosto;118
46 Valencia/València;Finlandia;Septiembre;267
46 Valencia/València;Finlandia;Octubre;411
46 Valencia/València;Finlandia;Noviembre;327
46 Valencia/València;Finlandia;Diciembre;167
46 Valencia/València;Francia;Enero;1.510
46 Valencia/València;Francia;Febrero;1.102
46 Valencia/València;Francia;Marzo;1.903
46 Valencia/València;Francia;Abril;1.995
46 Valencia/València;Francia;Mayo;5.319
46 Valencia/València;Francia;Junio;5.781
46 Valencia/València;Francia;Julio;13.461
46 Valencia/València;Francia;Agosto;20.348
46 Valencia/València;Francia;Septiembre;9.553
46 Valencia/València;Francia;Octubre;10.987
46 Valencia/València;Francia;Noviembre;9.513
46 Valencia/València;Francia;Diciembre;7.494
46 Valencia/València;Grecia;Enero;18
46 Valencia/València;Grecia;Febrero;34
46 Valencia/València;Grecia;Marzo;98
46 Valencia/València;Grecia;Abril;114
46 Valencia/València;Grecia;Mayo;98
46 Valencia/València;Grecia;Junio;159
46 Valencia/València;Grecia;Julio;210
46 Valencia/València;Grecia;Agosto;439
46 Valencia/València;Grecia;Septiembre;223
46 Valencia/València;Grecia;Octubre;301
46 Valencia/València;Grecia;Noviembre;191
46 Valencia/València;Grecia;Diciembre;214
46 Valencia/València;Irlanda;Enero;141
46 Valencia/València;Irlanda;Febrero;117
46 Valencia/València;Irlanda;Marzo;85
46 Valencia/València;Irlanda;Abril;179
46 Valencia/València;Irlanda;Mayo;198
46 Valencia/València;Irlanda;Junio;365
46 Valencia/València;Irlanda;Julio;675
46 Valencia/València;Irlanda;Agosto;1.277
46 Valencia/València;Irlanda;Septiembre;1.488
46 Valencia/València;Irlanda;Octubre;1.254
46 Valencia/València;Irlanda;Noviembre;1.183
46 Valencia/València;Irlanda;Diciembre;435
46 Valencia/València;Italia;Enero;898
46 Valencia/València;Italia;Febrero;1.041
46 Valencia/València;Italia;Marzo;1.076
46 Valencia/València;Italia;Abril;1.232
46 Valencia/València;Italia;Mayo;2.277
46 Valencia/València;Italia;Junio;5.224
46 Valencia/València;Italia;Julio;9.745
46 Valencia/València;Italia;Agosto;12.344
46 Valencia/València;Italia;Septiembre;10.189
46 Valencia/València;Italia;Octubre;12.238
46 Valencia/València;Italia;Noviembre;12.956
46 Valencia/València;Italia;Diciembre;9.884
46 Valencia/València;Luxemburgo;Enero;..
46 Valencia/València;Luxemburgo;Febrero;..
46 Valencia/València;Luxemburgo;Marzo;19
46 Valencia/València;Luxemburgo;Abril;10
46 Valencia/València;Luxemburgo;Mayo;17
46 Valencia/València;Luxemburgo;Junio;60
46 Valencia/València;Luxemburgo;Julio;108
46 Valencia/València;Luxemburgo;Agosto;152
46 Valencia/València;Luxemburgo;Septiembre;59
46 Valencia/València;Luxemburgo;Octubre;33
46 Valencia/València;Luxemburgo;Noviembre;189
46 Valencia/València;Luxemburgo;Diciembre;137
46 Valencia/València;Países Bajos;Enero;355
46 Valencia/València;Países Bajos;Febrero;259
46 Valencia/València;Países Bajos;Marzo;399
46 Valencia/València;Países Bajos;Abril;704
46 Valencia/València;Países Bajos;Mayo;1.624
46 Valencia/València;Países Bajos;Junio;3.068
46 Valencia/València;Países Bajos;Julio;8.359
46 Valencia/València;Países Bajos;Agosto;17.246
46 Valencia/València;Países Bajos;Septiembre;14.384
46 Valencia/València;Países Bajos;Octubre;15.716
46 Valencia/València;Países Bajos;Noviembre;7.333
46 Valencia/València;Países Bajos;Diciembre;5.400
46 Valencia/València;Polonia;Enero;197
46 Valencia/València;Polonia;Febrero;221
46 Valencia/València;Polonia;Marzo;172
46 Valencia/València;Polonia;Abril;311
46 Valencia/València;Polonia;Mayo;370
46 Valencia/València;Polonia;Junio;1.366
46 Valencia/València;Polonia;Julio;1.432
46 Valencia/València;Polonia;Agosto;1.871
46 Valencia/València;Polonia;Septiembre;2.198
46 Valencia/València;Polonia;Octubre;1.433
46 Valencia/València;Polonia;Noviembre;1.759
46 Valencia/València;Polonia;Diciembre;1.319
46 Valencia/València;Portugal;Enero;332
46 Valencia/València;Portugal;Febrero;308
46 Valencia/València;Portugal;Marzo;653
46 Valencia/València;Portugal;Abril;587
46 Valencia/València;Portugal;Mayo;1.082
46 Valencia/València;Portugal;Junio;1.618
46 Valencia/València;Portugal;Julio;2.199
46 Valencia/València;Portugal;Agosto;3.570
46 Valencia/València;Portugal;Septiembre;2.581
46 Valencia/València;Portugal;Octubre;2.286
46 Valencia/València;Portugal;Noviembre;2.245
46 Valencia/València;Portugal;Diciembre;1.152
46 Valencia/València;República Checa;Enero;14
46 Valencia/València;República Checa;Febrero;27
46 Valencia/València;República Checa;Marzo;164
46 Valencia/València;República Checa;Abril;60
46 Valencia/València;República Checa;Mayo;135
46 Valencia/València;República Checa;Junio;229
46 Valencia/València;República Checa;Julio;450
46 Valencia/València;República Checa;Agosto;468
46 Valencia/València;República Checa;Septiembre;378
46 Valencia/València;República Checa;Octubre;497
46 Valencia/València;República Checa;Noviembre;241
46 Valencia/València;República Checa;Diciembre;218
46 Valencia/València;Suecia;Enero;65
46 Valencia/València;Suecia;Febrero;107
46 Valencia/València;Suecia;Marzo;194
46 Valencia/València;Suecia;Abril;191
46 Valencia/València;Suecia;Mayo;252
46 Valencia/València;Suecia;Junio;497
46 Valencia/València;Suecia;Julio;801
46 Valencia/València;Suecia;Agosto;654
46 Valencia/València;Suecia;Septiembre;877
46 Valencia/València;Suecia;Octubre;1.138
46 Valencia/València;Suecia;Noviembre;760
46 Valencia/València;Suecia;Diciembre;804
46 Valencia/València;Noruega;Enero;21
46 Valencia/València;Noruega;Febrero;26
46 Valencia/València;Noruega;Marzo;67
46 Valencia/València;Noruega;Abril;55
46 Valencia/València;Noruega;Mayo;95
46 Valencia/València;Noruega;Junio;80
46 Valencia/València;Noruega;Julio;324
46 Valencia/València;Noruega;Agosto;84
46 Valencia/València;Noruega;Septiembre;310
46 Valencia/València;Noruega;Octubre;1.087
46 Valencia/València;Noruega;Noviembre;380
46 Valencia/València;Noruega;Diciembre;495
46 Valencia/València;Reino Unido;Enero;289
46 Valencia/València;Reino Unido;Febrero;373
46 Valencia/València;Reino Unido;Marzo;570
46 Valencia/València;Reino Unido;Abril;866
46 Valencia/València;Reino Unido;Mayo;1.156
46 Valencia/València;Reino Unido;Junio;2.122
46 Valencia/València;Reino Unido;Julio;3.326
46 Valencia/València;Reino Unido;Agosto;5.106
46 Valencia/València;Reino Unido;Septiembre;6.808
46 Valencia/València;Reino Unido;Octubre;6.421
46 Valencia/València;Reino Unido;Noviembre;6.404
46 Valencia/València;Reino Unido;Diciembre;2.698
46 Valencia/València;Rusia;Enero;207
46 Valencia/València;Rusia;Febrero;245
46 Valencia/València;Rusia;Marzo;332
46 Valencia/València;Rusia;Abril;295
46 Valencia/València;Rusia;Mayo;550
46 Valencia/València;Rusia;Junio;331
46 Valencia/València;Rusia;Julio;725
46 Valencia/València;Rusia;Agosto;657
46 Valencia/València;Rusia;Septiembre;801
46 Valencia/València;Rusia;Octubre;896
46 Valencia/València;Rusia;Noviembre;684
46 Valencia/València;Rusia;Diciembre;841
46 Valencia/València;Suiza;Enero;183
46 Valencia/València;Suiza;Febrero;166
46 Valencia/València;Suiza;Marzo;212
46 Valencia/València;Suiza;Abril;492
46 Valencia/València;Suiza;Mayo;758
46 Valencia/València;Suiza;Junio;952
46 Valencia/València;Suiza;Julio;3.018
46 Valencia/València;Suiza;Agosto;2.237
46 Valencia/València;Suiza;Septiembre;2.234
46 Valencia/València;Suiza;Octubre;3.379
46 Valencia/València;Suiza;Noviembre;2.012
46 Valencia/València;Suiza;Diciembre;812
46 Valencia/València;Resto de Europa sin U.E.;Enero;682
46 Valencia/València;Resto de Europa sin U.E.;Febrero;466
46 Valencia/València;Resto de Europa sin U.E.;Marzo;1.090
46 Valencia/València;Resto de Europa sin U.E.;Abril;997
46 Valencia/València;Resto de Europa sin U.E.;Mayo;1.522
46 Valencia/València;Resto de Europa sin U.E.;Junio;1.467
46 Valencia/València;Resto de Europa sin U.E.;Julio;3.426
46 Valencia/València;Resto de Europa sin U.E.;Agosto;3.138
46 Valencia/València;Resto de Europa sin U.E.;Septiembre;3.269
46 Valencia/València;Resto de Europa sin U.E.;Octubre;3.328
46 Valencia/València;Resto de Europa sin U.E.;Noviembre;3.075
46 Valencia/València;Resto de Europa sin U.E.;Diciembre;2.589
46 Valencia/València;Japón;Enero;13
46 Valencia/València;Japón;Febrero;37
46 Valencia/València;Japón;Marzo;27
46 Valencia/València;Japón;Abril;30
46 Valencia/València;Japón;Mayo;36
46 Valencia/València;Japón;Junio;60
46 Valencia/València;Japón;Julio;102
46 Valencia/València;Japón;Agosto;114
46 Valencia/València;Japón;Septiembre;286
46 Valencia/València;Japón;Octubre;142
46 Valencia/València;Japón;Noviembre;163
46 Valencia/València;Japón;Diciembre;118
46 Valencia/València;República China;Enero;72
46 Valencia/València;República China;Febrero;63
46 Valencia/València;República China;Marzo;173
46 Valencia/València;República China;Abril;234
46 Valencia/València;República China;Mayo;186
46 Valencia/València;República China;Junio;380
