Provincias;País de residencia;Meses;Total
Balears, Illes;Dinamarca;Marzo;2.997
Balears, Illes;Dinamarca;Abril;8.618
Balears, Illes;Dinamarca;Mayo;16.802
Balears, Illes;Dinamarca;Junio;22.751
Balears, Illes;Dinamarca;Julio;35.751
Balears, Illes;Dinamarca;Agosto;23.597
Balears, Illes;Dinamarca;Septiembre;19.757
Balears, Illes;Dinamarca;Octubre;15.091
Balears, Illes;Dinamarca;Noviembre;1.176
Balears, Illes;Dinamarca;Diciembre;290
Balears, Illes;Finlandia;Enero;185
Balears, Illes;Finlandia;Febrero;556
Balears, Illes;Finlandia;Marzo;884
Balears, Illes;Finlandia;Abril;3.092
Balears, Illes;Finlandia;Mayo;4.466
Balears, Illes;Finlandia;Junio;6.281
Balears, Illes;Finlandia;Julio;5.352
Balears, Illes;Finlandia;Agosto;5.412
Balears, Illes;Finlandia;Septiembre;5.602
Balears, Illes;Finlandia;Octubre;5.853
Balears, Illes;Finlandia;Noviembre;1.070
Balears, Illes;Finlandia;Diciembre;631
Balears, Illes;Francia;Enero;1.171
Balears, Illes;Francia;Febrero;2.183
Balears, Illes;Francia;Marzo;4.136
Balears, Illes;Francia;Abril;25.564
Balears, Illes;Francia;Mayo;55.504
Balears, Illes;Francia;Junio;44.622
Balears, Illes;Francia;Julio;65.941
Balears, Illes;Francia;Agosto;81.912
Balears, Illes;Francia;Septiembre;52.327
Balears, Illes;Francia;Octubre;30.681
Balears, Illes;Francia;Noviembre;2.663
Balears, Illes;Francia;Diciembre;1.770
Balears, Illes;Grecia;Enero;52
Balears, Illes;Grecia;Febrero;78
Balears, Illes;Grecia;Marzo;240
Balears, Illes;Grecia;Abril;249
Balears, Illes;Grecia;Mayo;922
Balears, Illes;Grecia;Junio;909
Balears, Illes;Grecia;Julio;908
Balears, Illes;Grecia;Agosto;741
Balears, Illes;Grecia;Septiembre;628
Balears, Illes;Grecia;Octubre;936
Balears, Illes;Grecia;Noviembre;85
Balears, Illes;Grecia;Diciembre;31
Balears, Illes;Irlanda;Enero;97
Balears, Illes;Irlanda;Febrero;211
Balears, Illes;Irlanda;Marzo;1.413
Balears, Illes;Irlanda;Abril;3.436
Balears, Illes;Irlanda;Mayo;10.180
Balears, Illes;Irlanda;Junio;14.596
Balears, Illes;Irlanda;Julio;11.073
Balears, Illes;Irlanda;Agosto;12.748
Balears, Illes;Irlanda;Septiembre;11.021
Balears, Illes;Irlanda;Octubre;6.099
Balears, Illes;Irlanda;Noviembre;333
Balears, Illes;Irlanda;Diciembre;97
Balears, Illes;Italia;Enero;917
Balears, Illes;Italia;Febrero;1.408
Balears, Illes;Italia;Marzo;2.537
Balears, Illes;Italia;Abril;8.485
Balears, Illes;Italia;Mayo;28.059
Balears, Illes;Italia;Junio;63.267
Balears, Illes;Italia;Julio;85.815
Balears, Illes;Italia;Agosto;104.699
Balears, Illes;Italia;Septiembre;59.444
Balears, Illes;Italia;Octubre;16.912
Balears, Illes;Italia;Noviembre;4.731
Balears, Illes;Italia;Diciembre;928
Balears, Illes;Luxemburgo;Enero;172
Balears, Illes;Luxemburgo;Febrero;120
Balears, Illes;Luxemburgo;Marzo;263
Balears, Illes;Luxemburgo;Abril;1.680
Balears, Illes;Luxemburgo;Mayo;3.050
Balears, Illes;Luxemburgo;Junio;3.773
Balears, Illes;Luxemburgo;Julio;3.659
Balears, Illes;Luxemburgo;Agosto;4.891
Balears, Illes;Luxemburgo;Septiembre;4.136
Balears, Illes;Luxemburgo;Octubre;1.497
Balears, Illes;Luxemburgo;Noviembre;118
Balears, Illes;Luxemburgo;Diciembre;74
Balears, Illes;Países Bajos;Enero;417
Balears, Illes;Países Bajos;Febrero;1.892
Balears, Illes;Países Bajos;Marzo;3.150
Balears, Illes;Países Bajos;Abril;19.375
Balears, Illes;Países Bajos;Mayo;46.772
Balears, Illes;Países Bajos;Junio;39.589
Balears, Illes;Países Bajos;Julio;71.717
Balears, Illes;Países Bajos;Agosto;59.546
Balears, Illes;Países Bajos;Septiembre;48.402
Balears, Illes;Países Bajos;Octubre;34.433
Balears, Illes;Países Bajos;Noviembre;1.276
Balears, Illes;Países Bajos;Diciembre;819
Balears, Illes;Polonia;Enero;159
Balears, Illes;Polonia;Febrero;352
Balears, Illes;Polonia;Marzo;1.097
Balears, Illes;Polonia;Abril;2.999
Balears, Illes;Polonia;Mayo;11.698
Balears, Illes;Polonia;Junio;16.834
Balears, Illes;Polonia;Julio;20.730
Balears, Illes;Polonia;Agosto;26.999
Balears, Illes;Polonia;Septiembre;21.845
Balears, Illes;Polonia;Octubre;7.886
Balears, Illes;Polonia;Noviembre;1.815
Balears, Illes;Polonia;Diciembre;381
Balears, Illes;Portugal;Enero;186
Balears, Illes;Portugal;Febrero;248
Balears, Illes;Portugal;Marzo;455
Balears, Illes;Portugal;Abril;2.102
Balears, Illes;Portugal;Mayo;6.551
Balears, Illes;Portugal;Junio;14.566
Balears, Illes;Portugal;Julio;23.621
Balears, Illes;Portugal;Agosto;24.931
Balears, Illes;Portugal;Septiembre;19.087
Balears, Illes;Portugal;Octubre;4.208
Balears, Illes;Portugal;Noviembre;1.100
Balears, Illes;Portugal;Diciembre;379
Balears, Illes;Reino Unido;Enero;3.142
Balears, Illes;Reino Unido;Febrero;7.119
Balears, Illes;Reino Unido;Marzo;27.843
Balears, Illes;Reino Unido;Abril;78.106
Balears, Illes;Reino Unido;Mayo;368.712
Balears, Illes;Reino Unido;Junio;410.929
Balears, Illes;Reino Unido;Julio;441.220
Balears, Illes;Reino Unido;Agosto;426.027
Balears, Illes;Reino Unido;Septiembre;396.705
Balears, Illes;Reino Unido;Octubre;220.004
Balears, Illes;Reino Unido;Noviembre;7.161
Balears, Illes;Reino Unido;Diciembre;5.239
Balears, Illes;República Checa;Enero;52
Balears, Illes;República Checa;Febrero;165
Balears, Illes;República Checa;Marzo;360
Balears, Illes;República Checa;Abril;1.240
Balears, Illes;República Checa;Mayo;3.837
Balears, Illes;República Checa;Junio;14.165
Balears, Illes;República Checa;Julio;15.911
Balears, Illes;República Checa;Agosto;16.131
Balears, Illes;República Checa;Septiembre;17.914
Balears, Illes;República Checa;Octubre;1.562
Balears, Illes;República Checa;Noviembre;203
Balears, Illes;República Checa;Diciembre;209
Balears, Illes;Suecia;Enero;1.004
Balears, Illes;Suecia;Febrero;1.374
Balears, Illes;Suecia;Marzo;4.309
Balears, Illes;Suecia;Abril;17.854
Balears, Illes;Suecia;Mayo;48.170
Balears, Illes;Suecia;Junio;56.419
Balears, Illes;Suecia;Julio;44.749
Balears, Illes;Suecia;Agosto;54.005
Balears, Illes;Suecia;Septiembre;42.730
Balears, Illes;Suecia;Octubre;21.895
Balears, Illes;Suecia;Noviembre;3.521
Balears, Illes;Suecia;Diciembre;1.762
Balears, Illes;Noruega;Enero;236
Balears, Illes;Noruega;Febrero;501
Balears, Illes;Noruega;Marzo;986
Balears, Illes;Noruega;Abril;9.236
Balears, Illes;Noruega;Mayo;12.530
Balears, Illes;Noruega;Junio;22.419
Balears, Illes;Noruega;Julio;22.865
Balears, Illes;Noruega;Agosto;12.793
Balears, Illes;Noruega;Septiembre;17.490
Balears, Illes;Noruega;Octubre;8.001
Balears, Illes;Noruega;Noviembre;983
Balears, Illes;Noruega;Diciembre;305
Balears, Illes;Rusia;Enero;262
Balears, Illes;Rusia;Febrero;170
Balears, Illes;Rusia;Marzo;561
Balears, Illes;Rusia;Abril;1.874
Balears, Illes;Rusia;Mayo;8.321
Balears, Illes;Rusia;Junio;13.750
Balears, Illes;Rusia;Julio;17.368
Balears, Illes;Rusia;Agosto;17.537
Balears, Illes;Rusia;Septiembre;15.629
Balears, Illes;Rusia;Octubre;3.920
Balears, Illes;Rusia;Noviembre;336
Balears, Illes;Rusia;Diciembre;189
Balears, Illes;Suiza;Enero;929
Balears, Illes;Suiza;Febrero;2.487
Balears, Illes;Suiza;Marzo;5.977
Balears, Illes;Suiza;Abril;20.079
Balears, Illes;Suiza;Mayo;28.895
Balears, Illes;Suiza;Junio;34.817
Balears, Illes;Suiza;Julio;53.185
Balears, Illes;Suiza;Agosto;32.392
Balears, Illes;Suiza;Septiembre;41.446
Balears, Illes;Suiza;Octubre;33.309
Balears, Illes;Suiza;Noviembre;1.747
Balears, Illes;Suiza;Diciembre;1.395
Balears, Illes;Resto de Europa sin U.E.;Enero;283
Balears, Illes;Resto de Europa sin U.E.;Febrero;606
Balears, Illes;Resto de Europa sin U.E.;Marzo;1.638
Balears, Illes;Resto de Europa sin U.E.;Abril;2.970
Balears, Illes;Resto de Europa sin U.E.;Mayo;7.154
Balears, Illes;Resto de Europa sin U.E.;Junio;12.362
Balears, Illes;Resto de Europa sin U.E.;Julio;20.290
Balears, Illes;Resto de Europa sin U.E.;Agosto;18.382
Balears, Illes;Resto de Europa sin U.E.;Septiembre;12.970
Balears, Illes;Resto de Europa sin U.E.;Octubre;5.438
Balears, Illes;Resto de Europa sin U.E.;Noviembre;373
Balears, Illes;Resto de Europa sin U.E.;Diciembre;305
Balears, Illes;Japón;Enero;155
Balears, Illes;Japón;Febrero;222
Balears, Illes;Japón;Marzo;295
Balears, Illes;Japón;Abril;445
Balears, Illes;Japón;Mayo;511
Balears, Illes;Japón;Junio;777
Balears, Illes;Japón;Julio;1.279
Balears, Illes;Japón;Agosto;1.572
Balears, Illes;Japón;Septiembre;1.571
Balears, Illes;Japón;Octubre;590
Balears, Illes;Japón;Noviembre;215
Balears, Illes;Japón;Diciembre;252
Balears, Illes;Estados Unidos;Enero;632
Balears, Illes;Estados Unidos;Febrero;851
Balears, Illes;Estados Unidos;Marzo;1.971
Balears, Illes;Estados Unidos;Abril;6.464
Balears, Illes;Estados Unidos;Mayo;9.978
Balears, Illes;Estados Unidos;Junio;14.434
Balears, Illes;Estados Unidos;Julio;21.457
Balears, Illes;Estados Unidos;Agosto;18.313
Balears, Illes;Estados Unidos;Septiembre;18.597
Balears, Illes;Estados Unidos;Octubre;7.255
Balears, Illes;Estados Unidos;Noviembre;1.369
Balears, Illes;Estados Unidos;Diciembre;747
Balears, Illes;Resto de América;Enero;551
Balears, Illes;Resto de América;Febrero;740
Balears, Illes;Resto de América;Marzo;1.429
Balears, Illes;Resto de América;Abril;3.305
Balears, Illes;Resto de América;Mayo;8.030
Balears, Illes;Resto de América;Junio;12.011
Balears, Illes;Resto de América;Julio;17.272
Balears, Illes;Resto de América;Agosto;13.702
Balears, Illes;Resto de América;Septiembre;13.937
Balears, Illes;Resto de América;Octubre;5.590
Balears, Illes;Resto de América;Noviembre;1.472
Balears, Illes;Resto de América;Diciembre;754
Balears, Illes;Países africanos;Enero;184
Balears, Illes;Países africanos;Febrero;146
Balears, Illes;Países africanos;Marzo;370
Balears, Illes;Países africanos;Abril;569
Balears, Illes;Países africanos;Mayo;1.225
Balears, Illes;Países africanos;Junio;1.398
Balears, Illes;Países africanos;Julio;3.303
Balears, Illes;Países africanos;Agosto;4.880
Balears, Illes;Países africanos;Septiembre;1.809
Balears, Illes;Países africanos;Octubre;1.290
Balears, Illes;Países africanos;Noviembre;424
Balears, Illes;Países africanos;Diciembre;221
Barcelona;Residentes en España;Enero;229.810
Barcelona;Residentes en España;Febrero;244.330
Barcelona;Residentes en España;Marzo;296.450
Barcelona;Residentes en España;Abril;305.778
Barcelona;Residentes en España;Mayo;293.849
Barcelona;Residentes en España;Junio;316.551
Barcelona;Residentes en España;Julio;331.122
Barcelona;Residentes en España;Agosto;264.482
Barcelona;Residentes en España;Septiembre;284.372
Barcelona;Residentes en España;Octubre;290.202
Barcelona;Residentes en España;Noviembre;260.061
Barcelona;Residentes en España;Diciembre;254.121
Barcelona;Alemania;Enero;30.965
Barcelona;Alemania;Febrero;35.156
Barcelona;Alemania;Marzo;54.185
Barcelona;Alemania;Abril;61.819
Barcelona;Alemania;Mayo;65.294
Barcelona;Alemania;Junio;75.474
Barcelona;Alemania;Julio;76.333
Barcelona;Alemania;Agosto;63.946
Barcelona;Alemania;Septiembre;71.696
Barcelona;Alemania;Octubre;60.388
Barcelona;Alemania;Noviembre;38.489
Barcelona;Alemania;Diciembre;26.254
Barcelona;Austria;Enero;3.567
Barcelona;Austria;Febrero;4.274
Barcelona;Austria;Marzo;6.159
Barcelona;Austria;Abril;8.939
Barcelona;Austria;Mayo;8.715
Barcelona;Austria;Junio;7.777
Barcelona;Austria;Julio;7.443
Barcelona;Austria;Agosto;6.487
Barcelona;Austria;Septiembre;8.026
Barcelona;Austria;Octubre;8.207
Barcelona;Austria;Noviembre;3.644
Barcelona;Austria;Diciembre;2.774
Barcelona;Bélgica;Enero;9.041
Barcelona;Bélgica;Febrero;9.499
Barcelona;Bélgica;Marzo;13.915
Barcelona;Bélgica;Abril;21.576
Barcelona;Bélgica;Mayo;19.848
Barcelona;Bélgica;Junio;18.062
Barcelona;Bélgica;Julio;28.827
Barcelona;Bélgica;Agosto;22.886
Barcelona;Bélgica;Septiembre;21.657
Barcelona;Bélgica;Octubre;13.655
Barcelona;Bélgica;Noviembre;10.468
Barcelona;Bélgica;Diciembre;8.735
Barcelona;Dinamarca;Enero;4.080
Barcelona;Dinamarca;Febrero;4.818
Barcelona;Dinamarca;Marzo;8.764
Barcelona;Dinamarca;Abril;9.484
Barcelona;Dinamarca;Mayo;11.226
Barcelona;Dinamarca;Junio;9.396
Barcelona;Dinamarca;Julio;15.023
Barcelona;Dinamarca;Agosto;8.229
Barcelona;Dinamarca;Septiembre;11.550
Barcelona;Dinamarca;Octubre;10.330
Barcelona;Dinamarca;Noviembre;6.057
Barcelona;Dinamarca;Diciembre;3.249
Barcelona;Finlandia;Enero;3.563
Barcelona;Finlandia;Febrero;4.270
Barcelona;Finlandia;Marzo;5.668
Barcelona;Finlandia;Abril;5.942
Barcelona;Finlandia;Mayo;7.652
Barcelona;Finlandia;Junio;7.305
Barcelona;Finlandia;Julio;8.641
Barcelona;Finlandia;Agosto;4.260
Barcelona;Finlandia;Septiembre;6.127
Barcelona;Finlandia;Octubre;7.687
Barcelona;Finlandia;Noviembre;3.986
Barcelona;Finlandia;Diciembre;2.711
Barcelona;Francia;Enero;58.022
Barcelona;Francia;Febrero;69.297
Barcelona;Francia;Marzo;72.722
Barcelona;Francia;Abril;109.047
Barcelona;Francia;Mayo;95.057
Barcelona;Francia;Junio;80.661
Barcelona;Francia;Julio;106.015
Barcelona;Francia;Agosto;147.786
Barcelona;Francia;Septiembre;79.842
Barcelona;Francia;Octubre;75.137
Barcelona;Francia;Noviembre;51.505
Barcelona;Francia;Diciembre;62.023
Barcelona;Grecia;Enero;2.866
Barcelona;Grecia;Febrero;2.959
Barcelona;Grecia;Marzo;3.213
Barcelona;Grecia;Abril;4.014
Barcelona;Grecia;Mayo;3.219
Barcelona;Grecia;Junio;3.052
Barcelona;Grecia;Julio;3.947
Barcelona;Grecia;Agosto;3.822
Barcelona;Grecia;Septiembre;2.923
Barcelona;Grecia;Octubre;3.886
Barcelona;Grecia;Noviembre;2.567
Barcelona;Grecia;Diciembre;2.186
Barcelona;Irlanda;Enero;5.365
Barcelona;Irlanda;Febrero;6.361
Barcelona;Irlanda;Marzo;6.854
Barcelona;Irlanda;Abril;8.034
Barcelona;Irlanda;Mayo;10.120
Barcelona;Irlanda;Junio;9.806
Barcelona;Irlanda;Julio;9.924
Barcelona;Irlanda;Agosto;9.459
Barcelona;Irlanda;Septiembre;9.388
Barcelona;Irlanda;Octubre;7.375
Barcelona;Irlanda;Noviembre;6.158
Barcelona;Irlanda;Diciembre;3.734
Barcelona;Italia;Enero;43.079
Barcelona;Italia;Febrero;38.684
Barcelona;Italia;Marzo;49.351
Barcelona;Italia;Abril;57.329
Barcelona;Italia;Mayo;49.880
Barcelona;Italia;Junio;55.815
Barcelona;Italia;Julio;56.289
Barcelona;Italia;Agosto;67.912
Barcelona;Italia;Septiembre;46.297
Barcelona;Italia;Octubre;41.956
Barcelona;Italia;Noviembre;38.173
Barcelona;Italia;Diciembre;44.979
Barcelona;Luxemburgo;Enero;344
Barcelona;Luxemburgo;Febrero;495
Barcelona;Luxemburgo;Marzo;825
Barcelona;Luxemburgo;Abril;924
Barcelona;Luxemburgo;Mayo;663
Barcelona;Luxemburgo;Junio;714
Barcelona;Luxemburgo;Julio;778
Barcelona;Luxemburgo;Agosto;902
Barcelona;Luxemburgo;Septiembre;710
Barcelona;Luxemburgo;Octubre;592
Barcelona;Luxemburgo;Noviembre;334
Barcelona;Luxemburgo;Diciembre;921
Barcelona;Países Bajos;Enero;14.170
Barcelona;Países Bajos;Febrero;14.198
Barcelona;Países Bajos;Marzo;17.808
Barcelona;Países Bajos;Abril;26.103
Barcelona;Países Bajos;Mayo;39.073
Barcelona;Países Bajos;Junio;30.144
Barcelona;Países Bajos;Julio;38.683
Barcelona;Países Bajos;Agosto;39.348
Barcelona;Países Bajos;Septiembre;34.559
Barcelona;Países Bajos;Octubre;35.872
Barcelona;Países Bajos;Noviembre;15.375
Barcelona;Países Bajos;Diciembre;12.109
Barcelona;Polonia;Enero;5.919
Barcelona;Polonia;Febrero;5.984
Barcelona;Polonia;Marzo;7.708
Barcelona;Polonia;Abril;9.862
Barcelona;Polonia;Mayo;14.592
Barcelona;Polonia;Junio;17.583
Barcelona;Polonia;Julio;19.592
Barcelona;Polonia;Agosto;16.999
Barcelona;Polonia;Septiembre;17.819
Barcelona;Polonia;Octubre;9.396
Barcelona;Polonia;Noviembre;6.903
Barcelona;Polonia;Diciembre;5.119
Barcelona;Portugal;Enero;8.489
Barcelona;Portugal;Febrero;9.471
Barcelona;Portugal;Marzo;11.627
Barcelona;Portugal;Abril;14.813
Barcelona;Portugal;Mayo;14.538
Barcelona;Portugal;Junio;13.059
Barcelona;Portugal;Julio;13.421
Barcelona;Portugal;Agosto;14.514
Barcelona;Portugal;Septiembre;13.042
Barcelona;Portugal;Octubre;12.804
Barcelona;Portugal;Noviembre;10.133
Barcelona;Portugal;Diciembre;9.098
Barcelona;Reino Unido;Enero;41.213
Barcelona;Reino Unido;Febrero;58.090
Barcelona;Reino Unido;Marzo;69.191
Barcelona;Reino Unido;Abril;83.860
Barcelona;Reino Unido;Mayo;105.017
Barcelona;Reino Unido;Junio;109.180
Barcelona;Reino Unido;Julio;109.591
Barcelona;Reino Unido;Agosto;100.331
Barcelona;Reino Unido;Septiembre;106.177
Barcelona;Reino Unido;Octubre;78.589
Barcelona;Reino Unido;Noviembre;47.933
Barcelona;Reino Unido;Diciembre;37.890
Barcelona;República Checa;Enero;1.448
Barcelona;República Checa;Febrero;1.933
Barcelona;República Checa;Marzo;2.624
Barcelona;República Checa;Abril;3.867
Barcelona;República Checa;Mayo;5.976
Barcelona;República Checa;Junio;6.289
Barcelona;República Checa;Julio;5.407
Barcelona;República Checa;Agosto;4.931
Barcelona;República Checa;Septiembre;7.372
Barcelona;República Checa;Octubre;3.108
Barcelona;República Checa;Noviembre;2.823
Barcelona;República Checa;Diciembre;1.387
Barcelona;Suecia;Enero;5.459
Barcelona;Suecia;Febrero;6.854
Barcelona;Suecia;Marzo;10.636
Barcelona;Suecia;Abril;15.758
Barcelona;Suecia;Mayo;18.882
Barcelona;Suecia;Junio;15.409
Barcelona;Suecia;Julio;20.665
Barcelona;Suecia;Agosto;14.253
Barcelona;Suecia;Septiembre;15.008
Barcelona;Suecia;Octubre;13.782
Barcelona;Suecia;Noviembre;8.142
Barcelona;Suecia;Diciembre;5.804
Barcelona;Noruega;Enero;2.846
Barcelona;Noruega;Febrero;3.788
Barcelona;Noruega;Marzo;5.745
Barcelona;Noruega;Abril;10.948
Barcelona;Noruega;Mayo;9.674
Barcelona;Noruega;Junio;13.704
Barcelona;Noruega;Julio;19.776
Barcelona;Noruega;Agosto;8.813
Barcelona;Noruega;Septiembre;10.843
Barcelona;Noruega;Octubre;9.146
Barcelona;Noruega;Noviembre;5.137
Barcelona;Noruega;Diciembre;2.939
Barcelona;Rusia;Enero;12.586
Barcelona;Rusia;Febrero;10.940
Barcelona;Rusia;Marzo;14.262
Barcelona;Rusia;Abril;14.420
Barcelona;Rusia;Mayo;19.615
Barcelona;Rusia;Junio;32.045
Barcelona;Rusia;Julio;38.124
Barcelona;Rusia;Agosto;32.204
Barcelona;Rusia;Septiembre;27.308
Barcelona;Rusia;Octubre;14.814
Barcelona;Rusia;Noviembre;11.716
Barcelona;Rusia;Diciembre;10.002
Barcelona;Suiza;Enero;9.047
Barcelona;Suiza;Febrero;9.541
Barcelona;Suiza;Marzo;13.231
Barcelona;Suiza;Abril;22.166
Barcelona;Suiza;Mayo;16.652
Barcelona;Suiza;Junio;19.585
Barcelona;Suiza;Julio;20.185
Barcelona;Suiza;Agosto;15.778
Barcelona;Suiza;Septiembre;16.279
Barcelona;Suiza;Octubre;16.181
Barcelona;Suiza;Noviembre;9.937
Barcelona;Suiza;Diciembre;9.338
Barcelona;Resto de Europa sin U.E.;Enero;17.459
Barcelona;Resto de Europa sin U.E.;Febrero;19.730
Barcelona;Resto de Europa sin U.E.;Marzo;21.737
Barcelona;Resto de Europa sin U.E.;Abril;22.223
Barcelona;Resto de Europa sin U.E.;Mayo;26.486
Barcelona;Resto de Europa sin U.E.;Junio;24.638
Barcelona;Resto de Europa sin U.E.;Julio;26.763
Barcelona;Resto de Europa sin U.E.;Agosto;24.934
Barcelona;Resto de Europa sin U.E.;Septiembre;24.287
Barcelona;Resto de Europa sin U.E.;Octubre;20.220
Barcelona;Resto de Europa sin U.E.;Noviembre;16.950
Barcelona;Resto de Europa sin U.E.;Diciembre;13.603
Barcelona;Japón;Enero;13.813
Barcelona;Japón;Febrero;15.663
Barcelona;Japón;Marzo;19.862
Barcelona;Japón;Abril;13.682
Barcelona;Japón;Mayo;16.283
Barcelona;Japón;Junio;15.962
Barcelona;Japón;Julio;12.252
Barcelona;Japón;Agosto;16.453
Barcelona;Japón;Septiembre;17.141
Barcelona;Japón;Octubre;15.381
Barcelona;Japón;Noviembre;12.492
Barcelona;Japón;Diciembre;10.730
Barcelona;Estados Unidos;Enero;28.303
Barcelona;Estados Unidos;Febrero;32.291
Barcelona;Estados Unidos;Marzo;56.569
Barcelona;Estados Unidos;Abril;74.333
Barcelona;Estados Unidos;Mayo;105.980
Barcelona;Estados Unidos;Junio;113.937
Barcelona;Estados Unidos;Julio;107.844
Barcelona;Estados Unidos;Agosto;80.713
Barcelona;Estados Unidos;Septiembre;106.018
Barcelona;Estados Unidos;Octubre;85.561
Barcelona;Estados Unidos;Noviembre;50.033
Barcelona;Estados Unidos;Diciembre;34.798
Barcelona;Resto de América;Enero;38.281
Barcelona;Resto de América;Febrero;35.723
Barcelona;Resto de América;Marzo;46.036
Barcelona;Resto de América;Abril;57.104
Barcelona;Resto de América;Mayo;74.813
Barcelona;Resto de América;Junio;74.598
Barcelona;Resto de América;Julio;82.075
Barcelona;Resto de América;Agosto;71.131
Barcelona;Resto de América;Septiembre;72.479
Barcelona;Resto de América;Octubre;69.264
Barcelona;Resto de América;Noviembre;42.773
Barcelona;Resto de América;Diciembre;34.586
Barcelona;Países africanos;Enero;15.701
Barcelona;Países africanos;Febrero;11.241
Barcelona;Países africanos;Marzo;13.183
Barcelona;Países africanos;Abril;13.679
Barcelona;Países africanos;Mayo;11.872
Barcelona;Países africanos;Junio;8.843
Barcelona;Países africanos;Julio;22.400
Barcelona;Países africanos;Agosto;21.067
Barcelona;Países africanos;Septiembre;14.196
Barcelona;Países africanos;Octubre;12.427
Barcelona;Países africanos;Noviembre;9.443
Barcelona;Países africanos;Diciembre;12.442
Girona;Residentes en España;Enero;61.070
Girona;Residentes en España;Febrero;76.325
Girona;Residentes en España;Marzo;111.232
Girona;Residentes en España;Abril;160.376
Girona;Residentes en España;Mayo;139.153
Girona;Residentes en España;Junio;198.063
Girona;Residentes en España;Julio;205.349
Girona;Residentes en España;Agosto;242.893
Girona;Residentes en España;Septiembre;165.839
Girona;Residentes en España;Octubre;114.987
Girona;Residentes en España;Noviembre;69.412
Girona;Residentes en España;Diciembre;86.266
Girona;Alemania;Enero;2.689
Girona;Alemania;Febrero;2.025
Girona;Alemania;Marzo;5.675
Girona;Alemania;Abril;12.497
Girona;Alemania;Mayo;13.668
Girona;Alemania;Junio;29.625
Girona;Alemania;Julio;39.154
Girona;Alemania;Agosto;29.875
Girona;Alemania;Septiembre;22.467
Girona;Alemania;Octubre;13.520
Girona;Alemania;Noviembre;3.402
Girona;Alemania;Diciembre;3.049
Girona;Austria;Enero;148
Girona;Austria;Febrero;108
Girona;Austria;Marzo;144
Girona;Austria;Abril;528
Girona;Austria;Mayo;595
Girona;Austria;Junio;675
Girona;Austria;Julio;1.017
Girona;Austria;Agosto;1.014
Girona;Austria;Septiembre;941
Girona;Austria;Octubre;456
Girona;Austria;Noviembre;80
Girona;Austria;Diciembre;151
Girona;Bélgica;Enero;999
Girona;Bélgica;Febrero;1.798
Girona;Bélgica;Marzo;1.796
Girona;Bélgica;Abril;5.916
Girona;Bélgica;Mayo;9.884
Girona;Bélgica;Junio;11.643
Girona;Bélgica;Julio;28.346
Girona;Bélgica;Agosto;15.497
Girona;Bélgica;Septiembre;16.576
Girona;Bélgica;Octubre;9.596
Girona;Bélgica;Noviembre;1.703
Girona;Bélgica;Diciembre;993
Girona;Dinamarca;Enero;125
Girona;Dinamarca;Febrero;281
Girona;Dinamarca;Marzo;146
Girona;Dinamarca;Abril;1.913
Girona;Dinamarca;Mayo;1.151
Girona;Dinamarca;Junio;1.244
Girona;Dinamarca;Julio;3.560
Girona;Dinamarca;Agosto;731
Girona;Dinamarca;Septiembre;1.314
