ccaa,pais_origen,mes,qty_viajeros,año
Andalucia,Residentes en España,Enero,902311.0,2015
Andalucia,Residentes en España,Febrero,1255482.0,2015
Andalucia,Residentes en España,Marzo,1644221.0,2015
Andalucia,Residentes en España,Abril,1900705.0,2015
Andalucia,Residentes en España,Mayo,1711168.0,2015
Andalucia,Residentes en España,Junio,2324838.0,2015
Andalucia,Residentes en España,Julio,3443647.0,2015
Andalucia,Residentes en España,Agosto,4052150.0,2015
Andalucia,Residentes en España,Septiembre,2414331.0,2015
Andalucia,Residentes en España,Octubre,1548418.0,2015
Andalucia,Residentes en España,Noviembre,1066214.0,2015
Andalucia,Residentes en España,Diciembre,1219982.0,2015
Andalucia,Alemania,Enero,95202.0,2015
Andalucia,Alemania,Febrero,142620.0,2015
Andalucia,Alemania,Marzo,242666.0,2015
Andalucia,Alemania,Abril,351338.0,2015
Andalucia,Alemania,Mayo,468082.0,2015
Andalucia,Alemania,Junio,427707.0,2015
Andalucia,Alemania,Julio,346786.0,2015
Andalucia,Alemania,Agosto,388161.0,2015
Andalucia,Alemania,Septiembre,565613.0,2015
Andalucia,Alemania,Octubre,525152.0,2015
Andalucia,Alemania,Noviembre,153691.0,2015
Andalucia,Alemania,Diciembre,78863.0,2015
Andalucia,Austria,Enero,6305.0,2015
Andalucia,Austria,Febrero,9040.0,2015
Andalucia,Austria,Marzo,12101.0,2015
Andalucia,Austria,Abril,17869.0,2015
Andalucia,Austria,Mayo,25578.0,2015
Andalucia,Austria,Junio,20516.0,2015
Andalucia,Austria,Julio,27344.0,2015
Andalucia,Austria,Agosto,21162.0,2015
Andalucia,Austria,Septiembre,24937.0,2015
Andalucia,Austria,Octubre,17504.0,2015
Andalucia,Austria,Noviembre,10946.0,2015
Andalucia,Austria,Diciembre,9965.0,2015
Andalucia,Bélgica,Enero,41488.0,2015
Andalucia,Bélgica,Febrero,53025.0,2015
Andalucia,Bélgica,Marzo,55111.0,2015
Andalucia,Bélgica,Abril,92387.0,2015
Andalucia,Bélgica,Mayo,109900.0,2015
Andalucia,Bélgica,Junio,109902.0,2015
Andalucia,Bélgica,Julio,141382.0,2015
Andalucia,Bélgica,Agosto,114569.0,2015
Andalucia,Bélgica,Septiembre,140064.0,2015
Andalucia,Bélgica,Octubre,98796.0,2015
Andalucia,Bélgica,Noviembre,63589.0,2015
Andalucia,Bélgica,Diciembre,37547.0,2015
Andalucia,Dinamarca,Enero,14152.0,2015
Andalucia,Dinamarca,Febrero,21706.0,2015
Andalucia,Dinamarca,Marzo,45010.0,2015
Andalucia,Dinamarca,Abril,33025.0,2015
Andalucia,Dinamarca,Mayo,24128.0,2015
Andalucia,Dinamarca,Junio,22176.0,2015
Andalucia,Dinamarca,Julio,43984.0,2015
Andalucia,Dinamarca,Agosto,19355.0,2015
Andalucia,Dinamarca,Septiembre,33111.0,2015
Andalucia,Dinamarca,Octubre,50845.0,2015
Andalucia,Dinamarca,Noviembre,28908.0,2015
Andalucia,Dinamarca,Diciembre,9999.0,2015
Andalucia,Finlandia,Enero,20736.0,2015
Andalucia,Finlandia,Febrero,23772.0,2015
Andalucia,Finlandia,Marzo,28466.0,2015
Andalucia,Finlandia,Abril,26404.0,2015
Andalucia,Finlandia,Mayo,19441.0,2015
Andalucia,Finlandia,Junio,20061.0,2015
Andalucia,Finlandia,Julio,21249.0,2015
Andalucia,Finlandia,Agosto,12493.0,2015
Andalucia,Finlandia,Septiembre,20620.0,2015
Andalucia,Finlandia,Octubre,26054.0,2015
Andalucia,Finlandia,Noviembre,21750.0,2015
Andalucia,Finlandia,Diciembre,14920.0,2015
Andalucia,Francia,Enero,49257.0,2015
Andalucia,Francia,Febrero,82128.0,2015
Andalucia,Francia,Marzo,86185.0,2015
Andalucia,Francia,Abril,221397.0,2015
Andalucia,Francia,Mayo,348829.0,2015
Andalucia,Francia,Junio,253906.0,2015
Andalucia,Francia,Julio,297966.0,2015
Andalucia,Francia,Agosto,440521.0,2015
Andalucia,Francia,Septiembre,296295.0,2015
Andalucia,Francia,Octubre,245859.0,2015
Andalucia,Francia,Noviembre,69849.0,2015
Andalucia,Francia,Diciembre,61006.0,2015
Andalucia,Grecia,Enero,980.0,2015
Andalucia,Grecia,Febrero,1864.0,2015
Andalucia,Grecia,Marzo,1724.0,2015
Andalucia,Grecia,Abril,2551.0,2015
Andalucia,Grecia,Mayo,3540.0,2015
Andalucia,Grecia,Junio,3944.0,2015
Andalucia,Grecia,Julio,2673.0,2015
Andalucia,Grecia,Agosto,4574.0,2015
Andalucia,Grecia,Septiembre,2249.0,2015
Andalucia,Grecia,Octubre,2052.0,2015
Andalucia,Grecia,Noviembre,2677.0,2015
Andalucia,Grecia,Diciembre,2886.0,2015
Andalucia,Irlanda,Enero,11592.0,2015
Andalucia,Irlanda,Febrero,19298.0,2015
Andalucia,Irlanda,Marzo,23015.0,2015
Andalucia,Irlanda,Abril,49894.0,2015
Andalucia,Irlanda,Mayo,85086.0,2015
Andalucia,Irlanda,Junio,89475.0,2015
Andalucia,Irlanda,Julio,75178.0,2015
Andalucia,Irlanda,Agosto,60328.0,2015
Andalucia,Irlanda,Septiembre,92839.0,2015
Andalucia,Irlanda,Octubre,94431.0,2015
Andalucia,Irlanda,Noviembre,21832.0,2015
Andalucia,Irlanda,Diciembre,13018.0,2015
Andalucia,Italia,Enero,44903.0,2015
Andalucia,Italia,Febrero,39749.0,2015
Andalucia,Italia,Marzo,49474.0,2015
Andalucia,Italia,Abril,85651.0,2015
Andalucia,Italia,Mayo,96798.0,2015
Andalucia,Italia,Junio,86310.0,2015
Andalucia,Italia,Julio,94004.0,2015
Andalucia,Italia,Agosto,179572.0,2015
Andalucia,Italia,Septiembre,101849.0,2015
Andalucia,Italia,Octubre,86591.0,2015
Andalucia,Italia,Noviembre,47907.0,2015
Andalucia,Italia,Diciembre,54846.0,2015
Andalucia,Luxemburgo,Enero,4120.0,2015
Andalucia,Luxemburgo,Febrero,3831.0,2015
Andalucia,Luxemburgo,Marzo,3128.0,2015
Andalucia,Luxemburgo,Abril,6818.0,2015
Andalucia,Luxemburgo,Mayo,4433.0,2015
Andalucia,Luxemburgo,Junio,4660.0,2015
Andalucia,Luxemburgo,Julio,5791.0,2015
Andalucia,Luxemburgo,Agosto,7019.0,2015
Andalucia,Luxemburgo,Septiembre,7835.0,2015
Andalucia,Luxemburgo,Octubre,5647.0,2015
Andalucia,Luxemburgo,Noviembre,3320.0,2015
Andalucia,Luxemburgo,Diciembre,3692.0,2015
Andalucia,Países Bajos,Enero,41355.0,2015
Andalucia,Países Bajos,Febrero,54616.0,2015
Andalucia,Países Bajos,Marzo,67424.0,2015
Andalucia,Países Bajos,Abril,94134.0,2015
Andalucia,Países Bajos,Mayo,144223.0,2015
Andalucia,Países Bajos,Junio,131236.0,2015
Andalucia,Países Bajos,Julio,112838.0,2015
Andalucia,Países Bajos,Agosto,118941.0,2015
Andalucia,Países Bajos,Septiembre,142489.0,2015
Andalucia,Países Bajos,Octubre,138306.0,2015
Andalucia,Países Bajos,Noviembre,55474.0,2015
Andalucia,Países Bajos,Diciembre,31698.0,2015
Andalucia,Polonia,Enero,10136.0,2015
Andalucia,Polonia,Febrero,10639.0,2015
Andalucia,Polonia,Marzo,12817.0,2015
Andalucia,Polonia,Abril,19336.0,2015
Andalucia,Polonia,Mayo,26784.0,2015
Andalucia,Polonia,Junio,60269.0,2015
Andalucia,Polonia,Julio,75960.0,2015
Andalucia,Polonia,Agosto,67183.0,2015
Andalucia,Polonia,Septiembre,66573.0,2015
Andalucia,Polonia,Octubre,38716.0,2015
Andalucia,Polonia,Noviembre,15830.0,2015
Andalucia,Polonia,Diciembre,10503.0,2015
Andalucia,Portugal,Enero,18320.0,2015
Andalucia,Portugal,Febrero,23202.0,2015
Andalucia,Portugal,Marzo,42654.0,2015
Andalucia,Portugal,Abril,32253.0,2015
Andalucia,Portugal,Mayo,35215.0,2015
Andalucia,Portugal,Junio,78039.0,2015
Andalucia,Portugal,Julio,83030.0,2015
Andalucia,Portugal,Agosto,121984.0,2015
Andalucia,Portugal,Septiembre,83701.0,2015
Andalucia,Portugal,Octubre,29447.0,2015
Andalucia,Portugal,Noviembre,15069.0,2015
Andalucia,Portugal,Diciembre,17819.0,2015
Andalucia,Reino Unido,Enero,206639.0,2015
Andalucia,Reino Unido,Febrero,248972.0,2015
Andalucia,Reino Unido,Marzo,340109.0,2015
Andalucia,Reino Unido,Abril,495923.0,2015
Andalucia,Reino Unido,Mayo,694598.0,2015
Andalucia,Reino Unido,Junio,719194.0,2015
Andalucia,Reino Unido,Julio,719087.0,2015
Andalucia,Reino Unido,Agosto,680961.0,2015
Andalucia,Reino Unido,Septiembre,851793.0,2015
Andalucia,Reino Unido,Octubre,738596.0,2015
Andalucia,Reino Unido,Noviembre,328611.0,2015
Andalucia,Reino Unido,Diciembre,244721.0,2015
Andalucia,República Checa,Enero,1936.0,2015
Andalucia,República Checa,Febrero,2390.0,2015
Andalucia,República Checa,Marzo,3305.0,2015
Andalucia,República Checa,Abril,11124.0,2015
Andalucia,República Checa,Mayo,5277.0,2015
Andalucia,República Checa,Junio,29602.0,2015
Andalucia,República Checa,Julio,30226.0,2015
Andalucia,República Checa,Agosto,27064.0,2015
Andalucia,República Checa,Septiembre,24778.0,2015
Andalucia,República Checa,Octubre,8646.0,2015
Andalucia,República Checa,Noviembre,2461.0,2015
Andalucia,República Checa,Diciembre,1902.0,2015
Andalucia,Suecia,Enero,25750.0,2015
Andalucia,Suecia,Febrero,31355.0,2015
Andalucia,Suecia,Marzo,44642.0,2015
Andalucia,Suecia,Abril,42933.0,2015
Andalucia,Suecia,Mayo,43717.0,2015
Andalucia,Suecia,Junio,38028.0,2015
Andalucia,Suecia,Julio,50052.0,2015
Andalucia,Suecia,Agosto,35963.0,2015
Andalucia,Suecia,Septiembre,44190.0,2015
Andalucia,Suecia,Octubre,59753.0,2015
Andalucia,Suecia,Noviembre,52623.0,2015
Andalucia,Suecia,Diciembre,27976.0,2015
Andalucia,Noruega,Enero,11285.0,2015
Andalucia,Noruega,Febrero,21604.0,2015
Andalucia,Noruega,Marzo,32265.0,2015
Andalucia,Noruega,Abril,25950.0,2015
Andalucia,Noruega,Mayo,22939.0,2015
Andalucia,Noruega,Junio,29609.0,2015
Andalucia,Noruega,Julio,43297.0,2015
Andalucia,Noruega,Agosto,21819.0,2015
Andalucia,Noruega,Septiembre,35636.0,2015
Andalucia,Noruega,Octubre,34317.0,2015
Andalucia,Noruega,Noviembre,24113.0,2015
Andalucia,Noruega,Diciembre,9159.0,2015
Andalucia,Rusia,Enero,17074.0,2015
Andalucia,Rusia,Febrero,7600.0,2015
Andalucia,Rusia,Marzo,11256.0,2015
Andalucia,Rusia,Abril,13484.0,2015
Andalucia,Rusia,Mayo,19812.0,2015
Andalucia,Rusia,Junio,30055.0,2015
Andalucia,Rusia,Julio,33806.0,2015
Andalucia,Rusia,Agosto,36378.0,2015
Andalucia,Rusia,Septiembre,33795.0,2015
Andalucia,Rusia,Octubre,21905.0,2015
Andalucia,Rusia,Noviembre,10966.0,2015
Andalucia,Rusia,Diciembre,9141.0,2015
Andalucia,Suiza,Enero,11989.0,2015
Andalucia,Suiza,Febrero,18902.0,2015
Andalucia,Suiza,Marzo,24855.0,2015
Andalucia,Suiza,Abril,43291.0,2015
Andalucia,Suiza,Mayo,39160.0,2015
Andalucia,Suiza,Junio,33016.0,2015
Andalucia,Suiza,Julio,51749.0,2015
Andalucia,Suiza,Agosto,31653.0,2015
Andalucia,Suiza,Septiembre,45934.0,2015
Andalucia,Suiza,Octubre,53510.0,2015
Andalucia,Suiza,Noviembre,16272.0,2015
Andalucia,Suiza,Diciembre,11103.0,2015
Andalucia,Japón,Enero,19674.0,2015
Andalucia,Japón,Febrero,17221.0,2015
Andalucia,Japón,Marzo,20127.0,2015
Andalucia,Japón,Abril,18836.0,2015
Andalucia,Japón,Mayo,21122.0,2015
Andalucia,Japón,Junio,21418.0,2015
Andalucia,Japón,Julio,17721.0,2015
Andalucia,Japón,Agosto,21334.0,2015
Andalucia,Japón,Septiembre,24410.0,2015
Andalucia,Japón,Octubre,24947.0,2015
Andalucia,Japón,Noviembre,19770.0,2015
Andalucia,Japón,Diciembre,17154.0,2015
Andalucia,Estados Unidos,Enero,31430.0,2015
Andalucia,Estados Unidos,Febrero,35241.0,2015
Andalucia,Estados Unidos,Marzo,63680.0,2015
Andalucia,Estados Unidos,Abril,92944.0,2015
Andalucia,Estados Unidos,Mayo,102035.0,2015
Andalucia,Estados Unidos,Junio,116077.0,2015
Andalucia,Estados Unidos,Julio,92788.0,2015
Andalucia,Estados Unidos,Agosto,68317.0,2015
Andalucia,Estados Unidos,Septiembre,104066.0,2015
Andalucia,Estados Unidos,Octubre,114133.0,2015
Andalucia,Estados Unidos,Noviembre,56244.0,2015
Andalucia,Estados Unidos,Diciembre,48960.0,2015
Andalucia,Países africanos,Enero,22465.0,2015
Andalucia,Países africanos,Febrero,16428.0,2015
Andalucia,Países africanos,Marzo,15023.0,2015
Andalucia,Países africanos,Abril,23085.0,2015
Andalucia,Países africanos,Mayo,23288.0,2015
Andalucia,Países africanos,Junio,13485.0,2015
Andalucia,Países africanos,Julio,34291.0,2015
Andalucia,Países africanos,Agosto,93265.0,2015
Andalucia,Países africanos,Septiembre,26507.0,2015
Andalucia,Países africanos,Octubre,19399.0,2015
Andalucia,Países africanos,Noviembre,15828.0,2015
Andalucia,Países africanos,Diciembre,18336.0,2015
Islas Baleares,Residentes en España,Enero,49225.0,2015
Islas Baleares,Residentes en España,Febrero,181702.0,2015
Islas Baleares,Residentes en España,Marzo,308938.0,2015
Islas Baleares,Residentes en España,Abril,489257.0,2015
Islas Baleares,Residentes en España,Mayo,421781.0,2015
Islas Baleares,Residentes en España,Junio,704502.0,2015
Islas Baleares,Residentes en España,Julio,759023.0,2015
Islas Baleares,Residentes en España,Agosto,919417.0,2015
Islas Baleares,Residentes en España,Septiembre,512513.0,2015
Islas Baleares,Residentes en España,Octubre,305215.0,2015
Islas Baleares,Residentes en España,Noviembre,71610.0,2015
Islas Baleares,Residentes en España,Diciembre,48883.0,2015
Islas Baleares,Alemania,Enero,98600.0,2015
Islas Baleares,Alemania,Febrero,242398.0,2015
Islas Baleares,Alemania,Marzo,572283.0,2015
Islas Baleares,Alemania,Abril,1152856.0,2015
Islas Baleares,Alemania,Mayo,2361792.0,2015
Islas Baleares,Alemania,Junio,2989051.0,2015
Islas Baleares,Alemania,Julio,3133831.0,2015
Islas Baleares,Alemania,Agosto,3459811.0,2015
Islas Baleares,Alemania,Septiembre,3321388.0,2015
Islas Baleares,Alemania,Octubre,2411088.0,2015
Islas Baleares,Alemania,Noviembre,174579.0,2015
Islas Baleares,Alemania,Diciembre,97427.0,2015
Islas Baleares,Austria,Enero,3992.0,2015
Islas Baleares,Austria,Febrero,8209.0,2015
Islas Baleares,Austria,Marzo,20794.0,2015
Islas Baleares,Austria,Abril,31606.0,2015
Islas Baleares,Austria,Mayo,59255.0,2015
Islas Baleares,Austria,Junio,129543.0,2015
Islas Baleares,Austria,Julio,126491.0,2015
Islas Baleares,Austria,Agosto,122449.0,2015
Islas Baleares,Austria,Septiembre,112077.0,2015
Islas Baleares,Austria,Octubre,47341.0,2015
Islas Baleares,Austria,Noviembre,5516.0,2015
Islas Baleares,Austria,Diciembre,4571.0,2015
Islas Baleares,Bélgica,Enero,4225.0,2015
Islas Baleares,Bélgica,Febrero,4546.0,2015
Islas Baleares,Bélgica,Marzo,8635.0,2015
Islas Baleares,Bélgica,Abril,39951.0,2015
Islas Baleares,Bélgica,Mayo,83291.0,2015
Islas Baleares,Bélgica,Junio,107363.0,2015
Islas Baleares,Bélgica,Julio,188370.0,2015
Islas Baleares,Bélgica,Agosto,165904.0,2015
Islas Baleares,Bélgica,Septiembre,126403.0,2015
Islas Baleares,Bélgica,Octubre,55579.0,2015
Islas Baleares,Bélgica,Noviembre,3573.0,2015
Islas Baleares,Bélgica,Diciembre,1499.0,2015
Islas Baleares,Dinamarca,Enero,436.0,2015
Islas Baleares,Dinamarca,Febrero,1554.0,2015
Islas Baleares,Dinamarca,Marzo,7666.0,2015
Islas Baleares,Dinamarca,Abril,39250.0,2015
Islas Baleares,Dinamarca,Mayo,51966.0,2015
Islas Baleares,Dinamarca,Junio,75290.0,2015
Islas Baleares,Dinamarca,Julio,145579.0,2015
Islas Baleares,Dinamarca,Agosto,92925.0,2015
Islas Baleares,Dinamarca,Septiembre,71303.0,2015
Islas Baleares,Dinamarca,Octubre,57752.0,2015
Islas Baleares,Dinamarca,Noviembre,1540.0,2015
Islas Baleares,Dinamarca,Diciembre,976.0,2015
Islas Baleares,Finlandia,Enero,411.0,2015
Islas Baleares,Finlandia,Febrero,436.0,2015
Islas Baleares,Finlandia,Marzo,1994.0,2015
Islas Baleares,Finlandia,Abril,16702.0,2015
Islas Baleares,Finlandia,Mayo,28249.0,2015
Islas Baleares,Finlandia,Junio,62118.0,2015
Islas Baleares,Finlandia,Julio,59606.0,2015
Islas Baleares,Finlandia,Agosto,20290.0,2015
Islas Baleares,Finlandia,Septiembre,17408.0,2015
Islas Baleares,Finlandia,Octubre,20189.0,2015
Islas Baleares,Finlandia,Noviembre,707.0,2015
Islas Baleares,Finlandia,Diciembre,364.0,2015
Islas Baleares,Francia,Enero,2733.0,2015
Islas Baleares,Francia,Febrero,3122.0,2015
Islas Baleares,Francia,Marzo,8760.0,2015
Islas Baleares,Francia,Abril,143922.0,2015
Islas Baleares,Francia,Mayo,291713.0,2015
Islas Baleares,Francia,Junio,250344.0,2015
Islas Baleares,Francia,Julio,370538.0,2015
Islas Baleares,Francia,Agosto,562429.0,2015
Islas Baleares,Francia,Septiembre,328674.0,2015
Islas Baleares,Francia,Octubre,201483.0,2015
Islas Baleares,Francia,Noviembre,5776.0,2015
Islas Baleares,Francia,Diciembre,4559.0,2015
Islas Baleares,Grecia,Enero,,2015
Islas Baleares,Grecia,Febrero,,2015
Islas Baleares,Grecia,Marzo,273.0,2015
Islas Baleares,Grecia,Abril,795.0,2015
Islas Baleares,Grecia,Mayo,1456.0,2015
Islas Baleares,Grecia,Junio,1764.0,2015
Islas Baleares,Grecia,Julio,3484.0,2015
Islas Baleares,Grecia,Agosto,3318.0,2015
Islas Baleares,Grecia,Septiembre,2284.0,2015
Islas Baleares,Grecia,Octubre,620.0,2015
Islas Baleares,Grecia,Noviembre,199.0,2015
Islas Baleares,Grecia,Diciembre,241.0,2015
Islas Baleares,Irlanda,Enero,412.0,2015
Islas Baleares,Irlanda,Febrero,333.0,2015
Islas Baleares,Irlanda,Marzo,1715.0,2015
Islas Baleares,Irlanda,Abril,12280.0,2015
Islas Baleares,Irlanda,Mayo,49917.0,2015
Islas Baleares,Irlanda,Junio,67873.0,2015
Islas Baleares,Irlanda,Julio,73094.0,2015
Islas Baleares,Irlanda,Agosto,85818.0,2015
Islas Baleares,Irlanda,Septiembre,63778.0,2015
Islas Baleares,Irlanda,Octubre,20336.0,2015
Islas Baleares,Irlanda,Noviembre,1172.0,2015
Islas Baleares,Irlanda,Diciembre,363.0,2015
Islas Baleares,Italia,Enero,4017.0,2015
Islas Baleares,Italia,Febrero,2786.0,2015
Islas Baleares,Italia,Marzo,6316.0,2015
Islas Baleares,Italia,Abril,26073.0,2015
Islas Baleares,Italia,Mayo,89194.0,2015
Islas Baleares,Italia,Junio,320791.0,2015
Islas Baleares,Italia,Julio,502282.0,2015
Islas Baleares,Italia,Agosto,705972.0,2015
Islas Baleares,Italia,Septiembre,296541.0,2015
Islas Baleares,Italia,Octubre,38481.0,2015
Islas Baleares,Italia,Noviembre,4072.0,2015
Islas Baleares,Italia,Diciembre,2623.0,2015
Islas Baleares,Luxemburgo,Enero,397.0,2015
Islas Baleares,Luxemburgo,Febrero,839.0,2015
Islas Baleares,Luxemburgo,Marzo,1789.0,2015
Islas Baleares,Luxemburgo,Abril,12028.0,2015
Islas Baleares,Luxemburgo,Mayo,15959.0,2015
Islas Baleares,Luxemburgo,Junio,19580.0,2015
Islas Baleares,Luxemburgo,Julio,30410.0,2015
Islas Baleares,Luxemburgo,Agosto,34542.0,2015
Islas Baleares,Luxemburgo,Septiembre,26361.0,2015
Islas Baleares,Luxemburgo,Octubre,11395.0,2015
Islas Baleares,Luxemburgo,Noviembre,1221.0,2015
Islas Baleares,Luxemburgo,Diciembre,903.0,2015
Islas Baleares,Países Bajos,Enero,1691.0,2015
Islas Baleares,Países Bajos,Febrero,4826.0,2015
Islas Baleares,Países Bajos,Marzo,9218.0,2015
Islas Baleares,Países Bajos,Abril,51388.0,2015
Islas Baleares,Países Bajos,Mayo,182551.0,2015
Islas Baleares,Países Bajos,Junio,188851.0,2015
Islas Baleares,Países Bajos,Julio,349549.0,2015
Islas Baleares,Países Bajos,Agosto,330992.0,2015
Islas Baleares,Países Bajos,Septiembre,214485.0,2015
Islas Baleares,Países Bajos,Octubre,111712.0,2015
Islas Baleares,Países Bajos,Noviembre,2808.0,2015
Islas Baleares,Países Bajos,Diciembre,2317.0,2015
Islas Baleares,Polonia,Enero,540.0,2015
Islas Baleares,Polonia,Febrero,628.0,2015
Islas Baleares,Polonia,Marzo,1686.0,2015
Islas Baleares,Polonia,Abril,9530.0,2015
Islas Baleares,Polonia,Mayo,38979.0,2015
Islas Baleares,Polonia,Junio,60012.0,2015
Islas Baleares,Polonia,Julio,96737.0,2015
Islas Baleares,Polonia,Agosto,94314.0,2015
Islas Baleares,Polonia,Septiembre,77189.0,2015
Islas Baleares,Polonia,Octubre,31131.0,2015
Islas Baleares,Polonia,Noviembre,1358.0,2015
Islas Baleares,Polonia,Diciembre,710.0,2015
Islas Baleares,Portugal,Enero,887.0,2015
Islas Baleares,Portugal,Febrero,626.0,2015
Islas Baleares,Portugal,Marzo,1127.0,2015
Islas Baleares,Portugal,Abril,7177.0,2015
Islas Baleares,Portugal,Mayo,34460.0,2015
Islas Baleares,Portugal,Junio,82330.0,2015
Islas Baleares,Portugal,Julio,107562.0,2015
Islas Baleares,Portugal,Agosto,102976.0,2015
Islas Baleares,Portugal,Septiembre,71528.0,2015
Islas Baleares,Portugal,Octubre,20343.0,2015
Islas Baleares,Portugal,Noviembre,1240.0,2015
Islas Baleares,Portugal,Diciembre,2021.0,2015
Islas Baleares,Reino Unido,Enero,7529.0,2015
Islas Baleares,Reino Unido,Febrero,11762.0,2015
Islas Baleares,Reino Unido,Marzo,77036.0,2015
Islas Baleares,Reino Unido,Abril,336813.0,2015
Islas Baleares,Reino Unido,Mayo,1971338.0,2015
Islas Baleares,Reino Unido,Junio,2596800.0,2015
Islas Baleares,Reino Unido,Julio,2955081.0,2015
Islas Baleares,Reino Unido,Agosto,3032960.0,2015
Islas Baleares,Reino Unido,Septiembre,2626866.0,2015
Islas Baleares,Reino Unido,Octubre,1639700.0,2015
Islas Baleares,Reino Unido,Noviembre,21022.0,2015
Islas Baleares,Reino Unido,Diciembre,14031.0,2015
Islas Baleares,República Checa,Enero,506.0,2015
Islas Baleares,República Checa,Febrero,1583.0,2015
Islas Baleares,República Checa,Marzo,2022.0,2015
Islas Baleares,República Checa,Abril,4483.0,2015
Islas Baleares,República Checa,Mayo,7153.0,2015
Islas Baleares,República Checa,Junio,56178.0,2015
Islas Baleares,República Checa,Julio,86632.0,2015
Islas Baleares,República Checa,Agosto,63039.0,2015
Islas Baleares,República Checa,Septiembre,89196.0,2015
Islas Baleares,República Checa,Octubre,7630.0,2015
Islas Baleares,República Checa,Noviembre,397.0,2015
Islas Baleares,República Checa,Diciembre,726.0,2015
Islas Baleares,Suecia,Enero,2721.0,2015
Islas Baleares,Suecia,Febrero,5790.0,2015
Islas Baleares,Suecia,Marzo,14782.0,2015
Islas Baleares,Suecia,Abril,48506.0,2015
Islas Baleares,Suecia,Mayo,141305.0,2015
Islas Baleares,Suecia,Junio,167064.0,2015
Islas Baleares,Suecia,Julio,214314.0,2015
Islas Baleares,Suecia,Agosto,147753.0,2015
Islas Baleares,Suecia,Septiembre,178506.0,2015
Islas Baleares,Suecia,Octubre,92202.0,2015
Islas Baleares,Suecia,Noviembre,5038.0,2015
Islas Baleares,Suecia,Diciembre,2557.0,2015
Islas Baleares,Noruega,Enero,1342.0,2015
Islas Baleares,Noruega,Febrero,2796.0,2015
Islas Baleares,Noruega,Marzo,3759.0,2015
Islas Baleares,Noruega,Abril,36812.0,2015
Islas Baleares,Noruega,Mayo,41611.0,2015
Islas Baleares,Noruega,Junio,74910.0,2015
Islas Baleares,Noruega,Julio,141920.0,2015
Islas Baleares,Noruega,Agosto,82271.0,2015
Islas Baleares,Noruega,Septiembre,72800.0,2015
Islas Baleares,Noruega,Octubre,43530.0,2015
Islas Baleares,Noruega,Noviembre,886.0,2015
Islas Baleares,Noruega,Diciembre,493.0,2015
Islas Baleares,Rusia,Enero,906.0,2015
Islas Baleares,Rusia,Febrero,579.0,2015
Islas Baleares,Rusia,Marzo,1579.0,2015
Islas Baleares,Rusia,Abril,2276.0,2015
Islas Baleares,Rusia,Mayo,14403.0,2015
Islas Baleares,Rusia,Junio,77799.0,2015
Islas Baleares,Rusia,Julio,104156.0,2015
Islas Baleares,Rusia,Agosto,118120.0,2015
Islas Baleares,Rusia,Septiembre,94782.0,2015
Islas Baleares,Rusia,Octubre,12379.0,2015
Islas Baleares,Rusia,Noviembre,453.0,2015
Islas Baleares,Rusia,Diciembre,209.0,2015
Islas Baleares,Suiza,Enero,3413.0,2015
Islas Baleares,Suiza,Febrero,6928.0,2015
Islas Baleares,Suiza,Marzo,23332.0,2015
Islas Baleares,Suiza,Abril,112822.0,2015
Islas Baleares,Suiza,Mayo,121888.0,2015
Islas Baleares,Suiza,Junio,169344.0,2015
Islas Baleares,Suiza,Julio,316789.0,2015
Islas Baleares,Suiza,Agosto,191365.0,2015
Islas Baleares,Suiza,Septiembre,203272.0,2015
Islas Baleares,Suiza,Octubre,155076.0,2015
Islas Baleares,Suiza,Noviembre,6707.0,2015
Islas Baleares,Suiza,Diciembre,5273.0,2015
Islas Baleares,Japón,Enero,277.0,2015
Islas Baleares,Japón,Febrero,596.0,2015
Islas Baleares,Japón,Marzo,435.0,2015
Islas Baleares,Japón,Abril,837.0,2015
Islas Baleares,Japón,Mayo,1565.0,2015
Islas Baleares,Japón,Junio,2520.0,2015
Islas Baleares,Japón,Julio,3240.0,2015
Islas Baleares,Japón,Agosto,6402.0,2015
Islas Baleares,Japón,Septiembre,4244.0,2015
Islas Baleares,Japón,Octubre,1223.0,2015
Islas Baleares,Japón,Noviembre,564.0,2015
Islas Baleares,Japón,Diciembre,401.0,2015
Islas Baleares,Estados Unidos,Enero,1533.0,2015
Islas Baleares,Estados Unidos,Febrero,2015.0,2015
Islas Baleares,Estados Unidos,Marzo,4194.0,2015
Islas Baleares,Estados Unidos,Abril,8981.0,2015
Islas Baleares,Estados Unidos,Mayo,19437.0,2015
Islas Baleares,Estados Unidos,Junio,34134.0,2015
Islas Baleares,Estados Unidos,Julio,46539.0,2015
Islas Baleares,Estados Unidos,Agosto,41139.0,2015
Islas Baleares,Estados Unidos,Septiembre,26968.0,2015
Islas Baleares,Estados Unidos,Octubre,11832.0,2015
Islas Baleares,Estados Unidos,Noviembre,2544.0,2015
Islas Baleares,Estados Unidos,Diciembre,1141.0,2015
Islas Baleares,Países africanos,Enero,345.0,2015
Islas Baleares,Países africanos,Febrero,299.0,2015
Islas Baleares,Países africanos,Marzo,461.0,2015
Islas Baleares,Países africanos,Abril,969.0,2015
Islas Baleares,Países africanos,Mayo,2910.0,2015
Islas Baleares,Países africanos,Junio,7056.0,2015
Islas Baleares,Países africanos,Julio,8577.0,2015
Islas Baleares,Países africanos,Agosto,21714.0,2015
