Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
Madrid, Comunidad de;República Checa;Septiembre;1.052
Madrid, Comunidad de;República Checa;Octubre;1.507
Madrid, Comunidad de;República Checa;Noviembre;1.089
Madrid, Comunidad de;República Checa;Diciembre;860
Madrid, Comunidad de;Suecia;Enero;2.960
Madrid, Comunidad de;Suecia;Febrero;3.135
Madrid, Comunidad de;Suecia;Marzo;3.967
Madrid, Comunidad de;Suecia;Abril;7.244
Madrid, Comunidad de;Suecia;Mayo;6.145
Madrid, Comunidad de;Suecia;Junio;4.563
Madrid, Comunidad de;Suecia;Julio;3.893
Madrid, Comunidad de;Suecia;Agosto;2.635
Madrid, Comunidad de;Suecia;Septiembre;4.036
Madrid, Comunidad de;Suecia;Octubre;6.186
Madrid, Comunidad de;Suecia;Noviembre;4.337
Madrid, Comunidad de;Suecia;Diciembre;2.341
Madrid, Comunidad de;Noruega;Enero;1.660
Madrid, Comunidad de;Noruega;Febrero;2.433
Madrid, Comunidad de;Noruega;Marzo;2.085
Madrid, Comunidad de;Noruega;Abril;2.701
Madrid, Comunidad de;Noruega;Mayo;2.446
Madrid, Comunidad de;Noruega;Junio;2.460
Madrid, Comunidad de;Noruega;Julio;2.533
Madrid, Comunidad de;Noruega;Agosto;1.486
Madrid, Comunidad de;Noruega;Septiembre;2.486
Madrid, Comunidad de;Noruega;Octubre;3.102
Madrid, Comunidad de;Noruega;Noviembre;1.923
Madrid, Comunidad de;Noruega;Diciembre;1.038
Madrid, Comunidad de;Rusia;Enero;9.672
Madrid, Comunidad de;Rusia;Febrero;5.683
Madrid, Comunidad de;Rusia;Marzo;7.285
Madrid, Comunidad de;Rusia;Abril;9.018
Madrid, Comunidad de;Rusia;Mayo;8.932
Madrid, Comunidad de;Rusia;Junio;7.327
Madrid, Comunidad de;Rusia;Julio;8.861
Madrid, Comunidad de;Rusia;Agosto;7.867
Madrid, Comunidad de;Rusia;Septiembre;9.657
Madrid, Comunidad de;Rusia;Octubre;8.326
Madrid, Comunidad de;Rusia;Noviembre;6.482
Madrid, Comunidad de;Rusia;Diciembre;5.543
Madrid, Comunidad de;Suiza;Enero;5.154
Madrid, Comunidad de;Suiza;Febrero;5.783
Madrid, Comunidad de;Suiza;Marzo;6.370
Madrid, Comunidad de;Suiza;Abril;7.591
Madrid, Comunidad de;Suiza;Mayo;7.758
Madrid, Comunidad de;Suiza;Junio;7.736
Madrid, Comunidad de;Suiza;Julio;5.529
Madrid, Comunidad de;Suiza;Agosto;4.434
Madrid, Comunidad de;Suiza;Septiembre;6.963
Madrid, Comunidad de;Suiza;Octubre;8.825
Madrid, Comunidad de;Suiza;Noviembre;7.014
Madrid, Comunidad de;Suiza;Diciembre;4.956
Madrid, Comunidad de;Japón;Enero;9.515
Madrid, Comunidad de;Japón;Febrero;11.057
Madrid, Comunidad de;Japón;Marzo;12.066
Madrid, Comunidad de;Japón;Abril;8.654
Madrid, Comunidad de;Japón;Mayo;9.127
Madrid, Comunidad de;Japón;Junio;11.276
Madrid, Comunidad de;Japón;Julio;6.931
Madrid, Comunidad de;Japón;Agosto;8.926
Madrid, Comunidad de;Japón;Septiembre;10.926
Madrid, Comunidad de;Japón;Octubre;11.387
Madrid, Comunidad de;Japón;Noviembre;6.682
Madrid, Comunidad de;Japón;Diciembre;6.421
Madrid, Comunidad de;Estados Unidos;Enero;25.109
Madrid, Comunidad de;Estados Unidos;Febrero;28.068
Madrid, Comunidad de;Estados Unidos;Marzo;50.982
Madrid, Comunidad de;Estados Unidos;Abril;60.105
Madrid, Comunidad de;Estados Unidos;Mayo;70.928
Madrid, Comunidad de;Estados Unidos;Junio;80.817
Madrid, Comunidad de;Estados Unidos;Julio;70.625
Madrid, Comunidad de;Estados Unidos;Agosto;51.911
Madrid, Comunidad de;Estados Unidos;Septiembre;65.934
Madrid, Comunidad de;Estados Unidos;Octubre;61.964
Madrid, Comunidad de;Estados Unidos;Noviembre;42.722
Madrid, Comunidad de;Estados Unidos;Diciembre;36.835
Madrid, Comunidad de;Países africanos;Enero;9.320
Madrid, Comunidad de;Países africanos;Febrero;7.523
Madrid, Comunidad de;Países africanos;Marzo;7.908
Madrid, Comunidad de;Países africanos;Abril;10.677
Madrid, Comunidad de;Países africanos;Mayo;10.196
Madrid, Comunidad de;Países africanos;Junio;9.411
Madrid, Comunidad de;Países africanos;Julio;15.939
Madrid, Comunidad de;Países africanos;Agosto;10.738
Madrid, Comunidad de;Países africanos;Septiembre;10.397
Madrid, Comunidad de;Países africanos;Octubre;9.366
Madrid, Comunidad de;Países africanos;Noviembre;8.748
Madrid, Comunidad de;Países africanos;Diciembre;8.765
