Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
01 Andalucía;Grecia;Agosto;2.483
01 Andalucía;Grecia;Septiembre;1.721
01 Andalucía;Grecia;Octubre;1.606
01 Andalucía;Grecia;Noviembre;2.126
01 Andalucía;Grecia;Diciembre;1.631
01 Andalucía;Irlanda;Enero;7.546
01 Andalucía;Irlanda;Febrero;8.499
01 Andalucía;Irlanda;Marzo;12.658
01 Andalucía;Irlanda;Abril;22.603
01 Andalucía;Irlanda;Mayo;30.110
01 Andalucía;Irlanda;Junio;27.727
01 Andalucía;Irlanda;Julio;24.403
01 Andalucía;Irlanda;Agosto;22.644
01 Andalucía;Irlanda;Septiembre;30.946
01 Andalucía;Irlanda;Octubre;24.432
01 Andalucía;Irlanda;Noviembre;9.534
01 Andalucía;Irlanda;Diciembre;6.989
01 Andalucía;Italia;Enero;31.867
01 Andalucía;Italia;Febrero;27.945
01 Andalucía;Italia;Marzo;39.197
01 Andalucía;Italia;Abril;65.232
01 Andalucía;Italia;Mayo;55.199
01 Andalucía;Italia;Junio;47.191
01 Andalucía;Italia;Julio;46.508
01 Andalucía;Italia;Agosto;83.577
01 Andalucía;Italia;Septiembre;57.546
01 Andalucía;Italia;Octubre;49.096
01 Andalucía;Italia;Noviembre;33.922
01 Andalucía;Italia;Diciembre;37.746
01 Andalucía;Luxemburgo;Enero;407
01 Andalucía;Luxemburgo;Febrero;725
01 Andalucía;Luxemburgo;Marzo;725
01 Andalucía;Luxemburgo;Abril;1.575
01 Andalucía;Luxemburgo;Mayo;1.534
01 Andalucía;Luxemburgo;Junio;1.014
01 Andalucía;Luxemburgo;Julio;1.150
01 Andalucía;Luxemburgo;Agosto;1.571
01 Andalucía;Luxemburgo;Septiembre;1.475
01 Andalucía;Luxemburgo;Octubre;1.160
01 Andalucía;Luxemburgo;Noviembre;736
01 Andalucía;Luxemburgo;Diciembre;529
01 Andalucía;Países Bajos;Enero;18.506
01 Andalucía;Países Bajos;Febrero;18.899
01 Andalucía;Países Bajos;Marzo;29.385
01 Andalucía;Países Bajos;Abril;37.502
01 Andalucía;Países Bajos;Mayo;50.582
01 Andalucía;Países Bajos;Junio;39.950
01 Andalucía;Países Bajos;Julio;37.811
01 Andalucía;Países Bajos;Agosto;41.212
01 Andalucía;Países Bajos;Septiembre;48.953
01 Andalucía;Países Bajos;Octubre;44.586
01 Andalucía;Países Bajos;Noviembre;21.981
01 Andalucía;Países Bajos;Diciembre;16.512
01 Andalucía;Polonia;Enero;7.033
01 Andalucía;Polonia;Febrero;5.800
01 Andalucía;Polonia;Marzo;9.031
01 Andalucía;Polonia;Abril;12.567
01 Andalucía;Polonia;Mayo;17.939
01 Andalucía;Polonia;Junio;20.330
01 Andalucía;Polonia;Julio;19.075
01 Andalucía;Polonia;Agosto;18.077
01 Andalucía;Polonia;Septiembre;21.734
01 Andalucía;Polonia;Octubre;15.146
01 Andalucía;Polonia;Noviembre;5.899
01 Andalucía;Polonia;Diciembre;4.279
01 Andalucía;Portugal;Enero;10.564
01 Andalucía;Portugal;Febrero;11.787
01 Andalucía;Portugal;Marzo;20.864
01 Andalucía;Portugal;Abril;44.267
01 Andalucía;Portugal;Mayo;21.558
01 Andalucía;Portugal;Junio;40.985
01 Andalucía;Portugal;Julio;35.639
01 Andalucía;Portugal;Agosto;61.307
01 Andalucía;Portugal;Septiembre;33.324
01 Andalucía;Portugal;Octubre;21.381
01 Andalucía;Portugal;Noviembre;13.745
01 Andalucía;Portugal;Diciembre;12.625
01 Andalucía;Reino Unido;Enero;59.372
01 Andalucía;Reino Unido;Febrero;74.123
01 Andalucía;Reino Unido;Marzo;104.417
01 Andalucía;Reino Unido;Abril;139.891
01 Andalucía;Reino Unido;Mayo;191.654
01 Andalucía;Reino Unido;Junio;188.367
01 Andalucía;Reino Unido;Julio;154.580
01 Andalucía;Reino Unido;Agosto;140.944
01 Andalucía;Reino Unido;Septiembre;201.512
01 Andalucía;Reino Unido;Octubre;155.704
01 Andalucía;Reino Unido;Noviembre;79.618
01 Andalucía;Reino Unido;Diciembre;63.317
01 Andalucía;República Checa;Enero;1.949
01 Andalucía;República Checa;Febrero;1.713
01 Andalucía;República Checa;Marzo;2.679
01 Andalucía;República Checa;Abril;2.854
01 Andalucía;República Checa;Mayo;4.965
01 Andalucía;República Checa;Junio;6.937
01 Andalucía;República Checa;Julio;6.794
01 Andalucía;República Checa;Agosto;5.585
01 Andalucía;República Checa;Septiembre;6.590
01 Andalucía;República Checa;Octubre;4.686
01 Andalucía;República Checa;Noviembre;2.225
01 Andalucía;República Checa;Diciembre;2.231
01 Andalucía;Suecia;Enero;9.003
01 Andalucía;Suecia;Febrero;11.198
01 Andalucía;Suecia;Marzo;17.981
01 Andalucía;Suecia;Abril;17.192
01 Andalucía;Suecia;Mayo;15.150
01 Andalucía;Suecia;Junio;13.933
01 Andalucía;Suecia;Julio;16.917
01 Andalucía;Suecia;Agosto;9.141
01 Andalucía;Suecia;Septiembre;15.220
01 Andalucía;Suecia;Octubre;21.541
01 Andalucía;Suecia;Noviembre;12.157
01 Andalucía;Suecia;Diciembre;8.501
01 Andalucía;Noruega;Enero;3.614
01 Andalucía;Noruega;Febrero;6.687
01 Andalucía;Noruega;Marzo;7.673
01 Andalucía;Noruega;Abril;9.600
01 Andalucía;Noruega;Mayo;9.371
01 Andalucía;Noruega;Junio;9.314
01 Andalucía;Noruega;Julio;12.266
01 Andalucía;Noruega;Agosto;6.778
01 Andalucía;Noruega;Septiembre;10.492
01 Andalucía;Noruega;Octubre;12.868
01 Andalucía;Noruega;Noviembre;5.520
01 Andalucía;Noruega;Diciembre;3.392
01 Andalucía;Rusia;Enero;7.796
01 Andalucía;Rusia;Febrero;5.069
01 Andalucía;Rusia;Marzo;6.608
01 Andalucía;Rusia;Abril;8.750
01 Andalucía;Rusia;Mayo;9.214
01 Andalucía;Rusia;Junio;8.634
01 Andalucía;Rusia;Julio;9.772
01 Andalucía;Rusia;Agosto;9.503
01 Andalucía;Rusia;Septiembre;11.282
01 Andalucía;Rusia;Octubre;9.636
01 Andalucía;Rusia;Noviembre;6.516
01 Andalucía;Rusia;Diciembre;6.067
01 Andalucía;Suiza;Enero;4.393
01 Andalucía;Suiza;Febrero;6.929
01 Andalucía;Suiza;Marzo;12.669
01 Andalucía;Suiza;Abril;18.645
01 Andalucía;Suiza;Mayo;19.464
01 Andalucía;Suiza;Junio;14.121
01 Andalucía;Suiza;Julio;12.661
01 Andalucía;Suiza;Agosto;9.622
01 Andalucía;Suiza;Septiembre;17.627
01 Andalucía;Suiza;Octubre;19.849
01 Andalucía;Suiza;Noviembre;9.093
01 Andalucía;Suiza;Diciembre;5.942
01 Andalucía;Japón;Enero;8.435
01 Andalucía;Japón;Febrero;10.256
01 Andalucía;Japón;Marzo;10.488
01 Andalucía;Japón;Abril;12.918
01 Andalucía;Japón;Mayo;15.849
01 Andalucía;Japón;Junio;14.783
01 Andalucía;Japón;Julio;10.563
01 Andalucía;Japón;Agosto;12.074
01 Andalucía;Japón;Septiembre;13.190
01 Andalucía;Japón;Octubre;20.203
01 Andalucía;Japón;Noviembre;14.476
01 Andalucía;Japón;Diciembre;12.079
01 Andalucía;Estados Unidos;Enero;23.951
01 Andalucía;Estados Unidos;Febrero;24.050
01 Andalucía;Estados Unidos;Marzo;49.192
01 Andalucía;Estados Unidos;Abril;56.930
01 Andalucía;Estados Unidos;Mayo;70.486
01 Andalucía;Estados Unidos;Junio;72.496
01 Andalucía;Estados Unidos;Julio;63.915
01 Andalucía;Estados Unidos;Agosto;41.754
01 Andalucía;Estados Unidos;Septiembre;63.773
01 Andalucía;Estados Unidos;Octubre;70.476
01 Andalucía;Estados Unidos;Noviembre;43.037
01 Andalucía;Estados Unidos;Diciembre;33.195
01 Andalucía;Países africanos;Enero;23.705
01 Andalucía;Países africanos;Febrero;13.826
01 Andalucía;Países africanos;Marzo;15.662
01 Andalucía;Países africanos;Abril;23.176
01 Andalucía;Países africanos;Mayo;11.268
01 Andalucía;Países africanos;Junio;19.596
01 Andalucía;Países africanos;Julio;31.858
01 Andalucía;Países africanos;Agosto;47.816
01 Andalucía;Países africanos;Septiembre;22.970
01 Andalucía;Países africanos;Octubre;17.723
01 Andalucía;Países africanos;Noviembre;18.594
01 Andalucía;Países africanos;Diciembre;18.541
04 Balears, Illes;Residentes en España;Enero;26.306
04 Balears, Illes;Residentes en España;Febrero;51.587
04 Balears, Illes;Residentes en España;Marzo;73.394
04 Balears, Illes;Residentes en España;Abril;112.304
04 Balears, Illes;Residentes en España;Mayo;168.744
04 Balears, Illes;Residentes en España;Junio;187.072
04 Balears, Illes;Residentes en España;Julio;198.977
04 Balears, Illes;Residentes en España;Agosto;218.030
04 Balears, Illes;Residentes en España;Septiembre;167.143
04 Balears, Illes;Residentes en España;Octubre;119.164
04 Balears, Illes;Residentes en España;Noviembre;45.381
04 Balears, Illes;Residentes en España;Diciembre;28.477
04 Balears, Illes;Alemania;Enero;14.958
04 Balears, Illes;Alemania;Febrero;49.023
04 Balears, Illes;Alemania;Marzo;102.904
04 Balears, Illes;Alemania;Abril;217.122
04 Balears, Illes;Alemania;Mayo;378.774
04 Balears, Illes;Alemania;Junio;433.684
04 Balears, Illes;Alemania;Julio;415.227
04 Balears, Illes;Alemania;Agosto;417.281
04 Balears, Illes;Alemania;Septiembre;438.979
04 Balears, Illes;Alemania;Octubre;335.492
04 Balears, Illes;Alemania;Noviembre;36.169
04 Balears, Illes;Alemania;Diciembre;31.172
04 Balears, Illes;Austria;Enero;804
04 Balears, Illes;Austria;Febrero;1.870
04 Balears, Illes;Austria;Marzo;4.722
04 Balears, Illes;Austria;Abril;11.654
04 Balears, Illes;Austria;Mayo;16.879
04 Balears, Illes;Austria;Junio;22.157
04 Balears, Illes;Austria;Julio;23.838
04 Balears, Illes;Austria;Agosto;24.648
04 Balears, Illes;Austria;Septiembre;19.365
04 Balears, Illes;Austria;Octubre;11.554
04 Balears, Illes;Austria;Noviembre;1.590
04 Balears, Illes;Austria;Diciembre;1.625
04 Balears, Illes;Bélgica;Enero;318
04 Balears, Illes;Bélgica;Febrero;698
04 Balears, Illes;Bélgica;Marzo;1.722
04 Balears, Illes;Bélgica;Abril;8.936
04 Balears, Illes;Bélgica;Mayo;18.129
04 Balears, Illes;Bélgica;Junio;18.195
04 Balears, Illes;Bélgica;Julio;22.692
04 Balears, Illes;Bélgica;Agosto;18.231
04 Balears, Illes;Bélgica;Septiembre;17.675
04 Balears, Illes;Bélgica;Octubre;8.728
04 Balears, Illes;Bélgica;Noviembre;627
04 Balears, Illes;Bélgica;Diciembre;459
04 Balears, Illes;Dinamarca;Enero;277
04 Balears, Illes;Dinamarca;Febrero;817
04 Balears, Illes;Dinamarca;Marzo;1.388
04 Balears, Illes;Dinamarca;Abril;8.932
04 Balears, Illes;Dinamarca;Mayo;19.934
04 Balears, Illes;Dinamarca;Junio;18.935
04 Balears, Illes;Dinamarca;Julio;35.677
04 Balears, Illes;Dinamarca;Agosto;20.199
04 Balears, Illes;Dinamarca;Septiembre;17.408
04 Balears, Illes;Dinamarca;Octubre;13.024
04 Balears, Illes;Dinamarca;Noviembre;271
04 Balears, Illes;Dinamarca;Diciembre;326
04 Balears, Illes;Finlandia;Enero;216
04 Balears, Illes;Finlandia;Febrero;381
04 Balears, Illes;Finlandia;Marzo;1.099
04 Balears, Illes;Finlandia;Abril;3.899
04 Balears, Illes;Finlandia;Mayo;5.145
04 Balears, Illes;Finlandia;Junio;6.193
04 Balears, Illes;Finlandia;Julio;6.420
04 Balears, Illes;Finlandia;Agosto;6.654
04 Balears, Illes;Finlandia;Septiembre;6.074
04 Balears, Illes;Finlandia;Octubre;4.756
04 Balears, Illes;Finlandia;Noviembre;478
04 Balears, Illes;Finlandia;Diciembre;279
04 Balears, Illes;Francia;Enero;1.380
04 Balears, Illes;Francia;Febrero;2.082
04 Balears, Illes;Francia;Marzo;4.653
04 Balears, Illes;Francia;Abril;35.050
04 Balears, Illes;Francia;Mayo;78.548
04 Balears, Illes;Francia;Junio;73.224
04 Balears, Illes;Francia;Julio;85.641
04 Balears, Illes;Francia;Agosto;112.231
04 Balears, Illes;Francia;Septiembre;72.642
04 Balears, Illes;Francia;Octubre;53.363
04 Balears, Illes;Francia;Noviembre;2.710
04 Balears, Illes;Francia;Diciembre;2.162
04 Balears, Illes;Grecia;Enero;113
04 Balears, Illes;Grecia;Febrero;91
04 Balears, Illes;Grecia;Marzo;169
04 Balears, Illes;Grecia;Abril;342
04 Balears, Illes;Grecia;Mayo;838
04 Balears, Illes;Grecia;Junio;1.053
04 Balears, Illes;Grecia;Julio;1.567
04 Balears, Illes;Grecia;Agosto;1.554
04 Balears, Illes;Grecia;Septiembre;912
04 Balears, Illes;Grecia;Octubre;529
04 Balears, Illes;Grecia;Noviembre;96
04 Balears, Illes;Grecia;Diciembre;85
04 Balears, Illes;Irlanda;Enero;132
04 Balears, Illes;Irlanda;Febrero;275
04 Balears, Illes;Irlanda;Marzo;590
04 Balears, Illes;Irlanda;Abril;6.854
04 Balears, Illes;Irlanda;Mayo;22.117
04 Balears, Illes;Irlanda;Junio;27.713
04 Balears, Illes;Irlanda;Julio;28.390
04 Balears, Illes;Irlanda;Agosto;27.699
04 Balears, Illes;Irlanda;Septiembre;23.673
04 Balears, Illes;Irlanda;Octubre;13.030
04 Balears, Illes;Irlanda;Noviembre;467
04 Balears, Illes;Irlanda;Diciembre;192
04 Balears, Illes;Italia;Enero;1.280
04 Balears, Illes;Italia;Febrero;1.217
04 Balears, Illes;Italia;Marzo;3.021
04 Balears, Illes;Italia;Abril;16.786
04 Balears, Illes;Italia;Mayo;34.273
04 Balears, Illes;Italia;Junio;73.290
04 Balears, Illes;Italia;Julio;100.281
04 Balears, Illes;Italia;Agosto;119.495
04 Balears, Illes;Italia;Septiembre;64.412
04 Balears, Illes;Italia;Octubre;25.193
04 Balears, Illes;Italia;Noviembre;2.194
04 Balears, Illes;Italia;Diciembre;1.845
04 Balears, Illes;Luxemburgo;Enero;80
04 Balears, Illes;Luxemburgo;Febrero;399
04 Balears, Illes;Luxemburgo;Marzo;324
04 Balears, Illes;Luxemburgo;Abril;2.012
04 Balears, Illes;Luxemburgo;Mayo;2.288
04 Balears, Illes;Luxemburgo;Junio;3.120
04 Balears, Illes;Luxemburgo;Julio;3.429
04 Balears, Illes;Luxemburgo;Agosto;5.820
04 Balears, Illes;Luxemburgo;Septiembre;3.481
04 Balears, Illes;Luxemburgo;Octubre;1.590
04 Balears, Illes;Luxemburgo;Noviembre;268
04 Balears, Illes;Luxemburgo;Diciembre;160
04 Balears, Illes;Países Bajos;Enero;787
04 Balears, Illes;Países Bajos;Febrero;1.245
04 Balears, Illes;Países Bajos;Marzo;3.673
04 Balears, Illes;Países Bajos;Abril;20.470
04 Balears, Illes;Países Bajos;Mayo;50.104
04 Balears, Illes;Países Bajos;Junio;44.733
04 Balears, Illes;Países Bajos;Julio;55.390
04 Balears, Illes;Países Bajos;Agosto;49.602
04 Balears, Illes;Países Bajos;Septiembre;41.183
04 Balears, Illes;Países Bajos;Octubre;26.091
04 Balears, Illes;Países Bajos;Noviembre;1.580
04 Balears, Illes;Países Bajos;Diciembre;840
04 Balears, Illes;Polonia;Enero;895
04 Balears, Illes;Polonia;Febrero;1.023
04 Balears, Illes;Polonia;Marzo;1.845
04 Balears, Illes;Polonia;Abril;7.971
04 Balears, Illes;Polonia;Mayo;16.562
04 Balears, Illes;Polonia;Junio;24.588
04 Balears, Illes;Polonia;Julio;23.967
04 Balears, Illes;Polonia;Agosto;27.931
04 Balears, Illes;Polonia;Septiembre;24.558
04 Balears, Illes;Polonia;Octubre;10.697
04 Balears, Illes;Polonia;Noviembre;955
04 Balears, Illes;Polonia;Diciembre;523
04 Balears, Illes;Portugal;Enero;283
04 Balears, Illes;Portugal;Febrero;419
04 Balears, Illes;Portugal;Marzo;638
04 Balears, Illes;Portugal;Abril;2.503
04 Balears, Illes;Portugal;Mayo;6.678
04 Balears, Illes;Portugal;Junio;15.539
04 Balears, Illes;Portugal;Julio;24.078
04 Balears, Illes;Portugal;Agosto;24.932
04 Balears, Illes;Portugal;Septiembre;15.388
04 Balears, Illes;Portugal;Octubre;5.737
04 Balears, Illes;Portugal;Noviembre;421
04 Balears, Illes;Portugal;Diciembre;161
04 Balears, Illes;Reino Unido;Enero;4.798
04 Balears, Illes;Reino Unido;Febrero;8.972
04 Balears, Illes;Reino Unido;Marzo;25.615
04 Balears, Illes;Reino Unido;Abril;111.157
04 Balears, Illes;Reino Unido;Mayo;398.192
04 Balears, Illes;Reino Unido;Junio;441.308
04 Balears, Illes;Reino Unido;Julio;472.925
04 Balears, Illes;Reino Unido;Agosto;474.476
04 Balears, Illes;Reino Unido;Septiembre;430.720
04 Balears, Illes;Reino Unido;Octubre;259.276
04 Balears, Illes;Reino Unido;Noviembre;8.066
04 Balears, Illes;Reino Unido;Diciembre;5.204
04 Balears, Illes;República Checa;Enero;658
04 Balears, Illes;República Checa;Febrero;551
04 Balears, Illes;República Checa;Marzo;502
04 Balears, Illes;República Checa;Abril;2.451
04 Balears, Illes;República Checa;Mayo;4.967
04 Balears, Illes;República Checa;Junio;13.968
04 Balears, Illes;República Checa;Julio;17.025
04 Balears, Illes;República Checa;Agosto;16.628
04 Balears, Illes;República Checa;Septiembre;12.260
04 Balears, Illes;República Checa;Octubre;3.238
04 Balears, Illes;República Checa;Noviembre;251
04 Balears, Illes;República Checa;Diciembre;285
04 Balears, Illes;Suecia;Enero;621
04 Balears, Illes;Suecia;Febrero;1.725
04 Balears, Illes;Suecia;Marzo;4.483
04 Balears, Illes;Suecia;Abril;17.807
04 Balears, Illes;Suecia;Mayo;51.827
04 Balears, Illes;Suecia;Junio;57.419
04 Balears, Illes;Suecia;Julio;57.922
04 Balears, Illes;Suecia;Agosto;50.264
04 Balears, Illes;Suecia;Septiembre;52.050
04 Balears, Illes;Suecia;Octubre;27.592
04 Balears, Illes;Suecia;Noviembre;1.471
04 Balears, Illes;Suecia;Diciembre;1.217
04 Balears, Illes;Noruega;Enero;241
04 Balears, Illes;Noruega;Febrero;565
04 Balears, Illes;Noruega;Marzo;1.037
04 Balears, Illes;Noruega;Abril;6.483
04 Balears, Illes;Noruega;Mayo;15.410
04 Balears, Illes;Noruega;Junio;27.026
04 Balears, Illes;Noruega;Julio;34.727
04 Balears, Illes;Noruega;Agosto;18.148
04 Balears, Illes;Noruega;Septiembre;17.306
04 Balears, Illes;Noruega;Octubre;8.432
04 Balears, Illes;Noruega;Noviembre;595
04 Balears, Illes;Noruega;Diciembre;155
04 Balears, Illes;Rusia;Enero;331
04 Balears, Illes;Rusia;Febrero;590
04 Balears, Illes;Rusia;Marzo;898
04 Balears, Illes;Rusia;Abril;2.644
04 Balears, Illes;Rusia;Mayo;10.626
04 Balears, Illes;Rusia;Junio;19.097
04 Balears, Illes;Rusia;Julio;23.224
04 Balears, Illes;Rusia;Agosto;25.830
04 Balears, Illes;Rusia;Septiembre;20.060
04 Balears, Illes;Rusia;Octubre;8.955
04 Balears, Illes;Rusia;Noviembre;495
04 Balears, Illes;Rusia;Diciembre;367
04 Balears, Illes;Suiza;Enero;734
04 Balears, Illes;Suiza;Febrero;2.690
04 Balears, Illes;Suiza;Marzo;5.266
04 Balears, Illes;Suiza;Abril;15.767
04 Balears, Illes;Suiza;Mayo;23.576
04 Balears, Illes;Suiza;Junio;28.650
04 Balears, Illes;Suiza;Julio;40.343
04 Balears, Illes;Suiza;Agosto;27.426
04 Balears, Illes;Suiza;Septiembre;31.379
04 Balears, Illes;Suiza;Octubre;23.766
04 Balears, Illes;Suiza;Noviembre;2.275
04 Balears, Illes;Suiza;Diciembre;1.731
04 Balears, Illes;Japón;Enero;198
04 Balears, Illes;Japón;Febrero;192
04 Balears, Illes;Japón;Marzo;303
04 Balears, Illes;Japón;Abril;761
04 Balears, Illes;Japón;Mayo;1.232
04 Balears, Illes;Japón;Junio;1.306
04 Balears, Illes;Japón;Julio;1.663
04 Balears, Illes;Japón;Agosto;2.352
04 Balears, Illes;Japón;Septiembre;1.768
04 Balears, Illes;Japón;Octubre;911
04 Balears, Illes;Japón;Noviembre;300
04 Balears, Illes;Japón;Diciembre;552
04 Balears, Illes;Estados Unidos;Enero;886
04 Balears, Illes;Estados Unidos;Febrero;974
04 Balears, Illes;Estados Unidos;Marzo;3.011
04 Balears, Illes;Estados Unidos;Abril;7.773
04 Balears, Illes;Estados Unidos;Mayo;14.696
04 Balears, Illes;Estados Unidos;Junio;20.681
04 Balears, Illes;Estados Unidos;Julio;25.178
04 Balears, Illes;Estados Unidos;Agosto;22.229
04 Balears, Illes;Estados Unidos;Septiembre;17.711
04 Balears, Illes;Estados Unidos;Octubre;11.678
04 Balears, Illes;Estados Unidos;Noviembre;1.947
04 Balears, Illes;Estados Unidos;Diciembre;1.113
04 Balears, Illes;Países africanos;Enero;197
04 Balears, Illes;Países africanos;Febrero;156
04 Balears, Illes;Países africanos;Marzo;484
04 Balears, Illes;Países africanos;Abril;1.684
04 Balears, Illes;Países africanos;Mayo;1.339
04 Balears, Illes;Países africanos;Junio;2.967
04 Balears, Illes;Países africanos;Julio;4.216
04 Balears, Illes;Países africanos;Agosto;5.946
04 Balears, Illes;Países africanos;Septiembre;3.314
04 Balears, Illes;Países africanos;Octubre;2.005
04 Balears, Illes;Países africanos;Noviembre;475
04 Balears, Illes;Países africanos;Diciembre;222
09 Cataluña;Residentes en España;Enero;368.764
09 Cataluña;Residentes en España;Febrero;441.263
09 Cataluña;Residentes en España;Marzo;534.207
09 Cataluña;Residentes en España;Abril;650.899
09 Cataluña;Residentes en España;Mayo;637.040
09 Cataluña;Residentes en España;Junio;810.104
09 Cataluña;Residentes en España;Julio;824.209
09 Cataluña;Residentes en España;Agosto;893.325
09 Cataluña;Residentes en España;Septiembre;657.336
09 Cataluña;Residentes en España;Octubre;564.919
09 Cataluña;Residentes en España;Noviembre;443.718
09 Cataluña;Residentes en España;Diciembre;490.219
09 Cataluña;Alemania;Enero;35.082
09 Cataluña;Alemania;Febrero;41.699
09 Cataluña;Alemania;Marzo;57.571
09 Cataluña;Alemania;Abril;79.731
09 Cataluña;Alemania;Mayo;85.041
09 Cataluña;Alemania;Junio;120.088
09 Cataluña;Alemania;Julio;109.039
09 Cataluña;Alemania;Agosto;96.845
09 Cataluña;Alemania;Septiembre;89.999
09 Cataluña;Alemania;Octubre;94.560
09 Cataluña;Alemania;Noviembre;47.821
09 Cataluña;Alemania;Diciembre;32.696
09 Cataluña;Austria;Enero;4.290
09 Cataluña;Austria;Febrero;6.466
09 Cataluña;Austria;Marzo;7.706
09 Cataluña;Austria;Abril;11.233
09 Cataluña;Austria;Mayo;10.862
09 Cataluña;Austria;Junio;10.326
09 Cataluña;Austria;Julio;10.265
09 Cataluña;Austria;Agosto;10.638
09 Cataluña;Austria;Septiembre;10.498
09 Cataluña;Austria;Octubre;11.083
09 Cataluña;Austria;Noviembre;6.171
09 Cataluña;Austria;Diciembre;5.276
09 Cataluña;Bélgica;Enero;11.323
09 Cataluña;Bélgica;Febrero;11.436
09 Cataluña;Bélgica;Marzo;17.857
09 Cataluña;Bélgica;Abril;30.990
09 Cataluña;Bélgica;Mayo;31.075
09 Cataluña;Bélgica;Junio;38.021
09 Cataluña;Bélgica;Julio;55.979
09 Cataluña;Bélgica;Agosto;43.442
09 Cataluña;Bélgica;Septiembre;38.639
09 Cataluña;Bélgica;Octubre;31.866
09 Cataluña;Bélgica;Noviembre;12.581
09 Cataluña;Bélgica;Diciembre;11.428
09 Cataluña;Dinamarca;Enero;4.523
