ccaa,pais_origen,mes,qty_viajeros,año
Andalucia,Residentes en España,Enero,435583.0,2015
Andalucia,Residentes en España,Febrero,592854.0,2015
Andalucia,Residentes en España,Marzo,671180.0,2015
Andalucia,Residentes en España,Abril,769073.0,2015
Andalucia,Residentes en España,Mayo,812986.0,2015
Andalucia,Residentes en España,Junio,962824.0,2015
Andalucia,Residentes en España,Julio,1067848.0,2015
Andalucia,Residentes en España,Agosto,1191856.0,2015
Andalucia,Residentes en España,Septiembre,890234.0,2015
Andalucia,Residentes en España,Octubre,752123.0,2015
Andalucia,Residentes en España,Noviembre,572878.0,2015
Andalucia,Residentes en España,Diciembre,612938.0,2015
Andalucia,Alemania,Enero,19258.0,2015
Andalucia,Alemania,Febrero,31973.0,2015
Andalucia,Alemania,Marzo,63329.0,2015
Andalucia,Alemania,Abril,88672.0,2015
Andalucia,Alemania,Mayo,109948.0,2015
Andalucia,Alemania,Junio,78104.0,2015
Andalucia,Alemania,Julio,60558.0,2015
Andalucia,Alemania,Agosto,72954.0,2015
Andalucia,Alemania,Septiembre,116219.0,2015
Andalucia,Alemania,Octubre,108714.0,2015
Andalucia,Alemania,Noviembre,35120.0,2015
Andalucia,Alemania,Diciembre,19087.0,2015
Andalucia,Austria,Enero,1706.0,2015
Andalucia,Austria,Febrero,3064.0,2015
Andalucia,Austria,Marzo,4783.0,2015
Andalucia,Austria,Abril,6328.0,2015
Andalucia,Austria,Mayo,9177.0,2015
Andalucia,Austria,Junio,5076.0,2015
Andalucia,Austria,Julio,5822.0,2015
Andalucia,Austria,Agosto,5678.0,2015
Andalucia,Austria,Septiembre,7942.0,2015
Andalucia,Austria,Octubre,5717.0,2015
Andalucia,Austria,Noviembre,2944.0,2015
Andalucia,Austria,Diciembre,1800.0,2015
Andalucia,Bélgica,Enero,7841.0,2015
Andalucia,Bélgica,Febrero,11355.0,2015
Andalucia,Bélgica,Marzo,14185.0,2015
Andalucia,Bélgica,Abril,24543.0,2015
Andalucia,Bélgica,Mayo,26362.0,2015
Andalucia,Bélgica,Junio,22973.0,2015
Andalucia,Bélgica,Julio,30320.0,2015
Andalucia,Bélgica,Agosto,24737.0,2015
Andalucia,Bélgica,Septiembre,29765.0,2015
Andalucia,Bélgica,Octubre,21120.0,2015
Andalucia,Bélgica,Noviembre,14303.0,2015
Andalucia,Bélgica,Diciembre,9649.0,2015
Andalucia,Dinamarca,Enero,3780.0,2015
Andalucia,Dinamarca,Febrero,5822.0,2015
Andalucia,Dinamarca,Marzo,11267.0,2015
Andalucia,Dinamarca,Abril,8694.0,2015
Andalucia,Dinamarca,Mayo,6580.0,2015
Andalucia,Dinamarca,Junio,5785.0,2015
Andalucia,Dinamarca,Julio,9798.0,2015
Andalucia,Dinamarca,Agosto,4692.0,2015
Andalucia,Dinamarca,Septiembre,8556.0,2015
Andalucia,Dinamarca,Octubre,10658.0,2015
Andalucia,Dinamarca,Noviembre,4815.0,2015
Andalucia,Dinamarca,Diciembre,3172.0,2015
Andalucia,Finlandia,Enero,3261.0,2015
Andalucia,Finlandia,Febrero,4138.0,2015
Andalucia,Finlandia,Marzo,6146.0,2015
Andalucia,Finlandia,Abril,6956.0,2015
Andalucia,Finlandia,Mayo,6536.0,2015
Andalucia,Finlandia,Junio,4860.0,2015
Andalucia,Finlandia,Julio,5083.0,2015
Andalucia,Finlandia,Agosto,3777.0,2015
Andalucia,Finlandia,Septiembre,5149.0,2015
Andalucia,Finlandia,Octubre,6802.0,2015
Andalucia,Finlandia,Noviembre,4163.0,2015
Andalucia,Finlandia,Diciembre,3908.0,2015
Andalucia,Francia,Enero,20077.0,2015
Andalucia,Francia,Febrero,32739.0,2015
Andalucia,Francia,Marzo,34601.0,2015
Andalucia,Francia,Abril,93212.0,2015
Andalucia,Francia,Mayo,117945.0,2015
Andalucia,Francia,Junio,78451.0,2015
Andalucia,Francia,Julio,76933.0,2015
Andalucia,Francia,Agosto,119915.0,2015
Andalucia,Francia,Septiembre,92815.0,2015
Andalucia,Francia,Octubre,86148.0,2015
Andalucia,Francia,Noviembre,29394.0,2015
Andalucia,Francia,Diciembre,26320.0,2015
Andalucia,Grecia,Enero,481.0,2015
Andalucia,Grecia,Febrero,704.0,2015
Andalucia,Grecia,Marzo,759.0,2015
Andalucia,Grecia,Abril,1620.0,2015
Andalucia,Grecia,Mayo,1592.0,2015
Andalucia,Grecia,Junio,1750.0,2015
Andalucia,Grecia,Julio,876.0,2015
Andalucia,Grecia,Agosto,1906.0,2015
Andalucia,Grecia,Septiembre,883.0,2015
Andalucia,Grecia,Octubre,1070.0,2015
Andalucia,Grecia,Noviembre,1214.0,2015
Andalucia,Grecia,Diciembre,1168.0,2015
Andalucia,Irlanda,Enero,3809.0,2015
Andalucia,Irlanda,Febrero,5850.0,2015
Andalucia,Irlanda,Marzo,6716.0,2015
Andalucia,Irlanda,Abril,12772.0,2015
Andalucia,Irlanda,Mayo,19532.0,2015
Andalucia,Irlanda,Junio,18431.0,2015
Andalucia,Irlanda,Julio,14217.0,2015
Andalucia,Irlanda,Agosto,13801.0,2015
Andalucia,Irlanda,Septiembre,19657.0,2015
Andalucia,Irlanda,Octubre,18262.0,2015
Andalucia,Irlanda,Noviembre,5875.0,2015
Andalucia,Irlanda,Diciembre,4319.0,2015
Andalucia,Italia,Enero,17612.0,2015
Andalucia,Italia,Febrero,16331.0,2015
Andalucia,Italia,Marzo,21437.0,2015
Andalucia,Italia,Abril,37950.0,2015
Andalucia,Italia,Mayo,44191.0,2015
Andalucia,Italia,Junio,38981.0,2015
Andalucia,Italia,Julio,38765.0,2015
Andalucia,Italia,Agosto,80409.0,2015
Andalucia,Italia,Septiembre,46612.0,2015
Andalucia,Italia,Octubre,38989.0,2015
Andalucia,Italia,Noviembre,21063.0,2015
Andalucia,Italia,Diciembre,25550.0,2015
Andalucia,Luxemburgo,Enero,337.0,2015
Andalucia,Luxemburgo,Febrero,382.0,2015
Andalucia,Luxemburgo,Marzo,952.0,2015
Andalucia,Luxemburgo,Abril,1507.0,2015
Andalucia,Luxemburgo,Mayo,869.0,2015
Andalucia,Luxemburgo,Junio,953.0,2015
Andalucia,Luxemburgo,Julio,1098.0,2015
Andalucia,Luxemburgo,Agosto,1441.0,2015
Andalucia,Luxemburgo,Septiembre,1248.0,2015
Andalucia,Luxemburgo,Octubre,1212.0,2015
Andalucia,Luxemburgo,Noviembre,639.0,2015
Andalucia,Luxemburgo,Diciembre,450.0,2015
Andalucia,Países Bajos,Enero,11842.0,2015
Andalucia,Países Bajos,Febrero,14599.0,2015
Andalucia,Países Bajos,Marzo,20828.0,2015
Andalucia,Países Bajos,Abril,30147.0,2015
Andalucia,Países Bajos,Mayo,43777.0,2015
Andalucia,Países Bajos,Junio,32705.0,2015
Andalucia,Países Bajos,Julio,28990.0,2015
Andalucia,Países Bajos,Agosto,27334.0,2015
Andalucia,Países Bajos,Septiembre,40277.0,2015
Andalucia,Países Bajos,Octubre,39149.0,2015
Andalucia,Países Bajos,Noviembre,16251.0,2015
Andalucia,Países Bajos,Diciembre,11005.0,2015
Andalucia,Polonia,Enero,3203.0,2015
Andalucia,Polonia,Febrero,3133.0,2015
Andalucia,Polonia,Marzo,4238.0,2015
Andalucia,Polonia,Abril,8038.0,2015
Andalucia,Polonia,Mayo,9173.0,2015
Andalucia,Polonia,Junio,14401.0,2015
Andalucia,Polonia,Julio,17176.0,2015
Andalucia,Polonia,Agosto,16271.0,2015
Andalucia,Polonia,Septiembre,17969.0,2015
Andalucia,Polonia,Octubre,13320.0,2015
Andalucia,Polonia,Noviembre,4692.0,2015
Andalucia,Polonia,Diciembre,3855.0,2015
Andalucia,Portugal,Enero,7293.0,2015
Andalucia,Portugal,Febrero,9646.0,2015
Andalucia,Portugal,Marzo,11818.0,2015
Andalucia,Portugal,Abril,12977.0,2015
Andalucia,Portugal,Mayo,15799.0,2015
Andalucia,Portugal,Junio,23837.0,2015
Andalucia,Portugal,Julio,23641.0,2015
Andalucia,Portugal,Agosto,39508.0,2015
Andalucia,Portugal,Septiembre,25079.0,2015
Andalucia,Portugal,Octubre,13902.0,2015
Andalucia,Portugal,Noviembre,7905.0,2015
Andalucia,Portugal,Diciembre,9549.0,2015
Andalucia,Reino Unido,Enero,42838.0,2015
Andalucia,Reino Unido,Febrero,56813.0,2015
Andalucia,Reino Unido,Marzo,80123.0,2015
Andalucia,Reino Unido,Abril,113282.0,2015
Andalucia,Reino Unido,Mayo,157884.0,2015
Andalucia,Reino Unido,Junio,155476.0,2015
Andalucia,Reino Unido,Julio,134352.0,2015
Andalucia,Reino Unido,Agosto,132814.0,2015
Andalucia,Reino Unido,Septiembre,177584.0,2015
Andalucia,Reino Unido,Octubre,149493.0,2015
Andalucia,Reino Unido,Noviembre,74562.0,2015
Andalucia,Reino Unido,Diciembre,58653.0,2015
Andalucia,República Checa,Enero,699.0,2015
Andalucia,República Checa,Febrero,851.0,2015
Andalucia,República Checa,Marzo,1083.0,2015
Andalucia,República Checa,Abril,3320.0,2015
Andalucia,República Checa,Mayo,2470.0,2015
Andalucia,República Checa,Junio,5444.0,2015
Andalucia,República Checa,Julio,4882.0,2015
Andalucia,República Checa,Agosto,4844.0,2015
Andalucia,República Checa,Septiembre,5680.0,2015
Andalucia,República Checa,Octubre,4093.0,2015
Andalucia,República Checa,Noviembre,1022.0,2015
Andalucia,República Checa,Diciembre,668.0,2015
Andalucia,Suecia,Enero,4840.0,2015
Andalucia,Suecia,Febrero,6856.0,2015
Andalucia,Suecia,Marzo,9670.0,2015
Andalucia,Suecia,Abril,11557.0,2015
Andalucia,Suecia,Mayo,11872.0,2015
Andalucia,Suecia,Junio,9658.0,2015
Andalucia,Suecia,Julio,11581.0,2015
Andalucia,Suecia,Agosto,12888.0,2015
Andalucia,Suecia,Septiembre,11423.0,2015
Andalucia,Suecia,Octubre,14193.0,2015
Andalucia,Suecia,Noviembre,8612.0,2015
Andalucia,Suecia,Diciembre,6084.0,2015
Andalucia,Noruega,Enero,2675.0,2015
Andalucia,Noruega,Febrero,4336.0,2015
Andalucia,Noruega,Marzo,6065.0,2015
Andalucia,Noruega,Abril,7611.0,2015
Andalucia,Noruega,Mayo,7559.0,2015
Andalucia,Noruega,Junio,8741.0,2015
Andalucia,Noruega,Julio,11549.0,2015
Andalucia,Noruega,Agosto,5606.0,2015
Andalucia,Noruega,Septiembre,9885.0,2015
Andalucia,Noruega,Octubre,9323.0,2015
Andalucia,Noruega,Noviembre,5003.0,2015
Andalucia,Noruega,Diciembre,2628.0,2015
Andalucia,Rusia,Enero,6052.0,2015
Andalucia,Rusia,Febrero,2976.0,2015
Andalucia,Rusia,Marzo,5044.0,2015
Andalucia,Rusia,Abril,5761.0,2015
Andalucia,Rusia,Mayo,7335.0,2015
Andalucia,Rusia,Junio,8819.0,2015
Andalucia,Rusia,Julio,8149.0,2015
Andalucia,Rusia,Agosto,10341.0,2015
Andalucia,Rusia,Septiembre,9813.0,2015
Andalucia,Rusia,Octubre,7786.0,2015
Andalucia,Rusia,Noviembre,4371.0,2015
Andalucia,Rusia,Diciembre,4519.0,2015
Andalucia,Suiza,Enero,3841.0,2015
Andalucia,Suiza,Febrero,6341.0,2015
Andalucia,Suiza,Marzo,8016.0,2015
Andalucia,Suiza,Abril,16919.0,2015
Andalucia,Suiza,Mayo,14010.0,2015
Andalucia,Suiza,Junio,12148.0,2015
Andalucia,Suiza,Julio,12949.0,2015
Andalucia,Suiza,Agosto,9812.0,2015
Andalucia,Suiza,Septiembre,17072.0,2015
Andalucia,Suiza,Octubre,17766.0,2015
Andalucia,Suiza,Noviembre,6440.0,2015
Andalucia,Suiza,Diciembre,4262.0,2015
Andalucia,Japón,Enero,15198.0,2015
Andalucia,Japón,Febrero,12071.0,2015
Andalucia,Japón,Marzo,15661.0,2015
Andalucia,Japón,Abril,14383.0,2015
Andalucia,Japón,Mayo,16278.0,2015
Andalucia,Japón,Junio,16623.0,2015
Andalucia,Japón,Julio,12578.0,2015
Andalucia,Japón,Agosto,13575.0,2015
Andalucia,Japón,Septiembre,17384.0,2015
Andalucia,Japón,Octubre,18485.0,2015
Andalucia,Japón,Noviembre,15914.0,2015
Andalucia,Japón,Diciembre,13274.0,2015
Andalucia,Estados Unidos,Enero,16159.0,2015
Andalucia,Estados Unidos,Febrero,15074.0,2015
Andalucia,Estados Unidos,Marzo,30005.0,2015
Andalucia,Estados Unidos,Abril,44695.0,2015
Andalucia,Estados Unidos,Mayo,50129.0,2015
Andalucia,Estados Unidos,Junio,54850.0,2015
Andalucia,Estados Unidos,Julio,41025.0,2015
Andalucia,Estados Unidos,Agosto,29008.0,2015
Andalucia,Estados Unidos,Septiembre,50101.0,2015
Andalucia,Estados Unidos,Octubre,53302.0,2015
Andalucia,Estados Unidos,Noviembre,25421.0,2015
Andalucia,Estados Unidos,Diciembre,22948.0,2015
Andalucia,Países africanos,Enero,10843.0,2015
Andalucia,Países africanos,Febrero,8497.0,2015
Andalucia,Países africanos,Marzo,8407.0,2015
Andalucia,Países africanos,Abril,11281.0,2015
Andalucia,Países africanos,Mayo,11329.0,2015
Andalucia,Países africanos,Junio,7244.0,2015
Andalucia,Países africanos,Julio,15820.0,2015
Andalucia,Países africanos,Agosto,31437.0,2015
Andalucia,Países africanos,Septiembre,13437.0,2015
Andalucia,Países africanos,Octubre,9265.0,2015
Andalucia,Países africanos,Noviembre,8196.0,2015
Andalucia,Países africanos,Diciembre,10091.0,2015
Islas Baleares,Residentes en España,Enero,21058.0,2015
Islas Baleares,Residentes en España,Febrero,48484.0,2015
Islas Baleares,Residentes en España,Marzo,64934.0,2015
Islas Baleares,Residentes en España,Abril,107273.0,2015
Islas Baleares,Residentes en España,Mayo,123634.0,2015
Islas Baleares,Residentes en España,Junio,162349.0,2015
Islas Baleares,Residentes en España,Julio,172086.0,2015
Islas Baleares,Residentes en España,Agosto,191128.0,2015
Islas Baleares,Residentes en España,Septiembre,123596.0,2015
Islas Baleares,Residentes en España,Octubre,112180.0,2015
Islas Baleares,Residentes en España,Noviembre,33896.0,2015
Islas Baleares,Residentes en España,Diciembre,22473.0,2015
Islas Baleares,Alemania,Enero,17391.0,2015
Islas Baleares,Alemania,Febrero,39422.0,2015
Islas Baleares,Alemania,Marzo,86580.0,2015
Islas Baleares,Alemania,Abril,192894.0,2015
Islas Baleares,Alemania,Mayo,389845.0,2015
Islas Baleares,Alemania,Junio,438194.0,2015
Islas Baleares,Alemania,Julio,445653.0,2015
Islas Baleares,Alemania,Agosto,475629.0,2015
Islas Baleares,Alemania,Septiembre,466454.0,2015
Islas Baleares,Alemania,Octubre,313322.0,2015
Islas Baleares,Alemania,Noviembre,27341.0,2015
Islas Baleares,Alemania,Diciembre,19304.0,2015
Islas Baleares,Austria,Enero,594.0,2015
Islas Baleares,Austria,Febrero,1314.0,2015
Islas Baleares,Austria,Marzo,3679.0,2015
Islas Baleares,Austria,Abril,6376.0,2015
Islas Baleares,Austria,Mayo,12197.0,2015
Islas Baleares,Austria,Junio,27512.0,2015
Islas Baleares,Austria,Julio,19528.0,2015
Islas Baleares,Austria,Agosto,19119.0,2015
Islas Baleares,Austria,Septiembre,18831.0,2015
Islas Baleares,Austria,Octubre,9168.0,2015
Islas Baleares,Austria,Noviembre,1277.0,2015
Islas Baleares,Austria,Diciembre,1137.0,2015
Islas Baleares,Bélgica,Enero,595.0,2015
Islas Baleares,Bélgica,Febrero,1232.0,2015
Islas Baleares,Bélgica,Marzo,1996.0,2015
Islas Baleares,Bélgica,Abril,8120.0,2015
Islas Baleares,Bélgica,Mayo,14709.0,2015
Islas Baleares,Bélgica,Junio,17938.0,2015
Islas Baleares,Bélgica,Julio,27771.0,2015
Islas Baleares,Bélgica,Agosto,23548.0,2015
Islas Baleares,Bélgica,Septiembre,18144.0,2015
Islas Baleares,Bélgica,Octubre,7619.0,2015
Islas Baleares,Bélgica,Noviembre,893.0,2015
Islas Baleares,Bélgica,Diciembre,412.0,2015
Islas Baleares,Dinamarca,Enero,61.0,2015
Islas Baleares,Dinamarca,Febrero,374.0,2015
Islas Baleares,Dinamarca,Marzo,1878.0,2015
Islas Baleares,Dinamarca,Abril,7277.0,2015
Islas Baleares,Dinamarca,Mayo,8725.0,2015
Islas Baleares,Dinamarca,Junio,12701.0,2015
Islas Baleares,Dinamarca,Julio,20479.0,2015
Islas Baleares,Dinamarca,Agosto,12349.0,2015
Islas Baleares,Dinamarca,Septiembre,10842.0,2015
Islas Baleares,Dinamarca,Octubre,11259.0,2015
Islas Baleares,Dinamarca,Noviembre,405.0,2015
Islas Baleares,Dinamarca,Diciembre,263.0,2015
Islas Baleares,Finlandia,Enero,107.0,2015
Islas Baleares,Finlandia,Febrero,126.0,2015
Islas Baleares,Finlandia,Marzo,525.0,2015
Islas Baleares,Finlandia,Abril,2966.0,2015
Islas Baleares,Finlandia,Mayo,4710.0,2015
Islas Baleares,Finlandia,Junio,10099.0,2015
Islas Baleares,Finlandia,Julio,7945.0,2015
Islas Baleares,Finlandia,Agosto,3459.0,2015
Islas Baleares,Finlandia,Septiembre,3115.0,2015
Islas Baleares,Finlandia,Octubre,3318.0,2015
Islas Baleares,Finlandia,Noviembre,152.0,2015
Islas Baleares,Finlandia,Diciembre,70.0,2015
Islas Baleares,Francia,Enero,725.0,2015
Islas Baleares,Francia,Febrero,963.0,2015
Islas Baleares,Francia,Marzo,1985.0,2015
Islas Baleares,Francia,Abril,25421.0,2015
Islas Baleares,Francia,Mayo,51276.0,2015
Islas Baleares,Francia,Junio,41628.0,2015
Islas Baleares,Francia,Julio,54079.0,2015
Islas Baleares,Francia,Agosto,80228.0,2015
Islas Baleares,Francia,Septiembre,49081.0,2015
Islas Baleares,Francia,Octubre,34248.0,2015
Islas Baleares,Francia,Noviembre,1545.0,2015
Islas Baleares,Francia,Diciembre,1383.0,2015
Islas Baleares,Grecia,Enero,,2015
Islas Baleares,Grecia,Febrero,,2015
Islas Baleares,Grecia,Marzo,93.0,2015
Islas Baleares,Grecia,Abril,166.0,2015
Islas Baleares,Grecia,Mayo,503.0,2015
Islas Baleares,Grecia,Junio,421.0,2015
Islas Baleares,Grecia,Julio,994.0,2015
Islas Baleares,Grecia,Agosto,922.0,2015
Islas Baleares,Grecia,Septiembre,644.0,2015
Islas Baleares,Grecia,Octubre,247.0,2015
Islas Baleares,Grecia,Noviembre,86.0,2015
Islas Baleares,Grecia,Diciembre,72.0,2015
Islas Baleares,Irlanda,Enero,121.0,2015
Islas Baleares,Irlanda,Febrero,113.0,2015
Islas Baleares,Irlanda,Marzo,584.0,2015
Islas Baleares,Irlanda,Abril,2397.0,2015
Islas Baleares,Irlanda,Mayo,8985.0,2015
Islas Baleares,Irlanda,Junio,13364.0,2015
Islas Baleares,Irlanda,Julio,11705.0,2015
Islas Baleares,Irlanda,Agosto,10409.0,2015
Islas Baleares,Irlanda,Septiembre,9779.0,2015
Islas Baleares,Irlanda,Octubre,3360.0,2015
Islas Baleares,Irlanda,Noviembre,210.0,2015
Islas Baleares,Irlanda,Diciembre,117.0,2015
Islas Baleares,Italia,Enero,1168.0,2015
Islas Baleares,Italia,Febrero,963.0,2015
Islas Baleares,Italia,Marzo,1943.0,2015
Islas Baleares,Italia,Abril,7293.0,2015
Islas Baleares,Italia,Mayo,25450.0,2015
Islas Baleares,Italia,Junio,59334.0,2015
Islas Baleares,Italia,Julio,88219.0,2015
Islas Baleares,Italia,Agosto,109145.0,2015
Islas Baleares,Italia,Septiembre,42653.0,2015
Islas Baleares,Italia,Octubre,9590.0,2015
Islas Baleares,Italia,Noviembre,1390.0,2015
Islas Baleares,Italia,Diciembre,824.0,2015
Islas Baleares,Luxemburgo,Enero,47.0,2015
Islas Baleares,Luxemburgo,Febrero,370.0,2015
Islas Baleares,Luxemburgo,Marzo,256.0,2015
Islas Baleares,Luxemburgo,Abril,1831.0,2015
Islas Baleares,Luxemburgo,Mayo,2425.0,2015
Islas Baleares,Luxemburgo,Junio,3188.0,2015
Islas Baleares,Luxemburgo,Julio,4778.0,2015
Islas Baleares,Luxemburgo,Agosto,5118.0,2015
Islas Baleares,Luxemburgo,Septiembre,3468.0,2015
Islas Baleares,Luxemburgo,Octubre,1272.0,2015
Islas Baleares,Luxemburgo,Noviembre,222.0,2015
Islas Baleares,Luxemburgo,Diciembre,232.0,2015
Islas Baleares,Países Bajos,Enero,549.0,2015
Islas Baleares,Países Bajos,Febrero,733.0,2015
Islas Baleares,Países Bajos,Marzo,1964.0,2015
Islas Baleares,Países Bajos,Abril,11961.0,2015
Islas Baleares,Países Bajos,Mayo,30925.0,2015
Islas Baleares,Países Bajos,Junio,29288.0,2015
Islas Baleares,Países Bajos,Julio,51779.0,2015
Islas Baleares,Países Bajos,Agosto,42142.0,2015
Islas Baleares,Países Bajos,Septiembre,30140.0,2015
Islas Baleares,Países Bajos,Octubre,16055.0,2015
Islas Baleares,Países Bajos,Noviembre,706.0,2015
Islas Baleares,Países Bajos,Diciembre,706.0,2015
Islas Baleares,Polonia,Enero,171.0,2015
Islas Baleares,Polonia,Febrero,204.0,2015
Islas Baleares,Polonia,Marzo,294.0,2015
Islas Baleares,Polonia,Abril,2713.0,2015
Islas Baleares,Polonia,Mayo,7662.0,2015
Islas Baleares,Polonia,Junio,9832.0,2015
Islas Baleares,Polonia,Julio,12477.0,2015
Islas Baleares,Polonia,Agosto,13134.0,2015
Islas Baleares,Polonia,Septiembre,11926.0,2015
Islas Baleares,Polonia,Octubre,5298.0,2015
Islas Baleares,Polonia,Noviembre,499.0,2015
Islas Baleares,Polonia,Diciembre,197.0,2015
Islas Baleares,Portugal,Enero,231.0,2015
Islas Baleares,Portugal,Febrero,169.0,2015
Islas Baleares,Portugal,Marzo,256.0,2015
Islas Baleares,Portugal,Abril,1627.0,2015
Islas Baleares,Portugal,Mayo,6171.0,2015
Islas Baleares,Portugal,Junio,14844.0,2015
Islas Baleares,Portugal,Julio,15297.0,2015
Islas Baleares,Portugal,Agosto,17632.0,2015
Islas Baleares,Portugal,Septiembre,11241.0,2015
Islas Baleares,Portugal,Octubre,3156.0,2015
Islas Baleares,Portugal,Noviembre,217.0,2015
Islas Baleares,Portugal,Diciembre,563.0,2015
Islas Baleares,Reino Unido,Enero,2242.0,2015
Islas Baleares,Reino Unido,Febrero,3668.0,2015
Islas Baleares,Reino Unido,Marzo,19373.0,2015
Islas Baleares,Reino Unido,Abril,67576.0,2015
Islas Baleares,Reino Unido,Mayo,353364.0,2015
Islas Baleares,Reino Unido,Junio,379759.0,2015
Islas Baleares,Reino Unido,Julio,435230.0,2015
Islas Baleares,Reino Unido,Agosto,449725.0,2015
Islas Baleares,Reino Unido,Septiembre,365189.0,2015
Islas Baleares,Reino Unido,Octubre,221745.0,2015
Islas Baleares,Reino Unido,Noviembre,6337.0,2015
Islas Baleares,Reino Unido,Diciembre,4171.0,2015
Islas Baleares,República Checa,Enero,170.0,2015
Islas Baleares,República Checa,Febrero,182.0,2015
Islas Baleares,República Checa,Marzo,395.0,2015
Islas Baleares,República Checa,Abril,847.0,2015
Islas Baleares,República Checa,Mayo,1650.0,2015
Islas Baleares,República Checa,Junio,9125.0,2015
Islas Baleares,República Checa,Julio,13542.0,2015
Islas Baleares,República Checa,Agosto,10577.0,2015
Islas Baleares,República Checa,Septiembre,11003.0,2015
Islas Baleares,República Checa,Octubre,1150.0,2015
Islas Baleares,República Checa,Noviembre,83.0,2015
Islas Baleares,República Checa,Diciembre,153.0,2015
Islas Baleares,Suecia,Enero,489.0,2015
Islas Baleares,Suecia,Febrero,662.0,2015
Islas Baleares,Suecia,Marzo,2318.0,2015
Islas Baleares,Suecia,Abril,8620.0,2015
Islas Baleares,Suecia,Mayo,25161.0,2015
Islas Baleares,Suecia,Junio,26080.0,2015
Islas Baleares,Suecia,Julio,34997.0,2015
Islas Baleares,Suecia,Agosto,23825.0,2015
Islas Baleares,Suecia,Septiembre,29471.0,2015
Islas Baleares,Suecia,Octubre,15680.0,2015
Islas Baleares,Suecia,Noviembre,1086.0,2015
Islas Baleares,Suecia,Diciembre,710.0,2015
Islas Baleares,Noruega,Enero,179.0,2015
Islas Baleares,Noruega,Febrero,387.0,2015
Islas Baleares,Noruega,Marzo,438.0,2015
Islas Baleares,Noruega,Abril,6797.0,2015
Islas Baleares,Noruega,Mayo,7678.0,2015
Islas Baleares,Noruega,Junio,12140.0,2015
Islas Baleares,Noruega,Julio,18803.0,2015
Islas Baleares,Noruega,Agosto,12316.0,2015
Islas Baleares,Noruega,Septiembre,10609.0,2015
Islas Baleares,Noruega,Octubre,6201.0,2015
Islas Baleares,Noruega,Noviembre,178.0,2015
Islas Baleares,Noruega,Diciembre,86.0,2015
Islas Baleares,Rusia,Enero,358.0,2015
Islas Baleares,Rusia,Febrero,161.0,2015
Islas Baleares,Rusia,Marzo,581.0,2015
Islas Baleares,Rusia,Abril,720.0,2015
Islas Baleares,Rusia,Mayo,3435.0,2015
Islas Baleares,Rusia,Junio,11850.0,2015
Islas Baleares,Rusia,Julio,13868.0,2015
Islas Baleares,Rusia,Agosto,15436.0,2015
Islas Baleares,Rusia,Septiembre,11006.0,2015
Islas Baleares,Rusia,Octubre,2292.0,2015
Islas Baleares,Rusia,Noviembre,191.0,2015
Islas Baleares,Rusia,Diciembre,132.0,2015
Islas Baleares,Suiza,Enero,665.0,2015
Islas Baleares,Suiza,Febrero,1566.0,2015
Islas Baleares,Suiza,Marzo,4416.0,2015
Islas Baleares,Suiza,Abril,20999.0,2015
Islas Baleares,Suiza,Mayo,21407.0,2015
Islas Baleares,Suiza,Junio,27675.0,2015
Islas Baleares,Suiza,Julio,43561.0,2015
Islas Baleares,Suiza,Agosto,27351.0,2015
Islas Baleares,Suiza,Septiembre,32183.0,2015
Islas Baleares,Suiza,Octubre,21486.0,2015
Islas Baleares,Suiza,Noviembre,1453.0,2015
Islas Baleares,Suiza,Diciembre,1289.0,2015
Islas Baleares,Japón,Enero,82.0,2015
Islas Baleares,Japón,Febrero,134.0,2015
Islas Baleares,Japón,Marzo,193.0,2015
Islas Baleares,Japón,Abril,244.0,2015
Islas Baleares,Japón,Mayo,606.0,2015
Islas Baleares,Japón,Junio,987.0,2015
Islas Baleares,Japón,Julio,1279.0,2015
Islas Baleares,Japón,Agosto,1820.0,2015
Islas Baleares,Japón,Septiembre,1704.0,2015
Islas Baleares,Japón,Octubre,485.0,2015
Islas Baleares,Japón,Noviembre,188.0,2015
Islas Baleares,Japón,Diciembre,173.0,2015
Islas Baleares,Estados Unidos,Enero,323.0,2015
Islas Baleares,Estados Unidos,Febrero,507.0,2015
Islas Baleares,Estados Unidos,Marzo,1181.0,2015
Islas Baleares,Estados Unidos,Abril,2608.0,2015
Islas Baleares,Estados Unidos,Mayo,5795.0,2015
Islas Baleares,Estados Unidos,Junio,11189.0,2015
Islas Baleares,Estados Unidos,Julio,13267.0,2015
Islas Baleares,Estados Unidos,Agosto,11644.0,2015
Islas Baleares,Estados Unidos,Septiembre,8218.0,2015
Islas Baleares,Estados Unidos,Octubre,4262.0,2015
Islas Baleares,Estados Unidos,Noviembre,730.0,2015
Islas Baleares,Estados Unidos,Diciembre,425.0,2015
Islas Baleares,Países africanos,Enero,104.0,2015
Islas Baleares,Países africanos,Febrero,83.0,2015
Islas Baleares,Países africanos,Marzo,142.0,2015
Islas Baleares,Países africanos,Abril,296.0,2015
Islas Baleares,Países africanos,Mayo,1006.0,2015
Islas Baleares,Países africanos,Junio,2040.0,2015
Islas Baleares,Países africanos,Julio,1789.0,2015
Islas Baleares,Países africanos,Agosto,4392.0,2015
Islas Baleares,Países africanos,Septiembre,1384.0,2015
Islas Baleares,Países africanos,Octubre,1318.0,2015
Islas Baleares,Países africanos,Noviembre,169.0,2015
