Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
Andalucía;Luxemburgo;Febrero;2.512
Andalucía;Luxemburgo;Marzo;3.159
Andalucía;Luxemburgo;Abril;8.717
Andalucía;Luxemburgo;Mayo;7.888
Andalucía;Luxemburgo;Junio;6.286
Andalucía;Luxemburgo;Julio;7.637
Andalucía;Luxemburgo;Agosto;10.889
Andalucía;Luxemburgo;Septiembre;10.593
Andalucía;Luxemburgo;Octubre;7.043
Andalucía;Luxemburgo;Noviembre;3.903
Andalucía;Luxemburgo;Diciembre;3.573
Andalucía;Países Bajos;Enero;57.861
Andalucía;Países Bajos;Febrero;62.144
Andalucía;Países Bajos;Marzo;85.636
Andalucía;Países Bajos;Abril;143.733
Andalucía;Países Bajos;Mayo;197.049
Andalucía;Países Bajos;Junio;185.572
Andalucía;Países Bajos;Julio;161.690
Andalucía;Países Bajos;Agosto;205.829
Andalucía;Países Bajos;Septiembre;205.218
Andalucía;Países Bajos;Octubre;185.947
Andalucía;Países Bajos;Noviembre;67.066
Andalucía;Países Bajos;Diciembre;47.419
Andalucía;Polonia;Enero;12.867
Andalucía;Polonia;Febrero;17.360
Andalucía;Polonia;Marzo;19.592
Andalucía;Polonia;Abril;26.170
Andalucía;Polonia;Mayo;49.619
Andalucía;Polonia;Junio;91.413
Andalucía;Polonia;Julio;99.474
Andalucía;Polonia;Agosto;94.821
Andalucía;Polonia;Septiembre;90.370
Andalucía;Polonia;Octubre;42.361
Andalucía;Polonia;Noviembre;16.411
Andalucía;Polonia;Diciembre;10.470
Andalucía;Portugal;Enero;15.064
Andalucía;Portugal;Febrero;25.538
Andalucía;Portugal;Marzo;20.817
Andalucía;Portugal;Abril;144.521
Andalucía;Portugal;Mayo;30.922
Andalucía;Portugal;Junio;84.187
Andalucía;Portugal;Julio;89.544
Andalucía;Portugal;Agosto;136.679
Andalucía;Portugal;Septiembre;78.372
Andalucía;Portugal;Octubre;32.745
Andalucía;Portugal;Noviembre;15.833
Andalucía;Portugal;Diciembre;22.586
Andalucía;Reino Unido;Enero;240.107
Andalucía;Reino Unido;Febrero;290.235
Andalucía;Reino Unido;Marzo;426.002
Andalucía;Reino Unido;Abril;600.366
Andalucía;Reino Unido;Mayo;825.205
Andalucía;Reino Unido;Junio;905.891
Andalucía;Reino Unido;Julio;807.818
Andalucía;Reino Unido;Agosto;793.829
Andalucía;Reino Unido;Septiembre;939.833
Andalucía;Reino Unido;Octubre;743.527
Andalucía;Reino Unido;Noviembre;281.909
Andalucía;Reino Unido;Diciembre;219.480
Andalucía;República Checa;Enero;1.437
Andalucía;República Checa;Febrero;4.096
Andalucía;República Checa;Marzo;4.167
Andalucía;República Checa;Abril;8.326
Andalucía;República Checa;Mayo;11.526
Andalucía;República Checa;Junio;38.109
Andalucía;República Checa;Julio;41.120
Andalucía;República Checa;Agosto;34.636
Andalucía;República Checa;Septiembre;40.013
Andalucía;República Checa;Octubre;13.881
Andalucía;República Checa;Noviembre;4.908
Andalucía;República Checa;Diciembre;2.169
Andalucía;Suecia;Enero;35.324
Andalucía;Suecia;Febrero;40.554
Andalucía;Suecia;Marzo;71.769
Andalucía;Suecia;Abril;66.404
Andalucía;Suecia;Mayo;67.770
Andalucía;Suecia;Junio;72.163
Andalucía;Suecia;Julio;81.718
Andalucía;Suecia;Agosto;55.860
Andalucía;Suecia;Septiembre;86.432
Andalucía;Suecia;Octubre;103.424
Andalucía;Suecia;Noviembre;78.299
Andalucía;Suecia;Diciembre;29.790
Andalucía;Noruega;Enero;13.579
Andalucía;Noruega;Febrero;26.261
Andalucía;Noruega;Marzo;37.241
Andalucía;Noruega;Abril;43.893
Andalucía;Noruega;Mayo;28.115
Andalucía;Noruega;Junio;30.832
Andalucía;Noruega;Julio;46.536
Andalucía;Noruega;Agosto;19.327
Andalucía;Noruega;Septiembre;46.014
Andalucía;Noruega;Octubre;49.226
Andalucía;Noruega;Noviembre;34.340
Andalucía;Noruega;Diciembre;10.580
Andalucía;Rusia;Enero;19.374
Andalucía;Rusia;Febrero;12.121
Andalucía;Rusia;Marzo;14.155
Andalucía;Rusia;Abril;15.541
Andalucía;Rusia;Mayo;21.830
Andalucía;Rusia;Junio;28.063
Andalucía;Rusia;Julio;34.269
Andalucía;Rusia;Agosto;37.495
Andalucía;Rusia;Septiembre;34.047
Andalucía;Rusia;Octubre;27.472
Andalucía;Rusia;Noviembre;14.566
Andalucía;Rusia;Diciembre;12.126
Andalucía;Suiza;Enero;17.605
Andalucía;Suiza;Febrero;21.336
Andalucía;Suiza;Marzo;32.116
Andalucía;Suiza;Abril;50.774
Andalucía;Suiza;Mayo;45.527
Andalucía;Suiza;Junio;40.735
Andalucía;Suiza;Julio;47.991
Andalucía;Suiza;Agosto;38.524
Andalucía;Suiza;Septiembre;50.103
Andalucía;Suiza;Octubre;70.560
Andalucía;Suiza;Noviembre;22.058
Andalucía;Suiza;Diciembre;20.415
Andalucía;Japón;Enero;18.204
Andalucía;Japón;Febrero;17.713
Andalucía;Japón;Marzo;21.337
Andalucía;Japón;Abril;16.787
Andalucía;Japón;Mayo;22.113
Andalucía;Japón;Junio;23.977
Andalucía;Japón;Julio;16.464
Andalucía;Japón;Agosto;15.781
Andalucía;Japón;Septiembre;17.833
Andalucía;Japón;Octubre;19.191
Andalucía;Japón;Noviembre;15.151
Andalucía;Japón;Diciembre;12.166
Andalucía;Estados Unidos;Enero;43.147
Andalucía;Estados Unidos;Febrero;44.255
Andalucía;Estados Unidos;Marzo;83.696
Andalucía;Estados Unidos;Abril;108.806
Andalucía;Estados Unidos;Mayo;130.619
Andalucía;Estados Unidos;Junio;139.238
Andalucía;Estados Unidos;Julio;117.874
Andalucía;Estados Unidos;Agosto;83.666
Andalucía;Estados Unidos;Septiembre;119.670
Andalucía;Estados Unidos;Octubre;121.627
Andalucía;Estados Unidos;Noviembre;67.778
Andalucía;Estados Unidos;Diciembre;50.863
Andalucía;Países africanos;Enero;36.956
Andalucía;Países africanos;Febrero;28.790
Andalucía;Países africanos;Marzo;23.409
Andalucía;Países africanos;Abril;30.859
Andalucía;Países africanos;Mayo;27.700
Andalucía;Países africanos;Junio;27.876
Andalucía;Países africanos;Julio;65.117
Andalucía;Países africanos;Agosto;121.129
Andalucía;Países africanos;Septiembre;36.962
Andalucía;Países africanos;Octubre;22.851
Andalucía;Países africanos;Noviembre;31.506
Andalucía;Países africanos;Diciembre;26.863
Balears, Illes;Residentes en España;Enero;55.492
Balears, Illes;Residentes en España;Febrero;167.520
Balears, Illes;Residentes en España;Marzo;342.116
Balears, Illes;Residentes en España;Abril;409.113
Balears, Illes;Residentes en España;Mayo;497.317
Balears, Illes;Residentes en España;Junio;702.774
Balears, Illes;Residentes en España;Julio;805.712
Balears, Illes;Residentes en España;Agosto;911.072
Balears, Illes;Residentes en España;Septiembre;616.259
Balears, Illes;Residentes en España;Octubre;410.747
Balears, Illes;Residentes en España;Noviembre;156.305
Balears, Illes;Residentes en España;Diciembre;91.163
Balears, Illes;Alemania;Enero;113.935
Balears, Illes;Alemania;Febrero;257.082
Balears, Illes;Alemania;Marzo;588.035
Balears, Illes;Alemania;Abril;1.338.465
Balears, Illes;Alemania;Mayo;2.823.800
Balears, Illes;Alemania;Junio;3.392.409
Balears, Illes;Alemania;Julio;3.482.330
Balears, Illes;Alemania;Agosto;3.257.641
Balears, Illes;Alemania;Septiembre;3.367.555
Balears, Illes;Alemania;Octubre;2.897.714
Balears, Illes;Alemania;Noviembre;166.776
Balears, Illes;Alemania;Diciembre;75.682
Balears, Illes;Austria;Enero;2.970
Balears, Illes;Austria;Febrero;8.838
Balears, Illes;Austria;Marzo;14.775
Balears, Illes;Austria;Abril;41.150
Balears, Illes;Austria;Mayo;87.136
Balears, Illes;Austria;Junio;103.750
Balears, Illes;Austria;Julio;159.626
Balears, Illes;Austria;Agosto;139.064
Balears, Illes;Austria;Septiembre;119.294
Balears, Illes;Austria;Octubre;63.611
Balears, Illes;Austria;Noviembre;9.634
Balears, Illes;Austria;Diciembre;2.775
Balears, Illes;Bélgica;Enero;3.061
Balears, Illes;Bélgica;Febrero;2.281
Balears, Illes;Bélgica;Marzo;7.931
Balears, Illes;Bélgica;Abril;42.225
Balears, Illes;Bélgica;Mayo;95.803
Balears, Illes;Bélgica;Junio;89.447
Balears, Illes;Bélgica;Julio;163.442
Balears, Illes;Bélgica;Agosto;134.641
Balears, Illes;Bélgica;Septiembre;114.019
Balears, Illes;Bélgica;Octubre;52.786
Balears, Illes;Bélgica;Noviembre;4.015
Balears, Illes;Bélgica;Diciembre;1.266
Balears, Illes;Dinamarca;Enero;1.498
Balears, Illes;Dinamarca;Febrero;5.007
Balears, Illes;Dinamarca;Marzo;14.864
Balears, Illes;Dinamarca;Abril;45.956
Balears, Illes;Dinamarca;Mayo;97.049
Balears, Illes;Dinamarca;Junio;145.208
Balears, Illes;Dinamarca;Julio;236.064
Balears, Illes;Dinamarca;Agosto;152.150
Balears, Illes;Dinamarca;Septiembre;121.019
Balears, Illes;Dinamarca;Octubre;96.047
Balears, Illes;Dinamarca;Noviembre;3.295
Balears, Illes;Dinamarca;Diciembre;1.105
Balears, Illes;Finlandia;Enero;1.008
Balears, Illes;Finlandia;Febrero;1.935
Balears, Illes;Finlandia;Marzo;4.990
Balears, Illes;Finlandia;Abril;19.803
Balears, Illes;Finlandia;Mayo;27.661
Balears, Illes;Finlandia;Junio;37.830
Balears, Illes;Finlandia;Julio;35.708
Balears, Illes;Finlandia;Agosto;33.963
Balears, Illes;Finlandia;Septiembre;33.988
Balears, Illes;Finlandia;Octubre;36.903
Balears, Illes;Finlandia;Noviembre;4.029
Balears, Illes;Finlandia;Diciembre;2.530
Balears, Illes;Francia;Enero;4.589
Balears, Illes;Francia;Febrero;6.484
Balears, Illes;Francia;Marzo;14.000
Balears, Illes;Francia;Abril;136.680
Balears, Illes;Francia;Mayo;294.179
Balears, Illes;Francia;Junio;267.450
Balears, Illes;Francia;Julio;384.206
Balears, Illes;Francia;Agosto;504.747
Balears, Illes;Francia;Septiembre;317.112
Balears, Illes;Francia;Octubre;158.710
Balears, Illes;Francia;Noviembre;8.650
Balears, Illes;Francia;Diciembre;5.192
Balears, Illes;Grecia;Enero;261
Balears, Illes;Grecia;Febrero;129
Balears, Illes;Grecia;Marzo;597
Balears, Illes;Grecia;Abril;831
Balears, Illes;Grecia;Mayo;2.925
Balears, Illes;Grecia;Junio;3.991
Balears, Illes;Grecia;Julio;3.655
Balears, Illes;Grecia;Agosto;3.184
Balears, Illes;Grecia;Septiembre;1.949
Balears, Illes;Grecia;Octubre;2.950
Balears, Illes;Grecia;Noviembre;280
Balears, Illes;Grecia;Diciembre;102
Balears, Illes;Irlanda;Enero;266
Balears, Illes;Irlanda;Febrero;579
Balears, Illes;Irlanda;Marzo;3.615
Balears, Illes;Irlanda;Abril;16.901
Balears, Illes;Irlanda;Mayo;54.429
Balears, Illes;Irlanda;Junio;88.708
Balears, Illes;Irlanda;Julio;67.374
Balears, Illes;Irlanda;Agosto;76.469
Balears, Illes;Irlanda;Septiembre;57.223
Balears, Illes;Irlanda;Octubre;29.607
Balears, Illes;Irlanda;Noviembre;930
Balears, Illes;Irlanda;Diciembre;327
Balears, Illes;Italia;Enero;2.811
Balears, Illes;Italia;Febrero;4.299
Balears, Illes;Italia;Marzo;7.872
Balears, Illes;Italia;Abril;26.694
Balears, Illes;Italia;Mayo;103.467
Balears, Illes;Italia;Junio;323.923
Balears, Illes;Italia;Julio;485.727
Balears, Illes;Italia;Agosto;635.244
Balears, Illes;Italia;Septiembre;323.475
Balears, Illes;Italia;Octubre;79.794
Balears, Illes;Italia;Noviembre;7.961
Balears, Illes;Italia;Diciembre;2.330
Balears, Illes;Luxemburgo;Enero;1.039
Balears, Illes;Luxemburgo;Febrero;826
Balears, Illes;Luxemburgo;Marzo;1.550
Balears, Illes;Luxemburgo;Abril;9.390
Balears, Illes;Luxemburgo;Mayo;22.383
Balears, Illes;Luxemburgo;Junio;23.435
Balears, Illes;Luxemburgo;Julio;19.165
Balears, Illes;Luxemburgo;Agosto;28.062
Balears, Illes;Luxemburgo;Septiembre;28.669
Balears, Illes;Luxemburgo;Octubre;8.813
Balears, Illes;Luxemburgo;Noviembre;526
Balears, Illes;Luxemburgo;Diciembre;326
Balears, Illes;Países Bajos;Enero;1.888
Balears, Illes;Países Bajos;Febrero;6.128
Balears, Illes;Países Bajos;Marzo;11.977
Balears, Illes;Países Bajos;Abril;102.520
Balears, Illes;Países Bajos;Mayo;285.578
Balears, Illes;Países Bajos;Junio;254.951
Balears, Illes;Países Bajos;Julio;407.861
Balears, Illes;Países Bajos;Agosto;440.328
Balears, Illes;Países Bajos;Septiembre;298.283
Balears, Illes;Países Bajos;Octubre;206.839
Balears, Illes;Países Bajos;Noviembre;4.241
Balears, Illes;Países Bajos;Diciembre;2.317
Balears, Illes;Polonia;Enero;533
Balears, Illes;Polonia;Febrero;1.067
Balears, Illes;Polonia;Marzo;3.675
Balears, Illes;Polonia;Abril;12.596
Balears, Illes;Polonia;Mayo;79.066
Balears, Illes;Polonia;Junio;118.666
Balears, Illes;Polonia;Julio;142.819
Balears, Illes;Polonia;Agosto;176.072
Balears, Illes;Polonia;Septiembre;150.237
Balears, Illes;Polonia;Octubre;46.599
Balears, Illes;Polonia;Noviembre;3.610
Balears, Illes;Polonia;Diciembre;1.467
Balears, Illes;Portugal;Enero;805
Balears, Illes;Portugal;Febrero;826
Balears, Illes;Portugal;Marzo;1.201
Balears, Illes;Portugal;Abril;8.831
Balears, Illes;Portugal;Mayo;29.518
Balears, Illes;Portugal;Junio;89.701
Balears, Illes;Portugal;Julio;147.796
Balears, Illes;Portugal;Agosto;144.675
Balears, Illes;Portugal;Septiembre;110.817
Balears, Illes;Portugal;Octubre;19.851
Balears, Illes;Portugal;Noviembre;2.287
Balears, Illes;Portugal;Diciembre;1.517
Balears, Illes;Reino Unido;Enero;11.534
Balears, Illes;Reino Unido;Febrero;23.311
Balears, Illes;Reino Unido;Marzo;102.620
Balears, Illes;Reino Unido;Abril;397.893
Balears, Illes;Reino Unido;Mayo;2.108.234
Balears, Illes;Reino Unido;Junio;2.550.053
Balears, Illes;Reino Unido;Julio;2.592.047
Balears, Illes;Reino Unido;Agosto;2.762.289
Balears, Illes;Reino Unido;Septiembre;2.359.181
Balears, Illes;Reino Unido;Octubre;1.452.014
Balears, Illes;Reino Unido;Noviembre;27.984
Balears, Illes;Reino Unido;Diciembre;21.778
Balears, Illes;República Checa;Enero;315
Balears, Illes;República Checa;Febrero;828
Balears, Illes;República Checa;Marzo;2.281
Balears, Illes;República Checa;Abril;4.432
Balears, Illes;República Checa;Mayo;19.379
Balears, Illes;República Checa;Junio;79.087
Balears, Illes;República Checa;Julio;112.554
Balears, Illes;República Checa;Agosto;102.871
Balears, Illes;República Checa;Septiembre;117.610
Balears, Illes;República Checa;Octubre;13.226
Balears, Illes;República Checa;Noviembre;688
Balears, Illes;República Checa;Diciembre;710
Balears, Illes;Suecia;Enero;5.137
Balears, Illes;Suecia;Febrero;6.487
Balears, Illes;Suecia;Marzo;20.866
Balears, Illes;Suecia;Abril;80.251
Balears, Illes;Suecia;Mayo;300.163
Balears, Illes;Suecia;Junio;365.211
Balears, Illes;Suecia;Julio;275.898
Balears, Illes;Suecia;Agosto;352.658
Balears, Illes;Suecia;Septiembre;271.295
Balears, Illes;Suecia;Octubre;131.771
Balears, Illes;Suecia;Noviembre;12.060
Balears, Illes;Suecia;Diciembre;5.806
Balears, Illes;Noruega;Enero;1.196
Balears, Illes;Noruega;Febrero;2.793
Balears, Illes;Noruega;Marzo;6.380
Balears, Illes;Noruega;Abril;56.394
Balears, Illes;Noruega;Mayo;90.107
Balears, Illes;Noruega;Junio;144.547
Balears, Illes;Noruega;Julio;159.048
Balears, Illes;Noruega;Agosto;90.360
Balears, Illes;Noruega;Septiembre;100.823
Balears, Illes;Noruega;Octubre;57.627
Balears, Illes;Noruega;Noviembre;3.031
Balears, Illes;Noruega;Diciembre;1.114
Balears, Illes;Rusia;Enero;755
Balears, Illes;Rusia;Febrero;679
Balears, Illes;Rusia;Marzo;2.005
Balears, Illes;Rusia;Abril;10.359
Balears, Illes;Rusia;Mayo;39.842
Balears, Illes;Rusia;Junio;102.935
Balears, Illes;Rusia;Julio;131.132
Balears, Illes;Rusia;Agosto;166.123
Balears, Illes;Rusia;Septiembre;121.987
Balears, Illes;Rusia;Octubre;31.711
Balears, Illes;Rusia;Noviembre;1.268
Balears, Illes;Rusia;Diciembre;483
Balears, Illes;Suiza;Enero;4.607
Balears, Illes;Suiza;Febrero;11.608
Balears, Illes;Suiza;Marzo;33.363
Balears, Illes;Suiza;Abril;111.488
Balears, Illes;Suiza;Mayo;172.029
Balears, Illes;Suiza;Junio;220.889
Balears, Illes;Suiza;Julio;368.744
Balears, Illes;Suiza;Agosto;237.569
Balears, Illes;Suiza;Septiembre;236.682
Balears, Illes;Suiza;Octubre;206.964
Balears, Illes;Suiza;Noviembre;6.916
Balears, Illes;Suiza;Diciembre;6.037
Balears, Illes;Japón;Enero;474
Balears, Illes;Japón;Febrero;519
Balears, Illes;Japón;Marzo;653
Balears, Illes;Japón;Abril;940
Balears, Illes;Japón;Mayo;1.491
Balears, Illes;Japón;Junio;2.621
Balears, Illes;Japón;Julio;4.187
Balears, Illes;Japón;Agosto;5.287
Balears, Illes;Japón;Septiembre;3.638
Balears, Illes;Japón;Octubre;1.817
Balears, Illes;Japón;Noviembre;459
Balears, Illes;Japón;Diciembre;627
Balears, Illes;Estados Unidos;Enero;1.848
Balears, Illes;Estados Unidos;Febrero;2.273
Balears, Illes;Estados Unidos;Marzo;6.572
Balears, Illes;Estados Unidos;Abril;19.111
Balears, Illes;Estados Unidos;Mayo;31.236
Balears, Illes;Estados Unidos;Junio;43.111
Balears, Illes;Estados Unidos;Julio;80.716
Balears, Illes;Estados Unidos;Agosto;63.382
Balears, Illes;Estados Unidos;Septiembre;50.207
Balears, Illes;Estados Unidos;Octubre;22.200
Balears, Illes;Estados Unidos;Noviembre;4.321
Balears, Illes;Estados Unidos;Diciembre;2.262
Balears, Illes;Países africanos;Enero;527
Balears, Illes;Países africanos;Febrero;410
Balears, Illes;Países africanos;Marzo;1.152
Balears, Illes;Países africanos;Abril;2.275
Balears, Illes;Países africanos;Mayo;5.942
Balears, Illes;Países africanos;Junio;6.057
Balears, Illes;Países africanos;Julio;13.857
Balears, Illes;Países africanos;Agosto;22.480
Balears, Illes;Países africanos;Septiembre;7.006
Balears, Illes;Países africanos;Octubre;5.540
Balears, Illes;Países africanos;Noviembre;1.013
Balears, Illes;Países africanos;Diciembre;1.083
Cataluña;Residentes en España;Enero;710.738
Cataluña;Residentes en España;Febrero;793.586
Cataluña;Residentes en España;Marzo;1.118.657
Cataluña;Residentes en España;Abril;1.724.570
Cataluña;Residentes en España;Mayo;1.323.064
Cataluña;Residentes en España;Junio;1.732.843
Cataluña;Residentes en España;Julio;2.164.074
Cataluña;Residentes en España;Agosto;2.595.839
Cataluña;Residentes en España;Septiembre;1.592.295
Cataluña;Residentes en España;Octubre;1.190.670
Cataluña;Residentes en España;Noviembre;734.981
Cataluña;Residentes en España;Diciembre;869.481
Cataluña;Alemania;Enero;96.070
Cataluña;Alemania;Febrero;109.736
Cataluña;Alemania;Marzo;176.130
Cataluña;Alemania;Abril;243.489
Cataluña;Alemania;Mayo;310.560
Cataluña;Alemania;Junio;468.793
Cataluña;Alemania;Julio;584.523
Cataluña;Alemania;Agosto;546.104
Cataluña;Alemania;Septiembre;425.451
Cataluña;Alemania;Octubre;308.171
Cataluña;Alemania;Noviembre;118.781
Cataluña;Alemania;Diciembre;78.034
Cataluña;Austria;Enero;11.050
Cataluña;Austria;Febrero;12.541
Cataluña;Austria;Marzo;17.942
Cataluña;Austria;Abril;30.350
Cataluña;Austria;Mayo;29.257
Cataluña;Austria;Junio;28.100
Cataluña;Austria;Julio;30.617
Cataluña;Austria;Agosto;31.738
Cataluña;Austria;Septiembre;29.842
Cataluña;Austria;Octubre;27.449
Cataluña;Austria;Noviembre;11.562
Cataluña;Austria;Diciembre;8.151
Cataluña;Bélgica;Enero;26.545
Cataluña;Bélgica;Febrero;30.483
Cataluña;Bélgica;Marzo;41.933
Cataluña;Bélgica;Abril;107.898
Cataluña;Bélgica;Mayo;125.952
Cataluña;Bélgica;Junio;150.771
Cataluña;Bélgica;Julio;364.896
Cataluña;Bélgica;Agosto;220.919
Cataluña;Bélgica;Septiembre;213.294
Cataluña;Bélgica;Octubre;95.696
Cataluña;Bélgica;Noviembre;36.768
Cataluña;Bélgica;Diciembre;27.863
Cataluña;Dinamarca;Enero;10.041
Cataluña;Dinamarca;Febrero;14.469
Cataluña;Dinamarca;Marzo;25.476
Cataluña;Dinamarca;Abril;35.136
Cataluña;Dinamarca;Mayo;41.613
Cataluña;Dinamarca;Junio;33.244
Cataluña;Dinamarca;Julio;74.050
Cataluña;Dinamarca;Agosto;33.963
Cataluña;Dinamarca;Septiembre;45.835
Cataluña;Dinamarca;Octubre;37.790
Cataluña;Dinamarca;Noviembre;17.571
Cataluña;Dinamarca;Diciembre;9.770
Cataluña;Finlandia;Enero;9.496
Cataluña;Finlandia;Febrero;12.847
Cataluña;Finlandia;Marzo;17.865
Cataluña;Finlandia;Abril;25.472
Cataluña;Finlandia;Mayo;26.215
Cataluña;Finlandia;Junio;33.053
Cataluña;Finlandia;Julio;31.723
Cataluña;Finlandia;Agosto;17.207
Cataluña;Finlandia;Septiembre;25.271
Cataluña;Finlandia;Octubre;35.502
Cataluña;Finlandia;Noviembre;12.900
Cataluña;Finlandia;Diciembre;7.962
Cataluña;Francia;Enero;182.638
Cataluña;Francia;Febrero;268.683
Cataluña;Francia;Marzo;305.842
Cataluña;Francia;Abril;771.044
Cataluña;Francia;Mayo;736.165
Cataluña;Francia;Junio;566.303
Cataluña;Francia;Julio;843.996
Cataluña;Francia;Agosto;1.245.068
Cataluña;Francia;Septiembre;641.320
Cataluña;Francia;Octubre;584.862
Cataluña;Francia;Noviembre;208.289
Cataluña;Francia;Diciembre;181.378
Cataluña;Grecia;Enero;7.270
Cataluña;Grecia;Febrero;8.644
Cataluña;Grecia;Marzo;12.606
Cataluña;Grecia;Abril;14.454
Cataluña;Grecia;Mayo;9.976
Cataluña;Grecia;Junio;9.389
Cataluña;Grecia;Julio;13.565
Cataluña;Grecia;Agosto;13.373
Cataluña;Grecia;Septiembre;9.237
Cataluña;Grecia;Octubre;13.394
Cataluña;Grecia;Noviembre;8.050
Cataluña;Grecia;Diciembre;6.457
Cataluña;Irlanda;Enero;14.628
Cataluña;Irlanda;Febrero;18.172
Cataluña;Irlanda;Marzo;21.040
Cataluña;Irlanda;Abril;37.871
