Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
09 Cataluña;Finlandia;Abril;28.937
09 Cataluña;Finlandia;Mayo;23.577
09 Cataluña;Finlandia;Junio;34.295
09 Cataluña;Finlandia;Julio;34.916
09 Cataluña;Finlandia;Agosto;19.824
09 Cataluña;Finlandia;Septiembre;25.796
09 Cataluña;Finlandia;Octubre;33.404
09 Cataluña;Finlandia;Noviembre;11.063
09 Cataluña;Finlandia;Diciembre;9.790
09 Cataluña;Francia;Enero;209.785
09 Cataluña;Francia;Febrero;228.156
09 Cataluña;Francia;Marzo;284.590
09 Cataluña;Francia;Abril;639.830
09 Cataluña;Francia;Mayo;823.217
09 Cataluña;Francia;Junio;524.298
09 Cataluña;Francia;Julio;823.044
09 Cataluña;Francia;Agosto;1.373.249
09 Cataluña;Francia;Septiembre;632.894
09 Cataluña;Francia;Octubre;645.830
09 Cataluña;Francia;Noviembre;235.722
09 Cataluña;Francia;Diciembre;198.742
09 Cataluña;Grecia;Enero;6.861
09 Cataluña;Grecia;Febrero;8.313
09 Cataluña;Grecia;Marzo;10.560
09 Cataluña;Grecia;Abril;11.687
09 Cataluña;Grecia;Mayo;11.759
09 Cataluña;Grecia;Junio;14.188
09 Cataluña;Grecia;Julio;10.829
09 Cataluña;Grecia;Agosto;12.164
09 Cataluña;Grecia;Septiembre;11.868
09 Cataluña;Grecia;Octubre;10.807
09 Cataluña;Grecia;Noviembre;15.624
09 Cataluña;Grecia;Diciembre;13.826
09 Cataluña;Irlanda;Enero;14.835
09 Cataluña;Irlanda;Febrero;16.111
09 Cataluña;Irlanda;Marzo;20.601
09 Cataluña;Irlanda;Abril;45.234
09 Cataluña;Irlanda;Mayo;88.021
09 Cataluña;Irlanda;Junio;127.644
09 Cataluña;Irlanda;Julio;144.932
09 Cataluña;Irlanda;Agosto;133.329
09 Cataluña;Irlanda;Septiembre;98.430
09 Cataluña;Irlanda;Octubre;68.025
09 Cataluña;Irlanda;Noviembre;16.988
09 Cataluña;Irlanda;Diciembre;12.530
09 Cataluña;Italia;Enero;119.153
09 Cataluña;Italia;Febrero;106.554
09 Cataluña;Italia;Marzo;163.358
09 Cataluña;Italia;Abril;176.306
09 Cataluña;Italia;Mayo;146.198
09 Cataluña;Italia;Junio;177.940
09 Cataluña;Italia;Julio;219.194
09 Cataluña;Italia;Agosto;333.353
09 Cataluña;Italia;Septiembre;197.580
09 Cataluña;Italia;Octubre;148.722
09 Cataluña;Italia;Noviembre;130.395
09 Cataluña;Italia;Diciembre;143.197
09 Cataluña;Luxemburgo;Enero;1.033
09 Cataluña;Luxemburgo;Febrero;2.367
09 Cataluña;Luxemburgo;Marzo;3.074
09 Cataluña;Luxemburgo;Abril;5.784
09 Cataluña;Luxemburgo;Mayo;3.446
09 Cataluña;Luxemburgo;Junio;6.684
09 Cataluña;Luxemburgo;Julio;4.379
09 Cataluña;Luxemburgo;Agosto;7.151
09 Cataluña;Luxemburgo;Septiembre;4.365
09 Cataluña;Luxemburgo;Octubre;4.988
09 Cataluña;Luxemburgo;Noviembre;1.992
09 Cataluña;Luxemburgo;Diciembre;1.263
09 Cataluña;Países Bajos;Enero;43.815
09 Cataluña;Países Bajos;Febrero;39.214
09 Cataluña;Países Bajos;Marzo;80.573
09 Cataluña;Países Bajos;Abril;93.969
09 Cataluña;Países Bajos;Mayo;205.013
09 Cataluña;Países Bajos;Junio;210.312
09 Cataluña;Países Bajos;Julio;306.604
09 Cataluña;Países Bajos;Agosto;283.523
09 Cataluña;Países Bajos;Septiembre;218.386
09 Cataluña;Países Bajos;Octubre;172.104
09 Cataluña;Países Bajos;Noviembre;47.995
09 Cataluña;Países Bajos;Diciembre;36.157
09 Cataluña;Polonia;Enero;18.104
09 Cataluña;Polonia;Febrero;25.047
09 Cataluña;Polonia;Marzo;30.348
09 Cataluña;Polonia;Abril;39.185
09 Cataluña;Polonia;Mayo;97.766
09 Cataluña;Polonia;Junio;193.823
09 Cataluña;Polonia;Julio;183.976
09 Cataluña;Polonia;Agosto;154.228
09 Cataluña;Polonia;Septiembre;178.809
09 Cataluña;Polonia;Octubre;51.274
09 Cataluña;Polonia;Noviembre;22.637
09 Cataluña;Polonia;Diciembre;13.305
09 Cataluña;Portugal;Enero;25.367
09 Cataluña;Portugal;Febrero;30.520
09 Cataluña;Portugal;Marzo;37.309
09 Cataluña;Portugal;Abril;57.704
09 Cataluña;Portugal;Mayo;39.291
09 Cataluña;Portugal;Junio;52.222
09 Cataluña;Portugal;Julio;64.159
09 Cataluña;Portugal;Agosto;102.331
09 Cataluña;Portugal;Septiembre;78.159
09 Cataluña;Portugal;Octubre;42.263
09 Cataluña;Portugal;Noviembre;29.856
09 Cataluña;Portugal;Diciembre;26.475
09 Cataluña;Reino Unido;Enero;109.283
09 Cataluña;Reino Unido;Febrero;161.669
09 Cataluña;Reino Unido;Marzo;230.034
09 Cataluña;Reino Unido;Abril;296.046
09 Cataluña;Reino Unido;Mayo;716.708
09 Cataluña;Reino Unido;Junio;879.778
09 Cataluña;Reino Unido;Julio;862.832
09 Cataluña;Reino Unido;Agosto;949.295
09 Cataluña;Reino Unido;Septiembre;900.680
09 Cataluña;Reino Unido;Octubre;596.099
09 Cataluña;Reino Unido;Noviembre;160.532
09 Cataluña;Reino Unido;Diciembre;123.951
09 Cataluña;República Checa;Enero;4.569
09 Cataluña;República Checa;Febrero;7.493
09 Cataluña;República Checa;Marzo;11.564
09 Cataluña;República Checa;Abril;15.146
09 Cataluña;República Checa;Mayo;14.713
09 Cataluña;República Checa;Junio;37.709
09 Cataluña;República Checa;Julio;46.803
09 Cataluña;República Checa;Agosto;42.463
09 Cataluña;República Checa;Septiembre;41.071
09 Cataluña;República Checa;Octubre;13.377
09 Cataluña;República Checa;Noviembre;10.300
09 Cataluña;República Checa;Diciembre;6.539
09 Cataluña;Suecia;Enero;18.685
09 Cataluña;Suecia;Febrero;25.293
09 Cataluña;Suecia;Marzo;41.116
09 Cataluña;Suecia;Abril;53.434
09 Cataluña;Suecia;Mayo;61.733
09 Cataluña;Suecia;Junio;58.077
09 Cataluña;Suecia;Julio;75.485
09 Cataluña;Suecia;Agosto;46.782
09 Cataluña;Suecia;Septiembre;53.302
09 Cataluña;Suecia;Octubre;54.018
09 Cataluña;Suecia;Noviembre;31.885
09 Cataluña;Suecia;Diciembre;17.536
09 Cataluña;Noruega;Enero;6.954
09 Cataluña;Noruega;Febrero;14.832
09 Cataluña;Noruega;Marzo;18.779
09 Cataluña;Noruega;Abril;32.423
09 Cataluña;Noruega;Mayo;30.656
09 Cataluña;Noruega;Junio;56.009
09 Cataluña;Noruega;Julio;75.907
09 Cataluña;Noruega;Agosto;36.589
09 Cataluña;Noruega;Septiembre;37.177
09 Cataluña;Noruega;Octubre;35.471
09 Cataluña;Noruega;Noviembre;15.605
09 Cataluña;Noruega;Diciembre;9.441
09 Cataluña;Rusia;Enero;61.960
09 Cataluña;Rusia;Febrero;44.027
09 Cataluña;Rusia;Marzo;59.419
09 Cataluña;Rusia;Abril;77.008
09 Cataluña;Rusia;Mayo;181.990
09 Cataluña;Rusia;Junio;538.920
09 Cataluña;Rusia;Julio;568.831
09 Cataluña;Rusia;Agosto;571.695
09 Cataluña;Rusia;Septiembre;562.434
09 Cataluña;Rusia;Octubre;135.627
09 Cataluña;Rusia;Noviembre;48.319
09 Cataluña;Rusia;Diciembre;39.764
09 Cataluña;Suiza;Enero;23.444
09 Cataluña;Suiza;Febrero;28.105
09 Cataluña;Suiza;Marzo;39.070
09 Cataluña;Suiza;Abril;66.631
09 Cataluña;Suiza;Mayo;71.217
09 Cataluña;Suiza;Junio;73.337
09 Cataluña;Suiza;Julio;126.930
09 Cataluña;Suiza;Agosto;82.822
09 Cataluña;Suiza;Septiembre;85.698
09 Cataluña;Suiza;Octubre;85.456
09 Cataluña;Suiza;Noviembre;31.533
09 Cataluña;Suiza;Diciembre;23.981
09 Cataluña;Japón;Enero;23.243
09 Cataluña;Japón;Febrero;39.861
09 Cataluña;Japón;Marzo;39.187
09 Cataluña;Japón;Abril;27.651
09 Cataluña;Japón;Mayo;31.273
09 Cataluña;Japón;Junio;36.499
09 Cataluña;Japón;Julio;28.597
09 Cataluña;Japón;Agosto;35.625
09 Cataluña;Japón;Septiembre;37.860
09 Cataluña;Japón;Octubre;37.844
09 Cataluña;Japón;Noviembre;36.236
09 Cataluña;Japón;Diciembre;35.602
09 Cataluña;Estados Unidos;Enero;98.713
09 Cataluña;Estados Unidos;Febrero;114.236
09 Cataluña;Estados Unidos;Marzo;175.431
09 Cataluña;Estados Unidos;Abril;203.785
09 Cataluña;Estados Unidos;Mayo;286.867
09 Cataluña;Estados Unidos;Junio;331.614
09 Cataluña;Estados Unidos;Julio;332.110
09 Cataluña;Estados Unidos;Agosto;248.517
09 Cataluña;Estados Unidos;Septiembre;271.976
09 Cataluña;Estados Unidos;Octubre;273.557
09 Cataluña;Estados Unidos;Noviembre;187.926
09 Cataluña;Estados Unidos;Diciembre;125.294
09 Cataluña;Países africanos;Enero;34.193
09 Cataluña;Países africanos;Febrero;30.119
09 Cataluña;Países africanos;Marzo;32.226
09 Cataluña;Países africanos;Abril;37.371
09 Cataluña;Países africanos;Mayo;31.075
09 Cataluña;Países africanos;Junio;40.292
09 Cataluña;Países africanos;Julio;62.055
09 Cataluña;Países africanos;Agosto;73.141
09 Cataluña;Países africanos;Septiembre;39.058
09 Cataluña;Países africanos;Octubre;35.836
09 Cataluña;Países africanos;Noviembre;34.625
09 Cataluña;Países africanos;Diciembre;38.777
10 Comunitat Valenciana;Residentes en España;Enero;634.881
10 Comunitat Valenciana;Residentes en España;Febrero;769.308
10 Comunitat Valenciana;Residentes en España;Marzo;1.222.015
10 Comunitat Valenciana;Residentes en España;Abril;1.271.738
10 Comunitat Valenciana;Residentes en España;Mayo;1.132.934
10 Comunitat Valenciana;Residentes en España;Junio;1.559.647
10 Comunitat Valenciana;Residentes en España;Julio;2.091.117
10 Comunitat Valenciana;Residentes en España;Agosto;2.421.301
10 Comunitat Valenciana;Residentes en España;Septiembre;1.538.768
10 Comunitat Valenciana;Residentes en España;Octubre;1.125.919
10 Comunitat Valenciana;Residentes en España;Noviembre;912.471
10 Comunitat Valenciana;Residentes en España;Diciembre;837.404
10 Comunitat Valenciana;Alemania;Enero;29.010
10 Comunitat Valenciana;Alemania;Febrero;27.504
10 Comunitat Valenciana;Alemania;Marzo;43.613
10 Comunitat Valenciana;Alemania;Abril;48.772
10 Comunitat Valenciana;Alemania;Mayo;62.753
10 Comunitat Valenciana;Alemania;Junio;44.767
10 Comunitat Valenciana;Alemania;Julio;42.112
10 Comunitat Valenciana;Alemania;Agosto;41.185
10 Comunitat Valenciana;Alemania;Septiembre;54.674
10 Comunitat Valenciana;Alemania;Octubre;65.657
10 Comunitat Valenciana;Alemania;Noviembre;34.553
10 Comunitat Valenciana;Alemania;Diciembre;22.549
10 Comunitat Valenciana;Austria;Enero;2.480
10 Comunitat Valenciana;Austria;Febrero;2.587
10 Comunitat Valenciana;Austria;Marzo;3.465
10 Comunitat Valenciana;Austria;Abril;5.751
10 Comunitat Valenciana;Austria;Mayo;6.773
10 Comunitat Valenciana;Austria;Junio;4.259
10 Comunitat Valenciana;Austria;Julio;5.616
10 Comunitat Valenciana;Austria;Agosto;5.735
10 Comunitat Valenciana;Austria;Septiembre;5.759
10 Comunitat Valenciana;Austria;Octubre;6.407
10 Comunitat Valenciana;Austria;Noviembre;6.026
10 Comunitat Valenciana;Austria;Diciembre;2.532
10 Comunitat Valenciana;Bélgica;Enero;51.040
10 Comunitat Valenciana;Bélgica;Febrero;53.414
10 Comunitat Valenciana;Bélgica;Marzo;62.903
10 Comunitat Valenciana;Bélgica;Abril;70.812
10 Comunitat Valenciana;Bélgica;Mayo;71.638
10 Comunitat Valenciana;Bélgica;Junio;55.661
10 Comunitat Valenciana;Bélgica;Julio;59.334
10 Comunitat Valenciana;Bélgica;Agosto;45.296
10 Comunitat Valenciana;Bélgica;Septiembre;71.579
10 Comunitat Valenciana;Bélgica;Octubre;75.729
10 Comunitat Valenciana;Bélgica;Noviembre;65.101
10 Comunitat Valenciana;Bélgica;Diciembre;41.729
10 Comunitat Valenciana;Dinamarca;Enero;4.291
10 Comunitat Valenciana;Dinamarca;Febrero;9.562
10 Comunitat Valenciana;Dinamarca;Marzo;9.272
10 Comunitat Valenciana;Dinamarca;Abril;12.178
10 Comunitat Valenciana;Dinamarca;Mayo;7.187
10 Comunitat Valenciana;Dinamarca;Junio;6.227
10 Comunitat Valenciana;Dinamarca;Julio;12.234
10 Comunitat Valenciana;Dinamarca;Agosto;6.725
10 Comunitat Valenciana;Dinamarca;Septiembre;7.762
10 Comunitat Valenciana;Dinamarca;Octubre;9.875
10 Comunitat Valenciana;Dinamarca;Noviembre;5.095
10 Comunitat Valenciana;Dinamarca;Diciembre;2.977
10 Comunitat Valenciana;Finlandia;Enero;4.048
10 Comunitat Valenciana;Finlandia;Febrero;5.033
10 Comunitat Valenciana;Finlandia;Marzo;8.252
10 Comunitat Valenciana;Finlandia;Abril;8.378
10 Comunitat Valenciana;Finlandia;Mayo;6.971
10 Comunitat Valenciana;Finlandia;Junio;8.280
10 Comunitat Valenciana;Finlandia;Julio;10.047
10 Comunitat Valenciana;Finlandia;Agosto;3.631
10 Comunitat Valenciana;Finlandia;Septiembre;5.041
10 Comunitat Valenciana;Finlandia;Octubre;12.381
10 Comunitat Valenciana;Finlandia;Noviembre;10.405
10 Comunitat Valenciana;Finlandia;Diciembre;6.283
10 Comunitat Valenciana;Francia;Enero;29.002
10 Comunitat Valenciana;Francia;Febrero;33.265
10 Comunitat Valenciana;Francia;Marzo;35.492
10 Comunitat Valenciana;Francia;Abril;60.023
10 Comunitat Valenciana;Francia;Mayo;79.376
10 Comunitat Valenciana;Francia;Junio;56.443
10 Comunitat Valenciana;Francia;Julio;79.666
10 Comunitat Valenciana;Francia;Agosto;156.320
10 Comunitat Valenciana;Francia;Septiembre;72.175
10 Comunitat Valenciana;Francia;Octubre;79.650
10 Comunitat Valenciana;Francia;Noviembre;32.243
10 Comunitat Valenciana;Francia;Diciembre;30.332
10 Comunitat Valenciana;Grecia;Enero;845
10 Comunitat Valenciana;Grecia;Febrero;1.475
10 Comunitat Valenciana;Grecia;Marzo;1.999
10 Comunitat Valenciana;Grecia;Abril;1.029
10 Comunitat Valenciana;Grecia;Mayo;1.312
10 Comunitat Valenciana;Grecia;Junio;860
10 Comunitat Valenciana;Grecia;Julio;1.494
10 Comunitat Valenciana;Grecia;Agosto;1.380
10 Comunitat Valenciana;Grecia;Septiembre;1.378
10 Comunitat Valenciana;Grecia;Octubre;1.214
10 Comunitat Valenciana;Grecia;Noviembre;1.152
10 Comunitat Valenciana;Grecia;Diciembre;1.026
10 Comunitat Valenciana;Irlanda;Enero;6.895
10 Comunitat Valenciana;Irlanda;Febrero;9.064
10 Comunitat Valenciana;Irlanda;Marzo;13.702
10 Comunitat Valenciana;Irlanda;Abril;21.518
10 Comunitat Valenciana;Irlanda;Mayo;34.510
10 Comunitat Valenciana;Irlanda;Junio;34.763
10 Comunitat Valenciana;Irlanda;Julio;23.498
10 Comunitat Valenciana;Irlanda;Agosto;23.888
10 Comunitat Valenciana;Irlanda;Septiembre;35.616
10 Comunitat Valenciana;Irlanda;Octubre;31.436
10 Comunitat Valenciana;Irlanda;Noviembre;12.022
10 Comunitat Valenciana;Irlanda;Diciembre;8.394
10 Comunitat Valenciana;Italia;Enero;47.315
10 Comunitat Valenciana;Italia;Febrero;47.338
10 Comunitat Valenciana;Italia;Marzo;52.180
10 Comunitat Valenciana;Italia;Abril;71.047
10 Comunitat Valenciana;Italia;Mayo;65.223
10 Comunitat Valenciana;Italia;Junio;65.030
10 Comunitat Valenciana;Italia;Julio;76.825
10 Comunitat Valenciana;Italia;Agosto;140.935
10 Comunitat Valenciana;Italia;Septiembre;62.286
10 Comunitat Valenciana;Italia;Octubre;51.316
10 Comunitat Valenciana;Italia;Noviembre;61.746
10 Comunitat Valenciana;Italia;Diciembre;50.176
10 Comunitat Valenciana;Luxemburgo;Enero;409
10 Comunitat Valenciana;Luxemburgo;Febrero;689
10 Comunitat Valenciana;Luxemburgo;Marzo;731
10 Comunitat Valenciana;Luxemburgo;Abril;817
10 Comunitat Valenciana;Luxemburgo;Mayo;703
10 Comunitat Valenciana;Luxemburgo;Junio;661
10 Comunitat Valenciana;Luxemburgo;Julio;748
10 Comunitat Valenciana;Luxemburgo;Agosto;1.339
10 Comunitat Valenciana;Luxemburgo;Septiembre;1.240
10 Comunitat Valenciana;Luxemburgo;Octubre;882
10 Comunitat Valenciana;Luxemburgo;Noviembre;543
10 Comunitat Valenciana;Luxemburgo;Diciembre;598
10 Comunitat Valenciana;Países Bajos;Enero;55.530
10 Comunitat Valenciana;Países Bajos;Febrero;63.830
10 Comunitat Valenciana;Países Bajos;Marzo;73.913
10 Comunitat Valenciana;Países Bajos;Abril;82.480
10 Comunitat Valenciana;Países Bajos;Mayo;106.231
10 Comunitat Valenciana;Países Bajos;Junio;94.775
10 Comunitat Valenciana;Países Bajos;Julio;81.885
10 Comunitat Valenciana;Países Bajos;Agosto;82.744
10 Comunitat Valenciana;Países Bajos;Septiembre;103.416
10 Comunitat Valenciana;Países Bajos;Octubre;112.520
10 Comunitat Valenciana;Países Bajos;Noviembre;58.210
10 Comunitat Valenciana;Países Bajos;Diciembre;37.668
10 Comunitat Valenciana;Polonia;Enero;6.639
10 Comunitat Valenciana;Polonia;Febrero;7.167
10 Comunitat Valenciana;Polonia;Marzo;7.873
10 Comunitat Valenciana;Polonia;Abril;12.894
10 Comunitat Valenciana;Polonia;Mayo;17.504
10 Comunitat Valenciana;Polonia;Junio;19.158
10 Comunitat Valenciana;Polonia;Julio;19.202
10 Comunitat Valenciana;Polonia;Agosto;15.861
10 Comunitat Valenciana;Polonia;Septiembre;16.630
10 Comunitat Valenciana;Polonia;Octubre;13.209
10 Comunitat Valenciana;Polonia;Noviembre;8.660
10 Comunitat Valenciana;Polonia;Diciembre;6.679
10 Comunitat Valenciana;Portugal;Enero;6.298
10 Comunitat Valenciana;Portugal;Febrero;8.903
10 Comunitat Valenciana;Portugal;Marzo;10.021
10 Comunitat Valenciana;Portugal;Abril;27.291
10 Comunitat Valenciana;Portugal;Mayo;14.181
10 Comunitat Valenciana;Portugal;Junio;38.557
10 Comunitat Valenciana;Portugal;Julio;77.008
10 Comunitat Valenciana;Portugal;Agosto;111.113
10 Comunitat Valenciana;Portugal;Septiembre;64.094
10 Comunitat Valenciana;Portugal;Octubre;13.820
10 Comunitat Valenciana;Portugal;Noviembre;8.036
10 Comunitat Valenciana;Portugal;Diciembre;6.823
10 Comunitat Valenciana;Reino Unido;Enero;305.249
10 Comunitat Valenciana;Reino Unido;Febrero;305.317
10 Comunitat Valenciana;Reino Unido;Marzo;447.521
10 Comunitat Valenciana;Reino Unido;Abril;535.936
10 Comunitat Valenciana;Reino Unido;Mayo;673.923
10 Comunitat Valenciana;Reino Unido;Junio;650.037
10 Comunitat Valenciana;Reino Unido;Julio;616.183
10 Comunitat Valenciana;Reino Unido;Agosto;540.195
10 Comunitat Valenciana;Reino Unido;Septiembre;705.963
10 Comunitat Valenciana;Reino Unido;Octubre;650.936
10 Comunitat Valenciana;Reino Unido;Noviembre;472.371
10 Comunitat Valenciana;Reino Unido;Diciembre;359.740
10 Comunitat Valenciana;República Checa;Enero;907
10 Comunitat Valenciana;República Checa;Febrero;888
10 Comunitat Valenciana;República Checa;Marzo;2.439
10 Comunitat Valenciana;República Checa;Abril;1.718
10 Comunitat Valenciana;República Checa;Mayo;2.998
10 Comunitat Valenciana;República Checa;Junio;3.393
10 Comunitat Valenciana;República Checa;Julio;4.837
10 Comunitat Valenciana;República Checa;Agosto;2.741
10 Comunitat Valenciana;República Checa;Septiembre;5.611
10 Comunitat Valenciana;República Checa;Octubre;7.960
10 Comunitat Valenciana;República Checa;Noviembre;1.222
10 Comunitat Valenciana;República Checa;Diciembre;1.904
10 Comunitat Valenciana;Suecia;Enero;8.814
10 Comunitat Valenciana;Suecia;Febrero;11.768
10 Comunitat Valenciana;Suecia;Marzo;18.753
10 Comunitat Valenciana;Suecia;Abril;26.376
10 Comunitat Valenciana;Suecia;Mayo;21.753
10 Comunitat Valenciana;Suecia;Junio;19.464
10 Comunitat Valenciana;Suecia;Julio;22.558
10 Comunitat Valenciana;Suecia;Agosto;11.119
10 Comunitat Valenciana;Suecia;Septiembre;28.136
10 Comunitat Valenciana;Suecia;Octubre;22.954
10 Comunitat Valenciana;Suecia;Noviembre;13.653
10 Comunitat Valenciana;Suecia;Diciembre;6.432
10 Comunitat Valenciana;Noruega;Enero;11.326
10 Comunitat Valenciana;Noruega;Febrero;21.126
10 Comunitat Valenciana;Noruega;Marzo;35.551
10 Comunitat Valenciana;Noruega;Abril;30.589
10 Comunitat Valenciana;Noruega;Mayo;28.832
10 Comunitat Valenciana;Noruega;Junio;20.272
10 Comunitat Valenciana;Noruega;Julio;32.340
10 Comunitat Valenciana;Noruega;Agosto;13.041
10 Comunitat Valenciana;Noruega;Septiembre;29.143
10 Comunitat Valenciana;Noruega;Octubre;38.112
10 Comunitat Valenciana;Noruega;Noviembre;21.911
10 Comunitat Valenciana;Noruega;Diciembre;10.369
10 Comunitat Valenciana;Rusia;Enero;12.567
10 Comunitat Valenciana;Rusia;Febrero;10.298
10 Comunitat Valenciana;Rusia;Marzo;10.194
10 Comunitat Valenciana;Rusia;Abril;11.304
10 Comunitat Valenciana;Rusia;Mayo;18.951
10 Comunitat Valenciana;Rusia;Junio;27.626
10 Comunitat Valenciana;Rusia;Julio;34.224
10 Comunitat Valenciana;Rusia;Agosto;32.693
10 Comunitat Valenciana;Rusia;Septiembre;37.966
10 Comunitat Valenciana;Rusia;Octubre;20.746
10 Comunitat Valenciana;Rusia;Noviembre;8.684
10 Comunitat Valenciana;Rusia;Diciembre;11.548
10 Comunitat Valenciana;Suiza;Enero;7.307
10 Comunitat Valenciana;Suiza;Febrero;11.685
10 Comunitat Valenciana;Suiza;Marzo;15.609
10 Comunitat Valenciana;Suiza;Abril;18.870
10 Comunitat Valenciana;Suiza;Mayo;15.889
10 Comunitat Valenciana;Suiza;Junio;17.644
10 Comunitat Valenciana;Suiza;Julio;20.490
10 Comunitat Valenciana;Suiza;Agosto;14.073
10 Comunitat Valenciana;Suiza;Septiembre;18.197
10 Comunitat Valenciana;Suiza;Octubre;22.679
10 Comunitat Valenciana;Suiza;Noviembre;12.364
10 Comunitat Valenciana;Suiza;Diciembre;6.309
10 Comunitat Valenciana;Japón;Enero;4.613
10 Comunitat Valenciana;Japón;Febrero;4.561
10 Comunitat Valenciana;Japón;Marzo;7.611
10 Comunitat Valenciana;Japón;Abril;3.361
10 Comunitat Valenciana;Japón;Mayo;6.269
10 Comunitat Valenciana;Japón;Junio;3.826
10 Comunitat Valenciana;Japón;Julio;5.577
10 Comunitat Valenciana;Japón;Agosto;5.941
10 Comunitat Valenciana;Japón;Septiembre;5.305
10 Comunitat Valenciana;Japón;Octubre;3.100
10 Comunitat Valenciana;Japón;Noviembre;7.438
10 Comunitat Valenciana;Japón;Diciembre;5.158
10 Comunitat Valenciana;Estados Unidos;Enero;7.632
10 Comunitat Valenciana;Estados Unidos;Febrero;10.091
10 Comunitat Valenciana;Estados Unidos;Marzo;18.206
10 Comunitat Valenciana;Estados Unidos;Abril;19.407
10 Comunitat Valenciana;Estados Unidos;Mayo;21.103
10 Comunitat Valenciana;Estados Unidos;Junio;26.198
10 Comunitat Valenciana;Estados Unidos;Julio;28.776
10 Comunitat Valenciana;Estados Unidos;Agosto;18.877
10 Comunitat Valenciana;Estados Unidos;Septiembre;21.936
10 Comunitat Valenciana;Estados Unidos;Octubre;19.231
10 Comunitat Valenciana;Estados Unidos;Noviembre;12.996
10 Comunitat Valenciana;Estados Unidos;Diciembre;10.563
10 Comunitat Valenciana;Países africanos;Enero;14.523
10 Comunitat Valenciana;Países africanos;Febrero;16.185
10 Comunitat Valenciana;Países africanos;Marzo;13.912
10 Comunitat Valenciana;Países africanos;Abril;12.803
10 Comunitat Valenciana;Países africanos;Mayo;11.254
10 Comunitat Valenciana;Países africanos;Junio;9.472
10 Comunitat Valenciana;Países africanos;Julio;21.931
10 Comunitat Valenciana;Países africanos;Agosto;27.663
10 Comunitat Valenciana;Países africanos;Septiembre;16.870
10 Comunitat Valenciana;Países africanos;Octubre;13.470
10 Comunitat Valenciana;Países africanos;Noviembre;13.607
10 Comunitat Valenciana;Países africanos;Diciembre;13.553
13 Madrid, Comunidad de;Residentes en España;Enero;896.539
13 Madrid, Comunidad de;Residentes en España;Febrero;891.220
13 Madrid, Comunidad de;Residentes en España;Marzo;955.408
13 Madrid, Comunidad de;Residentes en España;Abril;876.416
13 Madrid, Comunidad de;Residentes en España;Mayo;939.310
13 Madrid, Comunidad de;Residentes en España;Junio;963.585
13 Madrid, Comunidad de;Residentes en España;Julio;861.847
13 Madrid, Comunidad de;Residentes en España;Agosto;854.666
13 Madrid, Comunidad de;Residentes en España;Septiembre;935.194
13 Madrid, Comunidad de;Residentes en España;Octubre;943.710
13 Madrid, Comunidad de;Residentes en España;Noviembre;1.002.877
13 Madrid, Comunidad de;Residentes en España;Diciembre;1.069.109
13 Madrid, Comunidad de;Alemania;Enero;36.276
13 Madrid, Comunidad de;Alemania;Febrero;39.624
13 Madrid, Comunidad de;Alemania;Marzo;59.896
13 Madrid, Comunidad de;Alemania;Abril;62.507
13 Madrid, Comunidad de;Alemania;Mayo;66.853
13 Madrid, Comunidad de;Alemania;Junio;52.359
13 Madrid, Comunidad de;Alemania;Julio;44.283
13 Madrid, Comunidad de;Alemania;Agosto;33.895
13 Madrid, Comunidad de;Alemania;Septiembre;59.503
13 Madrid, Comunidad de;Alemania;Octubre;76.285
13 Madrid, Comunidad de;Alemania;Noviembre;62.418
13 Madrid, Comunidad de;Alemania;Diciembre;32.386
13 Madrid, Comunidad de;Austria;Enero;4.170
13 Madrid, Comunidad de;Austria;Febrero;4.728
13 Madrid, Comunidad de;Austria;Marzo;9.474
13 Madrid, Comunidad de;Austria;Abril;8.125
13 Madrid, Comunidad de;Austria;Mayo;9.956
13 Madrid, Comunidad de;Austria;Junio;6.330
13 Madrid, Comunidad de;Austria;Julio;7.369
13 Madrid, Comunidad de;Austria;Agosto;4.138
13 Madrid, Comunidad de;Austria;Septiembre;6.971
13 Madrid, Comunidad de;Austria;Octubre;9.332
13 Madrid, Comunidad de;Austria;Noviembre;6.910
13 Madrid, Comunidad de;Austria;Diciembre;4.728
13 Madrid, Comunidad de;Bélgica;Enero;8.272
13 Madrid, Comunidad de;Bélgica;Febrero;12.295
13 Madrid, Comunidad de;Bélgica;Marzo;13.386
13 Madrid, Comunidad de;Bélgica;Abril;20.388
13 Madrid, Comunidad de;Bélgica;Mayo;16.329
13 Madrid, Comunidad de;Bélgica;Junio;14.139
13 Madrid, Comunidad de;Bélgica;Julio;18.428
13 Madrid, Comunidad de;Bélgica;Agosto;14.149
13 Madrid, Comunidad de;Bélgica;Septiembre;19.414
13 Madrid, Comunidad de;Bélgica;Octubre;20.168
13 Madrid, Comunidad de;Bélgica;Noviembre;14.086
13 Madrid, Comunidad de;Bélgica;Diciembre;9.903
13 Madrid, Comunidad de;Dinamarca;Enero;5.243
13 Madrid, Comunidad de;Dinamarca;Febrero;7.959
13 Madrid, Comunidad de;Dinamarca;Marzo;8.886
13 Madrid, Comunidad de;Dinamarca;Abril;14.391
13 Madrid, Comunidad de;Dinamarca;Mayo;8.341
13 Madrid, Comunidad de;Dinamarca;Junio;6.962
13 Madrid, Comunidad de;Dinamarca;Julio;8.700
