Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
01 Andalucía;Finlandia;Marzo;42.798
01 Andalucía;Finlandia;Abril;46.447
01 Andalucía;Finlandia;Mayo;37.645
01 Andalucía;Finlandia;Junio;27.346
01 Andalucía;Finlandia;Julio;27.768
01 Andalucía;Finlandia;Agosto;15.702
01 Andalucía;Finlandia;Septiembre;32.072
01 Andalucía;Finlandia;Octubre;50.206
01 Andalucía;Finlandia;Noviembre;41.082
01 Andalucía;Finlandia;Diciembre;25.379
01 Andalucía;Francia;Enero;76.448
01 Andalucía;Francia;Febrero;99.591
01 Andalucía;Francia;Marzo;115.456
01 Andalucía;Francia;Abril;257.919
01 Andalucía;Francia;Mayo;307.761
01 Andalucía;Francia;Junio;262.511
01 Andalucía;Francia;Julio;261.871
01 Andalucía;Francia;Agosto;414.512
01 Andalucía;Francia;Septiembre;287.900
01 Andalucía;Francia;Octubre;266.439
01 Andalucía;Francia;Noviembre;91.565
01 Andalucía;Francia;Diciembre;84.163
01 Andalucía;Grecia;Enero;1.481
01 Andalucía;Grecia;Febrero;2.791
01 Andalucía;Grecia;Marzo;4.517
01 Andalucía;Grecia;Abril;4.701
01 Andalucía;Grecia;Mayo;4.653
01 Andalucía;Grecia;Junio;5.610
01 Andalucía;Grecia;Julio;4.002
01 Andalucía;Grecia;Agosto;4.974
01 Andalucía;Grecia;Septiembre;3.911
01 Andalucía;Grecia;Octubre;3.923
01 Andalucía;Grecia;Noviembre;4.837
01 Andalucía;Grecia;Diciembre;3.167
01 Andalucía;Irlanda;Enero;24.032
01 Andalucía;Irlanda;Febrero;29.163
01 Andalucía;Irlanda;Marzo;42.830
01 Andalucía;Irlanda;Abril;97.451
01 Andalucía;Irlanda;Mayo;133.614
01 Andalucía;Irlanda;Junio;140.907
01 Andalucía;Irlanda;Julio;131.878
01 Andalucía;Irlanda;Agosto;114.229
01 Andalucía;Irlanda;Septiembre;146.070
01 Andalucía;Irlanda;Octubre;116.369
01 Andalucía;Irlanda;Noviembre;37.883
01 Andalucía;Irlanda;Diciembre;22.523
01 Andalucía;Italia;Enero;81.009
01 Andalucía;Italia;Febrero;67.928
01 Andalucía;Italia;Marzo;90.449
01 Andalucía;Italia;Abril;139.662
01 Andalucía;Italia;Mayo;120.483
01 Andalucía;Italia;Junio;110.898
01 Andalucía;Italia;Julio;119.702
01 Andalucía;Italia;Agosto;200.048
01 Andalucía;Italia;Septiembre;128.944
01 Andalucía;Italia;Octubre;110.260
01 Andalucía;Italia;Noviembre;75.879
01 Andalucía;Italia;Diciembre;83.006
01 Andalucía;Luxemburgo;Enero;2.971
01 Andalucía;Luxemburgo;Febrero;3.431
01 Andalucía;Luxemburgo;Marzo;3.163
01 Andalucía;Luxemburgo;Abril;6.670
01 Andalucía;Luxemburgo;Mayo;7.289
01 Andalucía;Luxemburgo;Junio;5.930
01 Andalucía;Luxemburgo;Julio;5.975
01 Andalucía;Luxemburgo;Agosto;8.924
01 Andalucía;Luxemburgo;Septiembre;9.184
01 Andalucía;Luxemburgo;Octubre;6.144
01 Andalucía;Luxemburgo;Noviembre;3.518
01 Andalucía;Luxemburgo;Diciembre;2.670
01 Andalucía;Países Bajos;Enero;62.691
01 Andalucía;Países Bajos;Febrero;62.298
01 Andalucía;Países Bajos;Marzo;96.519
01 Andalucía;Países Bajos;Abril;113.415
01 Andalucía;Países Bajos;Mayo;171.364
01 Andalucía;Países Bajos;Junio;163.006
01 Andalucía;Países Bajos;Julio;138.215
01 Andalucía;Países Bajos;Agosto;158.811
01 Andalucía;Países Bajos;Septiembre;178.569
01 Andalucía;Países Bajos;Octubre;161.937
01 Andalucía;Países Bajos;Noviembre;69.932
01 Andalucía;Países Bajos;Diciembre;50.250
01 Andalucía;Polonia;Enero;19.446
01 Andalucía;Polonia;Febrero;17.665
01 Andalucía;Polonia;Marzo;25.106
01 Andalucía;Polonia;Abril;40.555
01 Andalucía;Polonia;Mayo;67.977
01 Andalucía;Polonia;Junio;86.381
01 Andalucía;Polonia;Julio;87.736
01 Andalucía;Polonia;Agosto;82.997
01 Andalucía;Polonia;Septiembre;84.273
01 Andalucía;Polonia;Octubre;52.941
01 Andalucía;Polonia;Noviembre;15.896
01 Andalucía;Polonia;Diciembre;10.761
01 Andalucía;Portugal;Enero;22.301
01 Andalucía;Portugal;Febrero;23.723
01 Andalucía;Portugal;Marzo;45.455
01 Andalucía;Portugal;Abril;91.176
01 Andalucía;Portugal;Mayo;45.963
01 Andalucía;Portugal;Junio;117.953
01 Andalucía;Portugal;Julio;112.274
01 Andalucía;Portugal;Agosto;191.469
01 Andalucía;Portugal;Septiembre;104.695
01 Andalucía;Portugal;Octubre;41.905
01 Andalucía;Portugal;Noviembre;27.699
01 Andalucía;Portugal;Diciembre;24.337
01 Andalucía;Reino Unido;Enero;264.929
01 Andalucía;Reino Unido;Febrero;300.593
01 Andalucía;Reino Unido;Marzo;420.947
01 Andalucía;Reino Unido;Abril;570.355
01 Andalucía;Reino Unido;Mayo;849.897
01 Andalucía;Reino Unido;Junio;874.173
01 Andalucía;Reino Unido;Julio;767.682
01 Andalucía;Reino Unido;Agosto;723.409
01 Andalucía;Reino Unido;Septiembre;930.657
01 Andalucía;Reino Unido;Octubre;773.168
01 Andalucía;Reino Unido;Noviembre;319.131
01 Andalucía;Reino Unido;Diciembre;237.827
01 Andalucía;República Checa;Enero;5.347
01 Andalucía;República Checa;Febrero;4.279
01 Andalucía;República Checa;Marzo;6.048
01 Andalucía;República Checa;Abril;6.778
01 Andalucía;República Checa;Mayo;13.813
01 Andalucía;República Checa;Junio;30.034
01 Andalucía;República Checa;Julio;33.423
01 Andalucía;República Checa;Agosto;30.742
01 Andalucía;República Checa;Septiembre;32.862
01 Andalucía;República Checa;Octubre;14.817
01 Andalucía;República Checa;Noviembre;4.610
01 Andalucía;República Checa;Diciembre;5.287
01 Andalucía;Suecia;Enero;31.853
01 Andalucía;Suecia;Febrero;47.221
01 Andalucía;Suecia;Marzo;85.571
01 Andalucía;Suecia;Abril;68.676
01 Andalucía;Suecia;Mayo;52.486
01 Andalucía;Suecia;Junio;47.195
01 Andalucía;Suecia;Julio;48.714
01 Andalucía;Suecia;Agosto;31.373
01 Andalucía;Suecia;Septiembre;49.460
01 Andalucía;Suecia;Octubre;105.045
01 Andalucía;Suecia;Noviembre;70.047
01 Andalucía;Suecia;Diciembre;33.540
01 Andalucía;Noruega;Enero;14.726
01 Andalucía;Noruega;Febrero;34.677
01 Andalucía;Noruega;Marzo;38.470
01 Andalucía;Noruega;Abril;38.185
01 Andalucía;Noruega;Mayo;33.946
01 Andalucía;Noruega;Junio;34.203
01 Andalucía;Noruega;Julio;44.038
01 Andalucía;Noruega;Agosto;20.412
01 Andalucía;Noruega;Septiembre;37.885
01 Andalucía;Noruega;Octubre;58.210
01 Andalucía;Noruega;Noviembre;31.093
01 Andalucía;Noruega;Diciembre;11.770
01 Andalucía;Rusia;Enero;20.301
01 Andalucía;Rusia;Febrero;12.906
01 Andalucía;Rusia;Marzo;16.326
01 Andalucía;Rusia;Abril;19.074
01 Andalucía;Rusia;Mayo;24.337
01 Andalucía;Rusia;Junio;23.502
01 Andalucía;Rusia;Julio;30.345
01 Andalucía;Rusia;Agosto;29.620
01 Andalucía;Rusia;Septiembre;35.826
01 Andalucía;Rusia;Octubre;24.594
01 Andalucía;Rusia;Noviembre;14.158
01 Andalucía;Rusia;Diciembre;12.591
01 Andalucía;Suiza;Enero;15.474
01 Andalucía;Suiza;Febrero;19.080
01 Andalucía;Suiza;Marzo;32.559
01 Andalucía;Suiza;Abril;48.915
01 Andalucía;Suiza;Mayo;48.085
01 Andalucía;Suiza;Junio;43.230
01 Andalucía;Suiza;Julio;50.584
01 Andalucía;Suiza;Agosto;34.745
01 Andalucía;Suiza;Septiembre;51.972
01 Andalucía;Suiza;Octubre;59.495
01 Andalucía;Suiza;Noviembre;22.496
01 Andalucía;Suiza;Diciembre;16.219
01 Andalucía;Japón;Enero;12.207
01 Andalucía;Japón;Febrero;14.814
01 Andalucía;Japón;Marzo;13.897
01 Andalucía;Japón;Abril;17.856
01 Andalucía;Japón;Mayo;21.500
01 Andalucía;Japón;Junio;20.534
01 Andalucía;Japón;Julio;15.380
01 Andalucía;Japón;Agosto;18.108
01 Andalucía;Japón;Septiembre;19.347
01 Andalucía;Japón;Octubre;27.136
01 Andalucía;Japón;Noviembre;19.836
01 Andalucía;Japón;Diciembre;16.197
01 Andalucía;Estados Unidos;Enero;54.525
01 Andalucía;Estados Unidos;Febrero;57.692
01 Andalucía;Estados Unidos;Marzo;103.967
01 Andalucía;Estados Unidos;Abril;126.814
01 Andalucía;Estados Unidos;Mayo;148.442
01 Andalucía;Estados Unidos;Junio;153.728
01 Andalucía;Estados Unidos;Julio;144.418
01 Andalucía;Estados Unidos;Agosto;94.670
01 Andalucía;Estados Unidos;Septiembre;131.060
01 Andalucía;Estados Unidos;Octubre;150.123
01 Andalucía;Estados Unidos;Noviembre;90.055
01 Andalucía;Estados Unidos;Diciembre;68.948
01 Andalucía;Países africanos;Enero;52.825
01 Andalucía;Países africanos;Febrero;30.668
01 Andalucía;Países africanos;Marzo;32.213
01 Andalucía;Países africanos;Abril;50.338
01 Andalucía;Países africanos;Mayo;25.426
01 Andalucía;Países africanos;Junio;45.606
01 Andalucía;Países africanos;Julio;85.160
01 Andalucía;Países africanos;Agosto;130.016
01 Andalucía;Países africanos;Septiembre;45.342
01 Andalucía;Países africanos;Octubre;36.890
01 Andalucía;Países africanos;Noviembre;37.310
01 Andalucía;Países africanos;Diciembre;36.856
04 Balears, Illes;Residentes en España;Enero;54.408
04 Balears, Illes;Residentes en España;Febrero;153.099
04 Balears, Illes;Residentes en España;Marzo;215.128
04 Balears, Illes;Residentes en España;Abril;354.124
04 Balears, Illes;Residentes en España;Mayo;514.204
04 Balears, Illes;Residentes en España;Junio;648.436
04 Balears, Illes;Residentes en España;Julio;776.686
04 Balears, Illes;Residentes en España;Agosto;969.715
04 Balears, Illes;Residentes en España;Septiembre;608.876
04 Balears, Illes;Residentes en España;Octubre;294.200
04 Balears, Illes;Residentes en España;Noviembre;91.267
04 Balears, Illes;Residentes en España;Diciembre;57.813
04 Balears, Illes;Alemania;Enero;67.596
04 Balears, Illes;Alemania;Febrero;244.535
04 Balears, Illes;Alemania;Marzo;593.115
04 Balears, Illes;Alemania;Abril;1.210.315
04 Balears, Illes;Alemania;Mayo;2.193.362
04 Balears, Illes;Alemania;Junio;2.614.628
04 Balears, Illes;Alemania;Julio;2.683.505
04 Balears, Illes;Alemania;Agosto;2.593.528
04 Balears, Illes;Alemania;Septiembre;2.745.031
04 Balears, Illes;Alemania;Octubre;2.315.545
04 Balears, Illes;Alemania;Noviembre;190.979
04 Balears, Illes;Alemania;Diciembre;139.884
04 Balears, Illes;Austria;Enero;3.670
04 Balears, Illes;Austria;Febrero;10.261
04 Balears, Illes;Austria;Marzo;21.579
04 Balears, Illes;Austria;Abril;53.626
04 Balears, Illes;Austria;Mayo;76.458
04 Balears, Illes;Austria;Junio;130.683
04 Balears, Illes;Austria;Julio;152.639
04 Balears, Illes;Austria;Agosto;146.523
04 Balears, Illes;Austria;Septiembre;113.051
04 Balears, Illes;Austria;Octubre;57.662
04 Balears, Illes;Austria;Noviembre;6.650
04 Balears, Illes;Austria;Diciembre;6.301
04 Balears, Illes;Bélgica;Enero;986
04 Balears, Illes;Bélgica;Febrero;3.273
04 Balears, Illes;Bélgica;Marzo;8.099
04 Balears, Illes;Bélgica;Abril;41.751
04 Balears, Illes;Bélgica;Mayo;87.397
04 Balears, Illes;Bélgica;Junio;98.413
04 Balears, Illes;Bélgica;Julio;149.520
04 Balears, Illes;Bélgica;Agosto;115.265
04 Balears, Illes;Bélgica;Septiembre;102.583
04 Balears, Illes;Bélgica;Octubre;49.983
04 Balears, Illes;Bélgica;Noviembre;2.009
04 Balears, Illes;Bélgica;Diciembre;2.372
04 Balears, Illes;Dinamarca;Enero;789
04 Balears, Illes;Dinamarca;Febrero;3.745
04 Balears, Illes;Dinamarca;Marzo;8.002
04 Balears, Illes;Dinamarca;Abril;45.848
04 Balears, Illes;Dinamarca;Mayo;122.240
04 Balears, Illes;Dinamarca;Junio;130.699
04 Balears, Illes;Dinamarca;Julio;237.605
04 Balears, Illes;Dinamarca;Agosto;145.381
04 Balears, Illes;Dinamarca;Septiembre;112.409
04 Balears, Illes;Dinamarca;Octubre;88.598
04 Balears, Illes;Dinamarca;Noviembre;1.056
04 Balears, Illes;Dinamarca;Diciembre;1.349
04 Balears, Illes;Finlandia;Enero;876
04 Balears, Illes;Finlandia;Febrero;2.150
04 Balears, Illes;Finlandia;Marzo;5.464
04 Balears, Illes;Finlandia;Abril;19.382
04 Balears, Illes;Finlandia;Mayo;29.408
04 Balears, Illes;Finlandia;Junio;43.950
04 Balears, Illes;Finlandia;Julio;40.000
04 Balears, Illes;Finlandia;Agosto;39.880
04 Balears, Illes;Finlandia;Septiembre;37.190
04 Balears, Illes;Finlandia;Octubre;29.830
04 Balears, Illes;Finlandia;Noviembre;2.650
04 Balears, Illes;Finlandia;Diciembre;1.093
04 Balears, Illes;Francia;Enero;4.399
04 Balears, Illes;Francia;Febrero;7.361
04 Balears, Illes;Francia;Marzo;14.444
04 Balears, Illes;Francia;Abril;148.170
04 Balears, Illes;Francia;Mayo;392.278
04 Balears, Illes;Francia;Junio;404.889
04 Balears, Illes;Francia;Julio;512.655
04 Balears, Illes;Francia;Agosto;713.042
04 Balears, Illes;Francia;Septiembre;411.669
04 Balears, Illes;Francia;Octubre;249.760
04 Balears, Illes;Francia;Noviembre;8.197
04 Balears, Illes;Francia;Diciembre;6.442
04 Balears, Illes;Grecia;Enero;332
04 Balears, Illes;Grecia;Febrero;214
04 Balears, Illes;Grecia;Marzo;553
04 Balears, Illes;Grecia;Abril;1.179
04 Balears, Illes;Grecia;Mayo;2.565
04 Balears, Illes;Grecia;Junio;3.705
04 Balears, Illes;Grecia;Julio;5.398
04 Balears, Illes;Grecia;Agosto;7.185
04 Balears, Illes;Grecia;Septiembre;3.197
04 Balears, Illes;Grecia;Octubre;1.625
04 Balears, Illes;Grecia;Noviembre;327
04 Balears, Illes;Grecia;Diciembre;256
04 Balears, Illes;Irlanda;Enero;461
04 Balears, Illes;Irlanda;Febrero;578
04 Balears, Illes;Irlanda;Marzo;1.897
04 Balears, Illes;Irlanda;Abril;31.931
04 Balears, Illes;Irlanda;Mayo;111.186
04 Balears, Illes;Irlanda;Junio;180.699
04 Balears, Illes;Irlanda;Julio;187.110
04 Balears, Illes;Irlanda;Agosto;174.561
04 Balears, Illes;Irlanda;Septiembre;129.850
04 Balears, Illes;Irlanda;Octubre;65.089
04 Balears, Illes;Irlanda;Noviembre;1.155
04 Balears, Illes;Irlanda;Diciembre;573
04 Balears, Illes;Italia;Enero;4.337
04 Balears, Illes;Italia;Febrero;4.032
04 Balears, Illes;Italia;Marzo;9.652
04 Balears, Illes;Italia;Abril;57.917
04 Balears, Illes;Italia;Mayo;134.666
04 Balears, Illes;Italia;Junio;359.850
04 Balears, Illes;Italia;Julio;548.574
04 Balears, Illes;Italia;Agosto;726.992
04 Balears, Illes;Italia;Septiembre;371.448
04 Balears, Illes;Italia;Octubre;90.838
04 Balears, Illes;Italia;Noviembre;5.415
04 Balears, Illes;Italia;Diciembre;5.108
04 Balears, Illes;Luxemburgo;Enero;377
04 Balears, Illes;Luxemburgo;Febrero;2.198
04 Balears, Illes;Luxemburgo;Marzo;1.533
04 Balears, Illes;Luxemburgo;Abril;12.256
04 Balears, Illes;Luxemburgo;Mayo;13.937
04 Balears, Illes;Luxemburgo;Junio;17.892
04 Balears, Illes;Luxemburgo;Julio;21.246
04 Balears, Illes;Luxemburgo;Agosto;35.120
04 Balears, Illes;Luxemburgo;Septiembre;24.085
04 Balears, Illes;Luxemburgo;Octubre;9.822
04 Balears, Illes;Luxemburgo;Noviembre;1.465
04 Balears, Illes;Luxemburgo;Diciembre;841
04 Balears, Illes;Países Bajos;Enero;2.241
04 Balears, Illes;Países Bajos;Febrero;4.921
04 Balears, Illes;Países Bajos;Marzo;15.522
04 Balears, Illes;Países Bajos;Abril;97.045
04 Balears, Illes;Países Bajos;Mayo;251.881
04 Balears, Illes;Países Bajos;Junio;268.548
04 Balears, Illes;Países Bajos;Julio;328.113
04 Balears, Illes;Países Bajos;Agosto;350.703
04 Balears, Illes;Países Bajos;Septiembre;255.757
04 Balears, Illes;Países Bajos;Octubre;146.529
04 Balears, Illes;Países Bajos;Noviembre;4.595
04 Balears, Illes;Países Bajos;Diciembre;3.113
04 Balears, Illes;Polonia;Enero;3.588
04 Balears, Illes;Polonia;Febrero;3.772
04 Balears, Illes;Polonia;Marzo;6.333
04 Balears, Illes;Polonia;Abril;30.800
04 Balears, Illes;Polonia;Mayo;106.141
04 Balears, Illes;Polonia;Junio;159.105
04 Balears, Illes;Polonia;Julio;168.444
04 Balears, Illes;Polonia;Agosto;177.219
04 Balears, Illes;Polonia;Septiembre;160.923
04 Balears, Illes;Polonia;Octubre;66.930
04 Balears, Illes;Polonia;Noviembre;3.033
04 Balears, Illes;Polonia;Diciembre;2.036
04 Balears, Illes;Portugal;Enero;735
04 Balears, Illes;Portugal;Febrero;1.191
04 Balears, Illes;Portugal;Marzo;2.046
04 Balears, Illes;Portugal;Abril;9.785
04 Balears, Illes;Portugal;Mayo;31.729
04 Balears, Illes;Portugal;Junio;90.351
04 Balears, Illes;Portugal;Julio;142.778
04 Balears, Illes;Portugal;Agosto;147.389
04 Balears, Illes;Portugal;Septiembre;95.931
04 Balears, Illes;Portugal;Octubre;30.609
04 Balears, Illes;Portugal;Noviembre;1.407
04 Balears, Illes;Portugal;Diciembre;472
04 Balears, Illes;Reino Unido;Enero;16.434
04 Balears, Illes;Reino Unido;Febrero;30.795
04 Balears, Illes;Reino Unido;Marzo;107.985
04 Balears, Illes;Reino Unido;Abril;550.801
04 Balears, Illes;Reino Unido;Mayo;2.167.112
04 Balears, Illes;Reino Unido;Junio;2.696.540
04 Balears, Illes;Reino Unido;Julio;2.858.037
04 Balears, Illes;Reino Unido;Agosto;3.025.433
04 Balears, Illes;Reino Unido;Septiembre;2.600.762
04 Balears, Illes;Reino Unido;Octubre;1.687.708
04 Balears, Illes;Reino Unido;Noviembre;25.921
04 Balears, Illes;Reino Unido;Diciembre;18.242
04 Balears, Illes;República Checa;Enero;1.437
04 Balears, Illes;República Checa;Febrero;1.630
04 Balears, Illes;República Checa;Marzo;2.662
04 Balears, Illes;República Checa;Abril;11.712
04 Balears, Illes;República Checa;Mayo;22.222
04 Balears, Illes;República Checa;Junio;73.705
04 Balears, Illes;República Checa;Julio;111.982
04 Balears, Illes;República Checa;Agosto;110.287
04 Balears, Illes;República Checa;Septiembre;92.311
04 Balears, Illes;República Checa;Octubre;20.649
04 Balears, Illes;República Checa;Noviembre;763
04 Balears, Illes;República Checa;Diciembre;1.385
04 Balears, Illes;Suecia;Enero;2.473
04 Balears, Illes;Suecia;Febrero;6.469
04 Balears, Illes;Suecia;Marzo;22.266
04 Balears, Illes;Suecia;Abril;79.378
04 Balears, Illes;Suecia;Mayo;270.788
04 Balears, Illes;Suecia;Junio;346.090
04 Balears, Illes;Suecia;Julio;355.197
04 Balears, Illes;Suecia;Agosto;322.246
04 Balears, Illes;Suecia;Septiembre;311.984
04 Balears, Illes;Suecia;Octubre;159.704
04 Balears, Illes;Suecia;Noviembre;5.762
04 Balears, Illes;Suecia;Diciembre;4.681
04 Balears, Illes;Noruega;Enero;1.060
04 Balears, Illes;Noruega;Febrero;2.470
04 Balears, Illes;Noruega;Marzo;5.245
04 Balears, Illes;Noruega;Abril;30.923
04 Balears, Illes;Noruega;Mayo;94.179
04 Balears, Illes;Noruega;Junio;184.119
04 Balears, Illes;Noruega;Julio;258.959
04 Balears, Illes;Noruega;Agosto;135.472
04 Balears, Illes;Noruega;Septiembre;107.299
04 Balears, Illes;Noruega;Octubre;58.642
04 Balears, Illes;Noruega;Noviembre;1.894
04 Balears, Illes;Noruega;Diciembre;437
04 Balears, Illes;Rusia;Enero;1.028
04 Balears, Illes;Rusia;Febrero;1.784
04 Balears, Illes;Rusia;Marzo;3.727
04 Balears, Illes;Rusia;Abril;8.758
04 Balears, Illes;Rusia;Mayo;49.558
04 Balears, Illes;Rusia;Junio;137.460
04 Balears, Illes;Rusia;Julio;179.086
04 Balears, Illes;Rusia;Agosto;184.230
04 Balears, Illes;Rusia;Septiembre;158.473
04 Balears, Illes;Rusia;Octubre;50.771
04 Balears, Illes;Rusia;Noviembre;1.302
04 Balears, Illes;Rusia;Diciembre;686
04 Balears, Illes;Suiza;Enero;3.137
04 Balears, Illes;Suiza;Febrero;11.386
04 Balears, Illes;Suiza;Marzo;23.341
04 Balears, Illes;Suiza;Abril;74.331
04 Balears, Illes;Suiza;Mayo;122.210
04 Balears, Illes;Suiza;Junio;165.612
04 Balears, Illes;Suiza;Julio;259.212
04 Balears, Illes;Suiza;Agosto;160.099
04 Balears, Illes;Suiza;Septiembre;172.167
04 Balears, Illes;Suiza;Octubre;156.098
04 Balears, Illes;Suiza;Noviembre;8.144
04 Balears, Illes;Suiza;Diciembre;6.707
04 Balears, Illes;Japón;Enero;543
04 Balears, Illes;Japón;Febrero;616
04 Balears, Illes;Japón;Marzo;689
04 Balears, Illes;Japón;Abril;1.872
04 Balears, Illes;Japón;Mayo;3.811
04 Balears, Illes;Japón;Junio;3.982
04 Balears, Illes;Japón;Julio;5.401
04 Balears, Illes;Japón;Agosto;7.272
04 Balears, Illes;Japón;Septiembre;4.197
04 Balears, Illes;Japón;Octubre;2.331
04 Balears, Illes;Japón;Noviembre;661
04 Balears, Illes;Japón;Diciembre;1.203
04 Balears, Illes;Estados Unidos;Enero;2.706
04 Balears, Illes;Estados Unidos;Febrero;2.486
04 Balears, Illes;Estados Unidos;Marzo;7.708
04 Balears, Illes;Estados Unidos;Abril;25.251
04 Balears, Illes;Estados Unidos;Mayo;46.018
04 Balears, Illes;Estados Unidos;Junio;62.154
04 Balears, Illes;Estados Unidos;Julio;85.759
04 Balears, Illes;Estados Unidos;Agosto;73.393
04 Balears, Illes;Estados Unidos;Septiembre;56.805
04 Balears, Illes;Estados Unidos;Octubre;33.442
04 Balears, Illes;Estados Unidos;Noviembre;5.812
04 Balears, Illes;Estados Unidos;Diciembre;3.274
04 Balears, Illes;Países africanos;Enero;630
04 Balears, Illes;Países africanos;Febrero;431
04 Balears, Illes;Países africanos;Marzo;1.488
04 Balears, Illes;Países africanos;Abril;5.745
04 Balears, Illes;Países africanos;Mayo;5.543
04 Balears, Illes;Países africanos;Junio;10.807
04 Balears, Illes;Países africanos;Julio;17.829
04 Balears, Illes;Países africanos;Agosto;26.663
04 Balears, Illes;Países africanos;Septiembre;13.888
04 Balears, Illes;Países africanos;Octubre;7.333
04 Balears, Illes;Países africanos;Noviembre;1.489
04 Balears, Illes;Países africanos;Diciembre;738
09 Cataluña;Residentes en España;Enero;674.311
09 Cataluña;Residentes en España;Febrero;759.928
09 Cataluña;Residentes en España;Marzo;1.070.819
09 Cataluña;Residentes en España;Abril;1.504.697
09 Cataluña;Residentes en España;Mayo;1.281.802
09 Cataluña;Residentes en España;Junio;1.653.374
09 Cataluña;Residentes en España;Julio;2.011.315
09 Cataluña;Residentes en España;Agosto;2.499.681
09 Cataluña;Residentes en España;Septiembre;1.455.608
09 Cataluña;Residentes en España;Octubre;1.011.581
09 Cataluña;Residentes en España;Noviembre;787.645
09 Cataluña;Residentes en España;Diciembre;886.312
09 Cataluña;Alemania;Enero;94.743
09 Cataluña;Alemania;Febrero;111.208
09 Cataluña;Alemania;Marzo;170.427
09 Cataluña;Alemania;Abril;252.949
09 Cataluña;Alemania;Mayo;266.897
09 Cataluña;Alemania;Junio;486.961
09 Cataluña;Alemania;Julio;487.364
09 Cataluña;Alemania;Agosto;435.180
09 Cataluña;Alemania;Septiembre;357.475
09 Cataluña;Alemania;Octubre;335.659
09 Cataluña;Alemania;Noviembre;120.593
09 Cataluña;Alemania;Diciembre;88.956
09 Cataluña;Austria;Enero;12.038
09 Cataluña;Austria;Febrero;19.353
09 Cataluña;Austria;Marzo;21.422
09 Cataluña;Austria;Abril;33.192
09 Cataluña;Austria;Mayo;35.324
09 Cataluña;Austria;Junio;29.356
09 Cataluña;Austria;Julio;34.934
09 Cataluña;Austria;Agosto;40.494
09 Cataluña;Austria;Septiembre;31.793
09 Cataluña;Austria;Octubre;30.665
09 Cataluña;Austria;Noviembre;16.012
09 Cataluña;Austria;Diciembre;13.324
09 Cataluña;Bélgica;Enero;27.582
09 Cataluña;Bélgica;Febrero;25.522
09 Cataluña;Bélgica;Marzo;43.070
09 Cataluña;Bélgica;Abril;102.117
09 Cataluña;Bélgica;Mayo;120.583
09 Cataluña;Bélgica;Junio;135.312
