Comunidades y Ciudades Autónomas;País de residencia;Meses;Total
Andalucía;Italia;Octubre;86.591
Andalucía;Italia;Noviembre;47.907
Andalucía;Italia;Diciembre;54.846
Andalucía;Luxemburgo;Enero;4.120
Andalucía;Luxemburgo;Febrero;3.831
Andalucía;Luxemburgo;Marzo;3.128
Andalucía;Luxemburgo;Abril;6.818
Andalucía;Luxemburgo;Mayo;4.433
Andalucía;Luxemburgo;Junio;4.660
Andalucía;Luxemburgo;Julio;5.791
Andalucía;Luxemburgo;Agosto;7.019
Andalucía;Luxemburgo;Septiembre;7.835
Andalucía;Luxemburgo;Octubre;5.647
Andalucía;Luxemburgo;Noviembre;3.320
Andalucía;Luxemburgo;Diciembre;3.692
Andalucía;Países Bajos;Enero;41.355
Andalucía;Países Bajos;Febrero;54.616
Andalucía;Países Bajos;Marzo;67.424
Andalucía;Países Bajos;Abril;94.134
Andalucía;Países Bajos;Mayo;144.223
Andalucía;Países Bajos;Junio;131.236
Andalucía;Países Bajos;Julio;112.838
Andalucía;Países Bajos;Agosto;118.941
Andalucía;Países Bajos;Septiembre;142.489
Andalucía;Países Bajos;Octubre;138.306
Andalucía;Países Bajos;Noviembre;55.474
Andalucía;Países Bajos;Diciembre;31.698
Andalucía;Polonia;Enero;10.136
Andalucía;Polonia;Febrero;10.639
Andalucía;Polonia;Marzo;12.817
Andalucía;Polonia;Abril;19.336
Andalucía;Polonia;Mayo;26.784
Andalucía;Polonia;Junio;60.269
Andalucía;Polonia;Julio;75.960
Andalucía;Polonia;Agosto;67.183
Andalucía;Polonia;Septiembre;66.573
Andalucía;Polonia;Octubre;38.716
Andalucía;Polonia;Noviembre;15.830
Andalucía;Polonia;Diciembre;10.503
Andalucía;Portugal;Enero;18.320
Andalucía;Portugal;Febrero;23.202
Andalucía;Portugal;Marzo;42.654
Andalucía;Portugal;Abril;32.253
Andalucía;Portugal;Mayo;35.215
Andalucía;Portugal;Junio;78.039
Andalucía;Portugal;Julio;83.030
Andalucía;Portugal;Agosto;121.984
Andalucía;Portugal;Septiembre;83.701
Andalucía;Portugal;Octubre;29.447
Andalucía;Portugal;Noviembre;15.069
Andalucía;Portugal;Diciembre;17.819
Andalucía;Reino Unido;Enero;206.639
Andalucía;Reino Unido;Febrero;248.972
Andalucía;Reino Unido;Marzo;340.109
Andalucía;Reino Unido;Abril;495.923
Andalucía;Reino Unido;Mayo;694.598
Andalucía;Reino Unido;Junio;719.194
Andalucía;Reino Unido;Julio;719.087
Andalucía;Reino Unido;Agosto;680.961
Andalucía;Reino Unido;Septiembre;851.793
Andalucía;Reino Unido;Octubre;738.596
Andalucía;Reino Unido;Noviembre;328.611
Andalucía;Reino Unido;Diciembre;244.721
Andalucía;República Checa;Enero;1.936
Andalucía;República Checa;Febrero;2.390
Andalucía;República Checa;Marzo;3.305
Andalucía;República Checa;Abril;11.124
Andalucía;República Checa;Mayo;5.277
Andalucía;República Checa;Junio;29.602
Andalucía;República Checa;Julio;30.226
Andalucía;República Checa;Agosto;27.064
Andalucía;República Checa;Septiembre;24.778
Andalucía;República Checa;Octubre;8.646
Andalucía;República Checa;Noviembre;2.461
Andalucía;República Checa;Diciembre;1.902
Andalucía;Suecia;Enero;25.750
Andalucía;Suecia;Febrero;31.355
Andalucía;Suecia;Marzo;44.642
Andalucía;Suecia;Abril;42.933
Andalucía;Suecia;Mayo;43.717
Andalucía;Suecia;Junio;38.028
Andalucía;Suecia;Julio;50.052
Andalucía;Suecia;Agosto;35.963
Andalucía;Suecia;Septiembre;44.190
Andalucía;Suecia;Octubre;59.753
Andalucía;Suecia;Noviembre;52.623
Andalucía;Suecia;Diciembre;27.976
Andalucía;Noruega;Enero;11.285
Andalucía;Noruega;Febrero;21.604
Andalucía;Noruega;Marzo;32.265
Andalucía;Noruega;Abril;25.950
Andalucía;Noruega;Mayo;22.939
Andalucía;Noruega;Junio;29.609
Andalucía;Noruega;Julio;43.297
Andalucía;Noruega;Agosto;21.819
Andalucía;Noruega;Septiembre;35.636
Andalucía;Noruega;Octubre;34.317
Andalucía;Noruega;Noviembre;24.113
Andalucía;Noruega;Diciembre;9.159
Andalucía;Rusia;Enero;17.074
Andalucía;Rusia;Febrero;7.600
Andalucía;Rusia;Marzo;11.256
Andalucía;Rusia;Abril;13.484
Andalucía;Rusia;Mayo;19.812
Andalucía;Rusia;Junio;30.055
Andalucía;Rusia;Julio;33.806
Andalucía;Rusia;Agosto;36.378
Andalucía;Rusia;Septiembre;33.795
Andalucía;Rusia;Octubre;21.905
Andalucía;Rusia;Noviembre;10.966
Andalucía;Rusia;Diciembre;9.141
Andalucía;Suiza;Enero;11.989
Andalucía;Suiza;Febrero;18.902
Andalucía;Suiza;Marzo;24.855
Andalucía;Suiza;Abril;43.291
Andalucía;Suiza;Mayo;39.160
Andalucía;Suiza;Junio;33.016
Andalucía;Suiza;Julio;51.749
Andalucía;Suiza;Agosto;31.653
Andalucía;Suiza;Septiembre;45.934
Andalucía;Suiza;Octubre;53.510
Andalucía;Suiza;Noviembre;16.272
Andalucía;Suiza;Diciembre;11.103
Andalucía;Japón;Enero;19.674
Andalucía;Japón;Febrero;17.221
Andalucía;Japón;Marzo;20.127
Andalucía;Japón;Abril;18.836
Andalucía;Japón;Mayo;21.122
Andalucía;Japón;Junio;21.418
Andalucía;Japón;Julio;17.721
Andalucía;Japón;Agosto;21.334
Andalucía;Japón;Septiembre;24.410
Andalucía;Japón;Octubre;24.947
Andalucía;Japón;Noviembre;19.770
Andalucía;Japón;Diciembre;17.154
Andalucía;Estados Unidos;Enero;31.430
Andalucía;Estados Unidos;Febrero;35.241
Andalucía;Estados Unidos;Marzo;63.680
Andalucía;Estados Unidos;Abril;92.944
Andalucía;Estados Unidos;Mayo;102.035
Andalucía;Estados Unidos;Junio;116.077
Andalucía;Estados Unidos;Julio;92.788
Andalucía;Estados Unidos;Agosto;68.317
Andalucía;Estados Unidos;Septiembre;104.066
Andalucía;Estados Unidos;Octubre;114.133
Andalucía;Estados Unidos;Noviembre;56.244
Andalucía;Estados Unidos;Diciembre;48.960
Andalucía;Países africanos;Enero;22.465
Andalucía;Países africanos;Febrero;16.428
Andalucía;Países africanos;Marzo;15.023
Andalucía;Países africanos;Abril;23.085
Andalucía;Países africanos;Mayo;23.288
Andalucía;Países africanos;Junio;13.485
Andalucía;Países africanos;Julio;34.291
Andalucía;Países africanos;Agosto;93.265
Andalucía;Países africanos;Septiembre;26.507
Andalucía;Países africanos;Octubre;19.399
Andalucía;Países africanos;Noviembre;15.828
Andalucía;Países africanos;Diciembre;18.336
Balears, Illes;Residentes en España;Enero;49.225
Balears, Illes;Residentes en España;Febrero;181.702
Balears, Illes;Residentes en España;Marzo;308.938
Balears, Illes;Residentes en España;Abril;489.257
Balears, Illes;Residentes en España;Mayo;421.781
Balears, Illes;Residentes en España;Junio;704.502
Balears, Illes;Residentes en España;Julio;759.023
Balears, Illes;Residentes en España;Agosto;919.417
Balears, Illes;Residentes en España;Septiembre;512.513
Balears, Illes;Residentes en España;Octubre;305.215
Balears, Illes;Residentes en España;Noviembre;71.610
Balears, Illes;Residentes en España;Diciembre;48.883
Balears, Illes;Alemania;Enero;98.600
Balears, Illes;Alemania;Febrero;242.398
Balears, Illes;Alemania;Marzo;572.283
Balears, Illes;Alemania;Abril;1.152.856
Balears, Illes;Alemania;Mayo;2.361.792
Balears, Illes;Alemania;Junio;2.989.051
Balears, Illes;Alemania;Julio;3.133.831
Balears, Illes;Alemania;Agosto;3.459.811
Balears, Illes;Alemania;Septiembre;3.321.388
Balears, Illes;Alemania;Octubre;2.411.088
Balears, Illes;Alemania;Noviembre;174.579
Balears, Illes;Alemania;Diciembre;97.427
Balears, Illes;Austria;Enero;3.992
Balears, Illes;Austria;Febrero;8.209
Balears, Illes;Austria;Marzo;20.794
Balears, Illes;Austria;Abril;31.606
Balears, Illes;Austria;Mayo;59.255
Balears, Illes;Austria;Junio;129.543
Balears, Illes;Austria;Julio;126.491
Balears, Illes;Austria;Agosto;122.449
Balears, Illes;Austria;Septiembre;112.077
Balears, Illes;Austria;Octubre;47.341
Balears, Illes;Austria;Noviembre;5.516
Balears, Illes;Austria;Diciembre;4.571
Balears, Illes;Bélgica;Enero;4.225
Balears, Illes;Bélgica;Febrero;4.546
Balears, Illes;Bélgica;Marzo;8.635
Balears, Illes;Bélgica;Abril;39.951
Balears, Illes;Bélgica;Mayo;83.291
Balears, Illes;Bélgica;Junio;107.363
Balears, Illes;Bélgica;Julio;188.370
Balears, Illes;Bélgica;Agosto;165.904
Balears, Illes;Bélgica;Septiembre;126.403
Balears, Illes;Bélgica;Octubre;55.579
Balears, Illes;Bélgica;Noviembre;3.573
Balears, Illes;Bélgica;Diciembre;1.499
Balears, Illes;Dinamarca;Enero;436
Balears, Illes;Dinamarca;Febrero;1.554
Balears, Illes;Dinamarca;Marzo;7.666
Balears, Illes;Dinamarca;Abril;39.250
Balears, Illes;Dinamarca;Mayo;51.966
Balears, Illes;Dinamarca;Junio;75.290
Balears, Illes;Dinamarca;Julio;145.579
Balears, Illes;Dinamarca;Agosto;92.925
Balears, Illes;Dinamarca;Septiembre;71.303
Balears, Illes;Dinamarca;Octubre;57.752
Balears, Illes;Dinamarca;Noviembre;1.540
Balears, Illes;Dinamarca;Diciembre;976
Balears, Illes;Finlandia;Enero;411
Balears, Illes;Finlandia;Febrero;436
Balears, Illes;Finlandia;Marzo;1.994
Balears, Illes;Finlandia;Abril;16.702
Balears, Illes;Finlandia;Mayo;28.249
Balears, Illes;Finlandia;Junio;62.118
Balears, Illes;Finlandia;Julio;59.606
Balears, Illes;Finlandia;Agosto;20.290
Balears, Illes;Finlandia;Septiembre;17.408
Balears, Illes;Finlandia;Octubre;20.189
Balears, Illes;Finlandia;Noviembre;707
Balears, Illes;Finlandia;Diciembre;364
Balears, Illes;Francia;Enero;2.733
Balears, Illes;Francia;Febrero;3.122
Balears, Illes;Francia;Marzo;8.760
Balears, Illes;Francia;Abril;143.922
Balears, Illes;Francia;Mayo;291.713
Balears, Illes;Francia;Junio;250.344
Balears, Illes;Francia;Julio;370.538
Balears, Illes;Francia;Agosto;562.429
Balears, Illes;Francia;Septiembre;328.674
Balears, Illes;Francia;Octubre;201.483
Balears, Illes;Francia;Noviembre;5.776
Balears, Illes;Francia;Diciembre;4.559
Balears, Illes;Grecia;Enero;..
Balears, Illes;Grecia;Febrero;..
Balears, Illes;Grecia;Marzo;273
Balears, Illes;Grecia;Abril;795
Balears, Illes;Grecia;Mayo;1.456
Balears, Illes;Grecia;Junio;1.764
Balears, Illes;Grecia;Julio;3.484
Balears, Illes;Grecia;Agosto;3.318
Balears, Illes;Grecia;Septiembre;2.284
Balears, Illes;Grecia;Octubre;620
Balears, Illes;Grecia;Noviembre;199
Balears, Illes;Grecia;Diciembre;241
Balears, Illes;Irlanda;Enero;412
Balears, Illes;Irlanda;Febrero;333
Balears, Illes;Irlanda;Marzo;1.715
Balears, Illes;Irlanda;Abril;12.280
Balears, Illes;Irlanda;Mayo;49.917
Balears, Illes;Irlanda;Junio;67.873
Balears, Illes;Irlanda;Julio;73.094
Balears, Illes;Irlanda;Agosto;85.818
Balears, Illes;Irlanda;Septiembre;63.778
Balears, Illes;Irlanda;Octubre;20.336
Balears, Illes;Irlanda;Noviembre;1.172
Balears, Illes;Irlanda;Diciembre;363
Balears, Illes;Italia;Enero;4.017
Balears, Illes;Italia;Febrero;2.786
Balears, Illes;Italia;Marzo;6.316
Balears, Illes;Italia;Abril;26.073
Balears, Illes;Italia;Mayo;89.194
Balears, Illes;Italia;Junio;320.791
Balears, Illes;Italia;Julio;502.282
Balears, Illes;Italia;Agosto;705.972
Balears, Illes;Italia;Septiembre;296.541
Balears, Illes;Italia;Octubre;38.481
Balears, Illes;Italia;Noviembre;4.072
Balears, Illes;Italia;Diciembre;2.623
Balears, Illes;Luxemburgo;Enero;397
Balears, Illes;Luxemburgo;Febrero;839
Balears, Illes;Luxemburgo;Marzo;1.789
Balears, Illes;Luxemburgo;Abril;12.028
Balears, Illes;Luxemburgo;Mayo;15.959
Balears, Illes;Luxemburgo;Junio;19.580
Balears, Illes;Luxemburgo;Julio;30.410
Balears, Illes;Luxemburgo;Agosto;34.542
Balears, Illes;Luxemburgo;Septiembre;26.361
Balears, Illes;Luxemburgo;Octubre;11.395
Balears, Illes;Luxemburgo;Noviembre;1.221
Balears, Illes;Luxemburgo;Diciembre;903
Balears, Illes;Países Bajos;Enero;1.691
Balears, Illes;Países Bajos;Febrero;4.826
Balears, Illes;Países Bajos;Marzo;9.218
Balears, Illes;Países Bajos;Abril;51.388
Balears, Illes;Países Bajos;Mayo;182.551
Balears, Illes;Países Bajos;Junio;188.851
Balears, Illes;Países Bajos;Julio;349.549
Balears, Illes;Países Bajos;Agosto;330.992
Balears, Illes;Países Bajos;Septiembre;214.485
Balears, Illes;Países Bajos;Octubre;111.712
Balears, Illes;Países Bajos;Noviembre;2.808
Balears, Illes;Países Bajos;Diciembre;2.317
Balears, Illes;Polonia;Enero;540
Balears, Illes;Polonia;Febrero;628
Balears, Illes;Polonia;Marzo;1.686
Balears, Illes;Polonia;Abril;9.530
Balears, Illes;Polonia;Mayo;38.979
Balears, Illes;Polonia;Junio;60.012
Balears, Illes;Polonia;Julio;96.737
Balears, Illes;Polonia;Agosto;94.314
Balears, Illes;Polonia;Septiembre;77.189
Balears, Illes;Polonia;Octubre;31.131
Balears, Illes;Polonia;Noviembre;1.358
Balears, Illes;Polonia;Diciembre;710
Balears, Illes;Portugal;Enero;887
Balears, Illes;Portugal;Febrero;626
Balears, Illes;Portugal;Marzo;1.127
Balears, Illes;Portugal;Abril;7.177
Balears, Illes;Portugal;Mayo;34.460
Balears, Illes;Portugal;Junio;82.330
Balears, Illes;Portugal;Julio;107.562
Balears, Illes;Portugal;Agosto;102.976
Balears, Illes;Portugal;Septiembre;71.528
Balears, Illes;Portugal;Octubre;20.343
Balears, Illes;Portugal;Noviembre;1.240
Balears, Illes;Portugal;Diciembre;2.021
Balears, Illes;Reino Unido;Enero;7.529
Balears, Illes;Reino Unido;Febrero;11.762
Balears, Illes;Reino Unido;Marzo;77.036
Balears, Illes;Reino Unido;Abril;336.813
Balears, Illes;Reino Unido;Mayo;1.971.338
Balears, Illes;Reino Unido;Junio;2.596.800
Balears, Illes;Reino Unido;Julio;2.955.081
Balears, Illes;Reino Unido;Agosto;3.032.960
Balears, Illes;Reino Unido;Septiembre;2.626.866
Balears, Illes;Reino Unido;Octubre;1.639.700
Balears, Illes;Reino Unido;Noviembre;21.022
Balears, Illes;Reino Unido;Diciembre;14.031
Balears, Illes;República Checa;Enero;506
Balears, Illes;República Checa;Febrero;1.583
Balears, Illes;República Checa;Marzo;2.022
Balears, Illes;República Checa;Abril;4.483
Balears, Illes;República Checa;Mayo;7.153
Balears, Illes;República Checa;Junio;56.178
Balears, Illes;República Checa;Julio;86.632
Balears, Illes;República Checa;Agosto;63.039
Balears, Illes;República Checa;Septiembre;89.196
Balears, Illes;República Checa;Octubre;7.630
Balears, Illes;República Checa;Noviembre;397
Balears, Illes;República Checa;Diciembre;726
Balears, Illes;Suecia;Enero;2.721
Balears, Illes;Suecia;Febrero;5.790
Balears, Illes;Suecia;Marzo;14.782
Balears, Illes;Suecia;Abril;48.506
Balears, Illes;Suecia;Mayo;141.305
Balears, Illes;Suecia;Junio;167.064
Balears, Illes;Suecia;Julio;214.314
Balears, Illes;Suecia;Agosto;147.753
Balears, Illes;Suecia;Septiembre;178.506
Balears, Illes;Suecia;Octubre;92.202
Balears, Illes;Suecia;Noviembre;5.038
Balears, Illes;Suecia;Diciembre;2.557
Balears, Illes;Noruega;Enero;1.342
Balears, Illes;Noruega;Febrero;2.796
Balears, Illes;Noruega;Marzo;3.759
Balears, Illes;Noruega;Abril;36.812
Balears, Illes;Noruega;Mayo;41.611
Balears, Illes;Noruega;Junio;74.910
Balears, Illes;Noruega;Julio;141.920
Balears, Illes;Noruega;Agosto;82.271
Balears, Illes;Noruega;Septiembre;72.800
Balears, Illes;Noruega;Octubre;43.530
Balears, Illes;Noruega;Noviembre;886
Balears, Illes;Noruega;Diciembre;493
Balears, Illes;Rusia;Enero;906
Balears, Illes;Rusia;Febrero;579
Balears, Illes;Rusia;Marzo;1.579
Balears, Illes;Rusia;Abril;2.276
Balears, Illes;Rusia;Mayo;14.403
Balears, Illes;Rusia;Junio;77.799
Balears, Illes;Rusia;Julio;104.156
Balears, Illes;Rusia;Agosto;118.120
Balears, Illes;Rusia;Septiembre;94.782
Balears, Illes;Rusia;Octubre;12.379
Balears, Illes;Rusia;Noviembre;453
Balears, Illes;Rusia;Diciembre;209
Balears, Illes;Suiza;Enero;3.413
Balears, Illes;Suiza;Febrero;6.928
Balears, Illes;Suiza;Marzo;23.332
Balears, Illes;Suiza;Abril;112.822
Balears, Illes;Suiza;Mayo;121.888
Balears, Illes;Suiza;Junio;169.344
Balears, Illes;Suiza;Julio;316.789
Balears, Illes;Suiza;Agosto;191.365
Balears, Illes;Suiza;Septiembre;203.272
Balears, Illes;Suiza;Octubre;155.076
Balears, Illes;Suiza;Noviembre;6.707
Balears, Illes;Suiza;Diciembre;5.273
Balears, Illes;Japón;Enero;277
Balears, Illes;Japón;Febrero;596
Balears, Illes;Japón;Marzo;435
Balears, Illes;Japón;Abril;837
Balears, Illes;Japón;Mayo;1.565
Balears, Illes;Japón;Junio;2.520
Balears, Illes;Japón;Julio;3.240
Balears, Illes;Japón;Agosto;6.402
Balears, Illes;Japón;Septiembre;4.244
Balears, Illes;Japón;Octubre;1.223
Balears, Illes;Japón;Noviembre;564
Balears, Illes;Japón;Diciembre;401
Balears, Illes;Estados Unidos;Enero;1.533
Balears, Illes;Estados Unidos;Febrero;2.015
Balears, Illes;Estados Unidos;Marzo;4.194
Balears, Illes;Estados Unidos;Abril;8.981
Balears, Illes;Estados Unidos;Mayo;19.437
Balears, Illes;Estados Unidos;Junio;34.134
Balears, Illes;Estados Unidos;Julio;46.539
Balears, Illes;Estados Unidos;Agosto;41.139
Balears, Illes;Estados Unidos;Septiembre;26.968
Balears, Illes;Estados Unidos;Octubre;11.832
Balears, Illes;Estados Unidos;Noviembre;2.544
Balears, Illes;Estados Unidos;Diciembre;1.141
Balears, Illes;Países africanos;Enero;345
Balears, Illes;Países africanos;Febrero;299
Balears, Illes;Países africanos;Marzo;461
Balears, Illes;Países africanos;Abril;969
Balears, Illes;Países africanos;Mayo;2.910
Balears, Illes;Países africanos;Junio;7.056
Balears, Illes;Países africanos;Julio;8.577
Balears, Illes;Países africanos;Agosto;21.714
Balears, Illes;Países africanos;Septiembre;6.797
Balears, Illes;Países africanos;Octubre;3.863
Balears, Illes;Países africanos;Noviembre;569
Balears, Illes;Países africanos;Diciembre;548
Cataluña;Residentes en España;Enero;691.027
Cataluña;Residentes en España;Febrero;743.839
Cataluña;Residentes en España;Marzo;1.105.761
Cataluña;Residentes en España;Abril;1.383.941
Cataluña;Residentes en España;Mayo;1.316.745
Cataluña;Residentes en España;Junio;1.548.635
Cataluña;Residentes en España;Julio;2.046.300
Cataluña;Residentes en España;Agosto;2.687.595
Cataluña;Residentes en España;Septiembre;1.523.431
Cataluña;Residentes en España;Octubre;1.137.302
Cataluña;Residentes en España;Noviembre;667.233
Cataluña;Residentes en España;Diciembre;850.735
Cataluña;Alemania;Enero;79.463
Cataluña;Alemania;Febrero;94.569
Cataluña;Alemania;Marzo;167.000
Cataluña;Alemania;Abril;224.056
Cataluña;Alemania;Mayo;308.264
Cataluña;Alemania;Junio;343.746
Cataluña;Alemania;Julio;609.464
Cataluña;Alemania;Agosto;594.201
Cataluña;Alemania;Septiembre;442.824
Cataluña;Alemania;Octubre;333.908
Cataluña;Alemania;Noviembre;120.496
Cataluña;Alemania;Diciembre;82.055
Cataluña;Austria;Enero;10.142
Cataluña;Austria;Febrero;13.764
Cataluña;Austria;Marzo;23.482
Cataluña;Austria;Abril;36.508
Cataluña;Austria;Mayo;37.924
Cataluña;Austria;Junio;28.374
Cataluña;Austria;Julio;36.157
Cataluña;Austria;Agosto;42.186
Cataluña;Austria;Septiembre;31.912
Cataluña;Austria;Octubre;25.815
Cataluña;Austria;Noviembre;15.133
Cataluña;Austria;Diciembre;13.459
Cataluña;Bélgica;Enero;23.338
Cataluña;Bélgica;Febrero;21.953
Cataluña;Bélgica;Marzo;35.271
Cataluña;Bélgica;Abril;112.960
Cataluña;Bélgica;Mayo;119.535
Cataluña;Bélgica;Junio;166.252
Cataluña;Bélgica;Julio;411.388
Cataluña;Bélgica;Agosto;245.534
Cataluña;Bélgica;Septiembre;218.622
Cataluña;Bélgica;Octubre;90.903
Cataluña;Bélgica;Noviembre;60.206
Cataluña;Bélgica;Diciembre;30.724
Cataluña;Dinamarca;Enero;9.611
Cataluña;Dinamarca;Febrero;17.111
Cataluña;Dinamarca;Marzo;20.216
Cataluña;Dinamarca;Abril;33.696
Cataluña;Dinamarca;Mayo;29.753
Cataluña;Dinamarca;Junio;29.033
Cataluña;Dinamarca;Julio;79.977
Cataluña;Dinamarca;Agosto;30.686
Cataluña;Dinamarca;Septiembre;33.248
Cataluña;Dinamarca;Octubre;43.459
Cataluña;Dinamarca;Noviembre;19.415
Cataluña;Dinamarca;Diciembre;10.114
Cataluña;Finlandia;Enero;7.057
Cataluña;Finlandia;Febrero;13.642
Cataluña;Finlandia;Marzo;20.071
Cataluña;Finlandia;Abril;32.673
Cataluña;Finlandia;Mayo;27.184
Cataluña;Finlandia;Junio;34.368
Cataluña;Finlandia;Julio;33.121
Cataluña;Finlandia;Agosto;23.081
Cataluña;Finlandia;Septiembre;25.878
Cataluña;Finlandia;Octubre;32.346
Cataluña;Finlandia;Noviembre;15.249
Cataluña;Finlandia;Diciembre;9.830
Cataluña;Francia;Enero;162.674
Cataluña;Francia;Febrero;230.626
Cataluña;Francia;Marzo;231.997
Cataluña;Francia;Abril;643.555
Cataluña;Francia;Mayo;846.814
Cataluña;Francia;Junio;523.997
Cataluña;Francia;Julio;789.907
Cataluña;Francia;Agosto;1.409.043
Cataluña;Francia;Septiembre;595.623
Cataluña;Francia;Octubre;580.500
Cataluña;Francia;Noviembre;233.654
Cataluña;Francia;Diciembre;202.240
Cataluña;Grecia;Enero;5.102
Cataluña;Grecia;Febrero;6.351
Cataluña;Grecia;Marzo;8.816
Cataluña;Grecia;Abril;14.579
Cataluña;Grecia;Mayo;11.749
Cataluña;Grecia;Junio;9.241
Cataluña;Grecia;Julio;10.201
Cataluña;Grecia;Agosto;9.975
Cataluña;Grecia;Septiembre;11.095
Cataluña;Grecia;Octubre;11.340
Cataluña;Grecia;Noviembre;9.257
Cataluña;Grecia;Diciembre;5.748
Cataluña;Irlanda;Enero;9.807
Cataluña;Irlanda;Febrero;14.218
Cataluña;Irlanda;Marzo;15.981
Cataluña;Irlanda;Abril;27.555
Cataluña;Irlanda;Mayo;49.494
Cataluña;Irlanda;Junio;87.099
