anio,tabla,pregunta,ambito,categoria,TOTAL,INDUSTRIA,CONSTRUCCIÓN,SERVICIOS
2024,EAL-19,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN SECTOR DE ACTIVIDAD POR TAMAÑO DE LA EMPRESA,total_empresas,TOTAL,73.46827753473718,76.22260015117158,77.71229037854188,72.14864303245587
2024,EAL-19,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN SECTOR DE ACTIVIDAD POR TAMAÑO DE LA EMPRESA,total_empresas,De 5 a 9 trabajadores,65.3194233986582,63.058146457630485,71.26009485963338,64.62183870293512
2024,EAL-19,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN SECTOR DE ACTIVIDAD POR TAMAÑO DE LA EMPRESA,total_empresas,De 10 a 49 trabajadores,79.22790528576526,80.66876873369925,83.54515050167224,78.05854535959848
2024,EAL-19,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN SECTOR DE ACTIVIDAD POR TAMAÑO DE LA EMPRESA,total_empresas,De 50 a 249 trabajadores,94.75935347350412,97.16916780354708,95.04643962848296,93.7400235963634
2024,EAL-19,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN SECTOR DE ACTIVIDAD POR TAMAÑO DE LA EMPRESA,total_empresas,De 250 a 499 trabajadores,98.3852364475202,99.46737683089216,100.0,97.81859931113662
2024,EAL-19,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN SECTOR DE ACTIVIDAD POR TAMAÑO DE LA EMPRESA,total_empresas,Más de 499 trabajadores,99.27536231884058,99.78260869565216,98.71794871794872,99.1514360313316
